"feature","R2","F","p"
"g__Pauljensenia_HROM_Genome_0275",0.00569132742087204,0.566666499252014,0.675
"g__Pauljensenia_HROM_Genome_0276",0.00480519123751657,0.478010866139552,0.625
"g__Pauljensenia_HROM_Genome_0277",0.00434564234343389,0.432096328099788,0.735
"g__Pauljensenia_HROM_Genome_0278",0.00262419741762765,0.260479092908093,0.91
"g__Pauljensenia_HROM_Genome_0279",0.00534052699561117,0.531550934681716,0.7
"g__Pauljensenia_HROM_Genome_0280",0.00729535672461149,0.727548038209568,0.575
"g__Pauljensenia_HROM_Genome_0281",0.00712361891220687,0.710298165755361,0.485
"g__Pauljensenia_HROM_Genome_0282",0.00604901909607015,0.602497408842365,0.525
"g__Pauljensenia_HROM_Genome_0283",0.00361038847626305,0.358723590667953,0.79
"g__Pauljensenia_HROM_Genome_0284",0.0056338052358721,0.560906757780156,0.6
"g__Pauljensenia_HROM_Genome_0285",0.0055644906677947,0.55396712098667,0.58
"g__Pauljensenia_HROM_Genome_0286",0.012010867132648,1.20353130067454,0.29
"g__Pauljensenia_HROM_Genome_0287",0.00341698274159171,0.339441155989381,0.815
"g__Pauljensenia_HROM_Genome_0290",0.0150673128978148,1.51448316866441,0.16
"g__Pauljensenia_HROM_Genome_0292",0.00256404469368537,0.254492955988234,0.935
"g__Pauljensenia_HROM_Genome_0294",0.00647600548556984,0.645303532286358,0.665
"g__Pauljensenia_HROM_Genome_0295",0.0042999924130152,0.427537657572344,0.795
"g__Pauljensenia_HROM_Genome_0296",0.00511181112813164,0.508669524219479,0.78
"g__Pauljensenia_HROM_Genome_0298",0.016457228926661,1.65652751629847,0.17
"g__Pauljensenia_HROM_Genome_0299",0.005396154450914,0.53711766049483,0.665
"s__Pauljensenia bouchesdurhonensis",0.00414743596285652,0.41230617377562,0.695
"s__Pauljensenia cardiffensis",0.020794354992862,2.10235832972381,0.095
"s__Pauljensenia georgiae",0.00641306142219449,0.638990969130517,0.55
"s__Pauljensenia hongkongensis",0.00505162749570899,0.50265032427402,0.64
"s__Pauljensenia marseillensis",0.0151577221945427,1.52371047738078,0.18
"s__Pauljensenia odontolytica",0.0058951077318122,0.587076544928582,0.59
"s__Pauljensenia odontolytica_A",0.011070531828016,1.10825158542346,0.265
"s__Pauljensenia odontolytica_B",0.0220259824793113,2.22968322919242,0.115
"s__Pauljensenia odontolytica_C",0.00645498225219643,0.64319505563628,0.565
"s__Pauljensenia sp000185285",0.0016881375400735,0.1674082245757,0.945
"s__Pauljensenia sp000278725",0.00490996598480662,0.488485077611011,0.66
"s__Pauljensenia sp000308055",0.0084962023283821,0.848331627659993,0.38
"s__Pauljensenia sp000411415",0.00666996880039897,0.664760845337627,0.42
"s__Pauljensenia sp000466265",0.00664198692439725,0.661953391284802,0.55
"s__Pauljensenia sp000758755",0.0139165895832987,1.39718643898934,0.23
"s__Pauljensenia sp001064145",0.00219567575218943,0.217850227929828,0.89
"s__Pauljensenia sp001072465",0.00803807978452036,0.802218192503452,0.445
"s__Pauljensenia sp001838165",0.00659116253982511,0.65685452639115,0.59
"s__Pauljensenia sp018375675",0.00461604180379407,0.459107397514973,0.67
"s__Pauljensenia sp018382595",0.00564302603754839,0.561829999030495,0.575
"s__Pauljensenia sp902373435",0.00188223602681529,0.186692766505777,0.94
"s__Pauljensenia sp902373545",0.00708226988551713,0.70614583404141,0.45
"g__Peptidiphaga_HROM_Genome_0348",0.00655697529563557,0.653425046153097,0.505
"s__Peptidiphaga gingivicola",0.00459204782227635,0.45670996842126,0.695
"s__Peptidiphaga sp000466165",0.0100492532249545,1.00497532075358,0.31
"s__Peptidiphaga sp905373325",0.00564109468692015,0.561636619354516,0.595
"s__Alloscardovia omnicolens",0.00528959078968886,0.526454215548958,0.69
"s__Bifidobacterium dentium",0.00357913785668047,0.355607415775284,0.805
"s__Parascardovia denticolens",0.00584677294969162,0.58223471620857,0.62
"s__Scardovia wiggsiae",0.00784127800937125,0.782421709069132,0.435
"g__Rothia_HROM_Genome_0029",0.00552569090630018,0.550082988289821,0.645
"g__Rothia_HROM_Genome_0036",0.00454350900667441,0.451860423564994,0.62
"g__Rothia_HROM_Genome_0045",0.0101100752648355,1.01111995001515,0.285
"g__Rothia_HROM_Genome_0056",0.010657026369078,1.06641037401486,0.275
"g__Rothia_HROM_Genome_0064",0.0164771185169753,1.65856307351067,0.13
"g__Rothia_HROM_Genome_0065",0.00542629730140507,0.540134362472583,0.59
"g__Rothia_HROM_Genome_0069",0.0062111248737547,0.618744461617767,0.6
"g__Rothia_HROM_Genome_0083",0.0101033130614356,1.01043675191551,0.355
"g__Rothia_HROM_Genome_0121",0.00518545929004993,0.51603635522716,0.685
"g__Rothia_HROM_Genome_0142",0.00586869540130407,0.584430690434436,0.65
"g__Rothia_HROM_Genome_0162",0.00550913353041728,0.548425569203548,0.64
"g__Rothia_HROM_Genome_0195",0.00569823603553399,0.567358309079723,0.67
"g__Rothia_HROM_Genome_0196",0.0118404069592245,1.1862459234506,0.26
"s__Rothia aeria",0.00936712961084423,0.93611453767861,0.315
"s__Rothia dentocariosa",0.0137835461197367,1.38364256698926,0.215
"s__Rothia mucilaginosa",0.017523046244829,1.76572241374973,0.125
"s__Rothia mucilaginosa_A",0.00883678663145485,0.882641591933999,0.41
"s__Rothia mucilaginosa_B",0.0215462419004114,2.18004982911376,0.085
"s__Rothia sp001808955",0.0232541163423676,2.35696669565012,0.11
"s__Rothia sp015265375",0.0128476871729197,1.28847495324853,0.205
"s__Rothia sp902373285",0.00427803964372891,0.425345569939648,0.72
"g__Corynebacterium_HROM_Genome_0380",0.0032551226713463,0.323309556731263,0.715
"g__Corynebacterium_HROM_Genome_0382",0.00366451186401159,0.364121000262545,0.735
"s__Corynebacterium durum",0.0027163395902253,0.269650080621805,0.845
"s__Corynebacterium matruchotii",0.0053035581518006,0.527851749477141,0.645
"g__Arachnia_HROM_Genome_0390",0.00516736348992502,0.51422617908595,0.675
"g__Arachnia_HROM_Genome_0393",0.00934216228774642,0.933595870621411,0.31
"g__Arachnia_HROM_Genome_0394",0.00345379124311698,0.343110364641403,0.68
"g__Arachnia_HROM_Genome_0395",0.00245854345163466,0.243995675682508,0.84
"g__Arachnia_HROM_Genome_0396",0.00861988511233725,0.860788524306932,0.38
"s__Arachnia propionica",0.0065371577378483,0.651437163541347,0.535
"s__Arachnia rubra",0.0133128548677905,1.33575534901153,0.245
"s__Arachnia sp013333945",0.00639468266590507,0.637147942830236,0.595
"s__Arachnia sp900607225",0.00832836731348706,0.831432842141066,0.405
"s__Arachnia sp905372155",0.00259698810226586,0.257771250996264,0.9
"s__Cutibacterium acnes",0.00711214188044137,0.709145590215196,0.565
"g__Fen-668_HROM_Genome_0397",0.0113839502292733,1.13998864671419,0.275
"s__Propionibacterium acidifaciens",0.00732923385543436,0.730951465918692,0.495
"g__Lancefieldella_HROM_Genome_0409",0.00659137659288428,0.656875999784954,0.545
"g__Lancefieldella_HROM_Genome_0430",0.00562323635344763,0.559848559765011,0.605
"g__Lancefieldella_HROM_Genome_0436",0.00497932790241294,0.495420322574499,0.635
"g__Lancefieldella_HROM_Genome_0485",0.0179541214243278,1.80995415772878,0.15
"g__Lancefieldella_HROM_Genome_0675",0.00324950474254844,0.322749746343696,0.855
"g__Lancefieldella_HROM_Genome_0711",0.0612898599200968,6.46386554594276,0.005
"g__Lancefieldella_HROM_Genome_0712",0.00815067788692661,0.813548079144368,0.485
"g__Lancefieldella_HROM_Genome_0761",0.00436096900677547,0.433626965427503,0.73
"g__Lancefieldella_HROM_Genome_0801",0.00692988524602164,0.690846123716154,0.55
"g__Lancefieldella_HROM_Genome_0811",0.00318627814196249,0.316449833240969,0.87
"g__Lancefieldella_HROM_Genome_0815",0.00403200073051362,0.400784033838062,0.71
"g__Lancefieldella_HROM_Genome_0839",0.00220938344408459,0.219213287171775,0.9
"g__Lancefieldella_HROM_Genome_0863",0.0118252469409448,1.18470892271781,0.275
"g__Lancefieldella_HROM_Genome_0872",0.000804033076866417,0.0796633265593422,0.99
"g__Lancefieldella_HROM_Genome_0923",0.00059296319854728,0.0587381862389699,1
"g__Lancefieldella_HROM_Genome_0934",0.00403654186906791,0.401237256021082,0.73
"s__Lancefieldella parvula",0.0039035167004041,0.387962571717838,0.67
"s__Lancefieldella sp000564995",0.00501591964129921,0.499079386586368,0.665
"s__Lancefieldella sp015259045",0.00200284465446917,0.198679545057218,0.93
"s__Olegusella sp000466405",0.00401493772085024,0.399081120207373,0.75
"s__Olsenella uli",0.0525178030872752,5.48745139758986,0.015
"g__Olsenella_F_HROM_Genome_0958",0.0248151322910176,2.51921269305819,0.05
"g__Olsenella_F_HROM_Genome_0959",0.0166221319839143,1.67340665265064,0.17
"s__Olsenella_F profusa_A",0.0171762310047409,1.73016457590125,0.135
"s__Olsenella_F sp001189515",0.0137500195129354,1.38023012290286,0.2
"s__Olsenella_I phocaeensis",0.00177189081727377,0.175728562736749,0.965
"s__Cryptobacterium curtum",0.0305010633429953,3.11460400500143,0.13
"s__Slackia exigua",0.0120222902559635,1.20468986658489,0.255
"g__Alloprevotella_HROM_Genome_1039",0.011375403006852,1.13912287950707,0.235
"g__Alloprevotella_HROM_Genome_1042",0.0063530223377718,0.632970487082996,0.5
"g__Alloprevotella_HROM_Genome_1044",0.0036328797742219,0.36096644534644,0.66
"g__Alloprevotella_HROM_Genome_1050",0.00537785509378138,0.535286346690538,0.55
"g__Alloprevotella_HROM_Genome_1051",0.0163638443990757,1.64697137888226,0.135
"g__Alloprevotella_HROM_Genome_1058",0.00342710933986971,0.340450586030249,0.79
"g__Alloprevotella_HROM_Genome_1059",0.0112531505230149,1.12674129112804,0.325
"g__Alloprevotella_HROM_Genome_1061",0.0141117958735659,1.41706512527039,0.245
"s__Alloprevotella rava",0.00454339286945778,0.451848820786756,0.715
"s__Alloprevotella sp000318095",0.0327742587971752,3.35459601900726,0.035
"s__Alloprevotella sp003639005",0.00191843431708648,0.190290056365894,0.96
"s__Alloprevotella sp015257125",0.0125589917693428,1.25915388848678,0.28
"s__Alloprevotella sp015259235",0.0239128460054354,2.42536923557472,0.075
"s__Alloprevotella sp900095835",0.0359823514860712,3.69521533408896,0.05
"s__Alloprevotella sp905369775",0.00817692219666119,0.816189213163248,0.425
"s__Alloprevotella sp905371275",0.0054734679315081,0.544855574734917,0.565
"s__Alloprevotella tannerae",0.00788405541610208,0.786724062298448,0.41
"s__Alloprevotella tannerae_A",0.00774317030575659,0.772555892113251,0.425
"s__Alloprevotella tannerae_B",0.00233677968862382,0.231883048772265,0.9
"g__Bacteroides_HROM_Genome_1149",0.00409232551771375,0.406805004755355,0.77
"s__Bacteroides heparinolyticus",0.007849569590457,0.783255608864138,0.48
"s__Phocaeicola abscessus",0.0195244362416122,1.97140985391853,0.155
"g__Prevotella_HROM_Genome_0970",0.00605038521178931,0.602634305658213,0.585
"g__Prevotella_HROM_Genome_0979",0.00672155342684268,0.669936805286769,0.535
"g__Prevotella_HROM_Genome_0980",0.00940098720793654,0.939530245404232,0.38
"g__Prevotella_HROM_Genome_0982",0.00996016091217468,0.995976011645953,0.35
"g__Prevotella_HROM_Genome_0985",0.00234423654434673,0.232624745319424,0.895
"g__Prevotella_HROM_Genome_0986",0.00572430762234965,0.569969133266677,0.65
"g__Prevotella_HROM_Genome_0987",0.00866940441804808,0.865776806659457,0.5
"g__Prevotella_HROM_Genome_0989",0.0199681788561041,2.01712808105243,0.12
"g__Prevotella_HROM_Genome_0990",0.00488758681224158,0.486247672121661,0.715
"g__Prevotella_HROM_Genome_0991",0.00583881970213095,0.58143806252601,0.62
"g__Prevotella_HROM_Genome_0992",0.00768159793694139,0.766365104361807,0.465
"g__Prevotella_HROM_Genome_0993",0.00842547411026722,0.84120952599907,0.47
"g__Prevotella_HROM_Genome_0994",0.00740160886206171,0.738223317593792,0.555
"g__Prevotella_HROM_Genome_1003",0.00435522572007166,0.433053391556164,0.63
"g__Prevotella_HROM_Genome_1010",0.011135670764127,1.11484596324801,0.26
"g__Prevotella_HROM_Genome_1014",0.00245873011445905,0.244014246507691,0.905
"g__Prevotella_HROM_Genome_1015",0.00265391431659112,0.263436655654477,0.9
"g__Prevotella_HROM_Genome_1016",0.00369327714819685,0.366989832834717,0.76
"g__Prevotella_HROM_Genome_1027",0.0044026661029862,0.437791393524081,0.73
"g__Prevotella_HROM_Genome_1028",0.0203100569649475,2.05237958583174,0.115
"g__Prevotella_HROM_Genome_1030",0.00656943705569376,0.654675115476736,0.57
"g__Prevotella_HROM_Genome_1159",0.00485633515552119,0.483123389497469,0.72
"g__Prevotella_HROM_Genome_1162",0.00333198234897304,0.330969035532783,0.835
"g__Prevotella_HROM_Genome_1169",0.00455032119933602,0.452541005665916,0.705
"s__Prevotella aurantiaca",0.00390469790192816,0.388080429128284,0.7
"s__Prevotella baroniae",0.00700397315840711,0.698284105816384,0.55
"s__Prevotella buccae",0.0176410185051297,1.7778234483592,0.19
"s__Prevotella conceptionensis",0.00504268428745639,0.501755941259308,0.615
"s__Prevotella denticola",0.0118219953225123,1.18437926303641,0.255
"s__Prevotella enoeca",0.00223479352433464,0.221740102253732,0.935
"s__Prevotella fusca",0.00488985075217986,0.486474009768388,0.725
"s__Prevotella histicola",0.00976228249405776,0.975993895027452,0.345
"s__Prevotella intermedia",0.00564534669784878,0.562062359974899,0.61
"s__Prevotella jejuni",0.0116809380772517,1.17008050760262,0.32
"s__Prevotella koreensis",0.00350983627337786,0.348697662769639,0.82
"s__Prevotella loescheii",0.00846042911325107,0.844729254186793,0.385
"s__Prevotella maculosa",0.0178392028791568,1.79815880476364,0.155
"s__Prevotella marshii",0.0061601987974912,0.613639824259122,0.525
"s__Prevotella melaninogenica",0.00626718490072228,0.624364311758709,0.62
"s__Prevotella melaninogenica_A",0.00729219268456135,0.72723017835819,0.53
"s__Prevotella micans",0.00435020306787509,0.432551791851561,0.745
"s__Prevotella multiformis",0.00187142604174655,0.185618549520312,0.91
"s__Prevotella multisaccharivorax",0.00692273248178615,0.690128087827022,0.57
"s__Prevotella nanceiensis",0.0127514235828527,1.27869613069872,0.295
"s__Prevotella nigrescens",0.00831395018390886,0.82998149299329,0.445
"s__Prevotella oralis",0.00229402563666309,0.227630728757107,0.835
"s__Prevotella oris",0.00428886490204026,0.426426510998305,0.75
"s__Prevotella oulorum",0.0201508555525916,2.03596105687435,0.13
"s__Prevotella pallens",0.0142134545838553,1.42742058140757,0.255
"s__Prevotella pleuritidis",0.0190317211848208,1.92069451988085,0.125
"s__Prevotella saccharolytica",0.0101587177879976,1.01603467049212,0.36
"s__Prevotella salivae",0.032726920025907,3.34958673992206,0.035
"s__Prevotella scopos",0.00873488997571907,0.872374200253054,0.445
"s__Prevotella seregens",0.0176182011051711,1.77548272105016,0.15
"s__Prevotella shahii",0.0228231864327026,2.31226879871311,0.065
"s__Prevotella sp000163055",0.018681622541707,1.88468969308342,0.145
"s__Prevotella sp000257925",0.01495315149258,1.50283410378757,0.24
"s__Prevotella sp000467895",0.00668219537499448,0.665987601394294,0.56
"s__Prevotella sp000599605",0.0247926901080485,2.51687645877957,0.065
"s__Prevotella sp003043925",0.0126188834217791,1.26523531570615,0.27
"s__Prevotella sp003043945",0.00780418649853816,0.778691517180182,0.485
"s__Prevotella sp013333285",0.00655295707053929,0.653021974951365,0.55
"s__Prevotella sp013333935",0.0078199578401739,0.78027756383,0.49
"s__Prevotella sp015256945",0.0119918869573893,1.20160633613171,0.31
"s__Prevotella sp018127805",0.00809930856428546,0.808378857669369,0.43
"s__Prevotella sp905372445",0.00183793374526759,0.182290478603558,0.955
"s__Prevotella veroralis",0.00815436014804715,0.813918640381548,0.475
"g__Bacteroides_D_HROM_Genome_1066",0.0017316435751588,0.171730089246427,0.935
"g__Bacteroides_D_HROM_Genome_1070",0.0284660063635725,2.90070614971019,0.11
"g__Bacteroides_D_HROM_Genome_1074",0.00422660406639103,0.42020986328963,0.725
"s__Bacteroides_D periocalifornicus",0.0176466048494484,1.7783965411222,0.11
"s__Bacteroides_D sp013333195",0.00748417285629882,0.746520198983494,0.455
"s__Bacteroides_D sp013333835",0.00437519971699082,0.43504819472051,0.66
"s__Bacteroides_D sp905373475",0.00927492171337834,0.926813371084174,0.39
"s__Bacteroides_D sp905373625",0.00249426044546984,0.247549236370098,0.84
"s__Bacteroides_D sp905373665",0.00660998260112281,0.658742554333925,0.575
"g__Limimorpha_HROM_Genome_1083",0.0040695931575084,0.404536019610705,0.595
"f__Marinifilaceae_HROM_Genome_1142",0.00311699350099534,0.309547213250491,0.86
"s__F0058 sp000163695",0.0106658848112215,1.06730636303737,0.33
"s__F0058 sp905372135",0.00373243214846674,0.370895123581171,0.77
"s__F0058 sp905372605",0.0118277810515236,1.18496584061719,0.29
"g__Porphyromonas_HROM_Genome_1089",0.0044961589609169,0.447130105159783,0.745
"g__Porphyromonas_HROM_Genome_1091",0.00652533417109606,0.650251189243476,0.52
"g__Porphyromonas_HROM_Genome_1101",0.021628438403067,2.1885503278618,0.12
"g__Porphyromonas_HROM_Genome_1102",0.0193550739626854,1.95397158689112,0.15
"g__Porphyromonas_HROM_Genome_1103",0.0298214580674523,3.04307322938404,0.06
"g__Porphyromonas_HROM_Genome_1104",0.00582051360662667,0.579604442600659,0.625
"g__Porphyromonas_HROM_Genome_1105",0.0132138484431093,1.3256884420235,0.245
"g__Porphyromonas_HROM_Genome_1107",0.00428428331025553,0.425969019676986,0.735
"g__Porphyromonas_HROM_Genome_1123",0.020927124154338,2.11606851991481,0.1
"g__Porphyromonas_HROM_Genome_1125",0.00367031143670257,0.364699392585118,0.64
"g__Porphyromonas_HROM_Genome_1133",0.00355679537105941,0.353379640805525,0.595
"s__Porphyromonas catoniae",0.00759467973857005,0.757627230293736,0.47
"s__Porphyromonas endodontalis",0.0047333048586407,0.47082574278131,0.67
"s__Porphyromonas gingivalis",0.00662962035966989,0.660712689908227,0.61
"s__Porphyromonas gulae",0.00339640761962154,0.33739026922371,0.855
"s__Porphyromonas pasteri",0.0049304253079744,0.490530630122559,0.7
"s__Porphyromonas sp000467855",0.00447247073394461,0.444763795720394,0.72
"s__Porphyromonas sp003640335",0.00152706703632546,0.151410851115902,0.98
"s__Porphyromonas sp018127745",0.0167313883513944,1.68459302693576,0.155
"s__Porphyromonas sp905372525",0.0067976394746046,0.677572199516181,0.565
"s__Porphyromonas sp905372565",0.0102123036364347,1.02144941154701,0.355
"s__Porphyromonas uenonis_A",0.0222628654583714,2.25420882823688,0.065
"g__Tannerella_HROM_Genome_1111",0.00543919834757224,0.541425557406833,0.595
"g__Tannerella_HROM_Genome_1114",0.00113609463281513,0.112601294374886,0.97
"g__Tannerella_HROM_Genome_1115",0.00153658132721767,0.152355658254118,0.925
"g__Tannerella_HROM_Genome_1116",0.00477701136180074,0.475194132588711,0.63
"s__Tannerella forsythia",0.00445368509749499,0.442887305243235,0.74
"s__Tannerella sp002890585",0.0110378985494716,1.10494826322963,0.31
"s__Tannerella sp003033925",0.0164123941959835,1.65193930445492,0.155
"g__Cryptobacteroides_HROM_Genome_0963",0.0137170820379145,1.37687786843099,0.235
"g__Cryptobacteroides_HROM_Genome_0964",0.00413701070474709,0.411265469419443,0.775
"g__Cryptobacteroides_HROM_Genome_1001",0.0267615554046178,2.72224550907319,0.11
"g__Cryptobacteroides_HROM_Genome_1021",0.00532162581431403,0.529659605848371,0.585
"g__Cryptobacteroides_HROM_Genome_1041",0.0139662230994436,1.40224008470692,0.265
"g__Cryptobacteroides_HROM_Genome_1156",0.0103158484407896,1.03191406473388,0.315
"o__Chitinophagales_HROM_Genome_1175",0.00406837362984018,0.404414297818955,0.775
"g__Capnocytophaga_HROM_Genome_1212",0.0070591181331253,0.703821051123869,0.535
"g__Capnocytophaga_HROM_Genome_1214",0.00530050651162184,0.527546407820397,0.635
"g__Capnocytophaga_HROM_Genome_1215",0.00714742903168666,0.712689370836672,0.505
"g__Capnocytophaga_HROM_Genome_1217",0.00203940182983584,0.202313379429958,0.91
"g__Capnocytophaga_HROM_Genome_1219",0.0388797328567318,4.00479907083541,0.05
"g__Capnocytophaga_HROM_Genome_1221",0.00201967489577954,0.200352461519012,0.905
"g__Capnocytophaga_HROM_Genome_1226",0.0127907999105058,1.28269589771375,0.29
"g__Capnocytophaga_HROM_Genome_1228",0.00889449924845837,0.888457812946922,0.42
"s__Capnocytophaga bilenii",0.0137890002632636,1.38419772891146,0.215
"s__Capnocytophaga endodontalis",0.00456500392315798,0.454007936403467,0.73
"s__Capnocytophaga gingivalis",0.00412964516122153,0.410530215077161,0.77
"s__Capnocytophaga granulosa",0.00851375976847842,0.850099762234267,0.415
"s__Capnocytophaga haemolytica",0.0138654423699542,1.39197920203141,0.245
"s__Capnocytophaga leadbetteri",0.0012227436922736,0.121199821852761,0.99
"s__Capnocytophaga ochracea",0.00405613604042844,0.403192873146428,0.815
"s__Capnocytophaga sp000192225",0.00725320076992296,0.723313212169779,0.485
"s__Capnocytophaga sp000466425",0.00267118485669518,0.265155580383812,0.915
"s__Capnocytophaga sp002999135",0.0556044596896027,5.82895754406186,0.01
"s__Capnocytophaga sp905372595",0.00395479608004842,0.393079360639398,0.78
"s__Capnocytophaga sputigena",0.017246091266618,1.73732510267572,0.185
"g__Bergeyella_A_HROM_Genome_1209",0.00726972731547322,0.724973362891048,0.455
"s__Bergeyella_A cardium",0.0105166030154169,1.05220936672522,0.34
"g__JABCPE02_HROM_Genome_1185",0.0185817580174047,1.87442413950533,0.125
"g__JABCPE02_HROM_Genome_1186",0.0138091454156575,1.3862483005141,0.205
"g__JABCPE02_HROM_Genome_1187",0.00473419350187932,0.470914557323273,0.595
"g__JABCPE02_HROM_Genome_1189",0.00575696610425316,0.573239766224829,0.43
"g__JABCPE02_HROM_Genome_1191",0.00265021019478913,0.263067994765775,0.85
"g__JABCPE02_HROM_Genome_1192",0.00497738924935725,0.495226470597115,0.7
"g__JABCPE02_HROM_Genome_1193",0.00645506426032638,0.643203280278965,0.6
"g__JABCPE02_HROM_Genome_1194",0.00813800776274766,0.812273052922169,0.46
"g__JABCPE02_HROM_Genome_1195",0.00540227172098532,0.537729863211101,0.615
"g__JABCPE02_HROM_Genome_1196",0.0144374051454844,1.45024082373372,0.145
"g__JABCPE02_HROM_Genome_1197",0.0337389407571562,3.45678334339147,0.045
"g__JABCPE02_HROM_Genome_1199",0.00932333496613309,0.931696681899358,0.31
"g__JABCPE02_HROM_Genome_1200",0.00797704401078965,0.796077703948582,0.45
"g__JABCPE02_HROM_Genome_1201",0.00423609046770186,0.42115701552134,0.8
"g__JABCPE02_HROM_Genome_1202",0.00954263179305414,0.953822524661123,0.37
"g__JABCPE02_HROM_Genome_1203",0.0130449944020861,1.30852413583347,0.18
"g__JABCPE02_HROM_Genome_1204",0.00692186355556806,0.690040860686678,0.38
"g__JABCPE02_HROM_Genome_1206",0.0026213501257951,0.260195726554249,0.855
"s__JABCPE02 sp013333255",0.00752565405002632,0.750689178005373,0.5
"s__JABCPE02 sp013333875",0.00357259688421496,0.354955203390951,0.77
"g__Campylobacter_A_HROM_Genome_1258",0.0211401748322171,2.13807662198288,0.09
"g__Campylobacter_A_HROM_Genome_1259",0.00435214173714611,0.432745401300021,0.76
"g__Campylobacter_A_HROM_Genome_1261",0.00473832237613137,0.471327215528826,0.705
"g__Campylobacter_A_HROM_Genome_1262",0.069373017344454,7.37989424882492,0.005
"g__Campylobacter_A_HROM_Genome_1263",0.0319433213030055,3.2667393124689,0.07
"g__Campylobacter_A_HROM_Genome_1266",0.0333309008377685,3.41353539261659,0.025
"g__Campylobacter_A_HROM_Genome_1269",0.00385744705451577,0.383366072725095,0.82
"g__Campylobacter_A_HROM_Genome_1272",0.0566683844151309,5.94718756841372,0.015
"g__Campylobacter_A_HROM_Genome_1276",0.00710565815688013,0.708494477091382,0.545
