"feature","Genus","term","lfc","q","diff_abn"
"g__Streptococcus_HROM_Genome_2326","g__Streptococcus","Periodontitis",-0.640947262834972,0.689080473733352,FALSE
"g__Streptococcus_HROM_Genome_2327","g__Streptococcus","Periodontitis",-1.07454383789619,0.728476678196965,FALSE
"g__Streptococcus_HROM_Genome_2328","g__Streptococcus","Periodontitis",-2.36388453638294,0.182198797171286,FALSE
"g__Streptococcus_HROM_Genome_2329","g__Streptococcus","Periodontitis",0.936282608389632,0.737213585905188,FALSE
"g__Streptococcus_HROM_Genome_2332","g__Streptococcus","Periodontitis",-0.29355111570962,0.964617919996274,FALSE
"g__Streptococcus_HROM_Genome_2334","g__Streptococcus","Periodontitis",0.0655606145105849,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2336","g__Streptococcus","Periodontitis",-0.806324612315055,0.765895270604458,FALSE
"g__Streptococcus_HROM_Genome_2337","g__Streptococcus","Periodontitis",-0.771944293107108,0.437670161622538,FALSE
"g__Streptococcus_HROM_Genome_2341","g__Streptococcus","Periodontitis",-0.776981140198745,0.76683071891956,FALSE
"g__Streptococcus_HROM_Genome_2342","g__Streptococcus","Periodontitis",0.373790247007216,0.931184410116789,FALSE
"g__Streptococcus_HROM_Genome_2343","g__Streptococcus","Periodontitis",0.643312399248324,0.791455349835713,FALSE
"g__Streptococcus_HROM_Genome_2345","g__Streptococcus","Periodontitis",1.07418226872465,0.679609493864416,FALSE
"g__Streptococcus_HROM_Genome_2347","g__Streptococcus","Periodontitis",0.529392189617613,0.883560429908292,FALSE
"g__Streptococcus_HROM_Genome_2349","g__Streptococcus","Periodontitis",-0.114001707527585,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2351","g__Streptococcus","Periodontitis",-1.28887417203361,0.116335905518497,FALSE
"g__Streptococcus_HROM_Genome_2353","g__Streptococcus","Periodontitis",0.462943865926777,0.878457896519636,FALSE
"g__Streptococcus_HROM_Genome_2354","g__Streptococcus","Periodontitis",0.0609887494547803,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2355","g__Streptococcus","Periodontitis",1.03222981453251,0.5793624660411,FALSE
"g__Streptococcus_HROM_Genome_2356","g__Streptococcus","Periodontitis",1.16943164750074,0.577894094897815,FALSE
"g__Streptococcus_HROM_Genome_2357","g__Streptococcus","Periodontitis",-0.688630634696403,0.807897388842576,FALSE
"g__Streptococcus_HROM_Genome_2358","g__Streptococcus","Periodontitis",1.31052941075284,0.437670161622538,FALSE
"g__Streptococcus_HROM_Genome_2360","g__Streptococcus","Periodontitis",-1.05641450191328,0.321577550438339,FALSE
"g__Streptococcus_HROM_Genome_2364","g__Streptococcus","Periodontitis",-1.23068773494507,0.429489041402856,FALSE
"g__Streptococcus_HROM_Genome_2365","g__Streptococcus","Periodontitis",0.403176906841328,0.912428635654759,FALSE
"g__Streptococcus_HROM_Genome_2366","g__Streptococcus","Periodontitis",0.843002798422429,0.866351871793429,FALSE
"g__Streptococcus_HROM_Genome_2367","g__Streptococcus","Periodontitis",0.0922436670263981,0.98613227013856,FALSE
"g__Streptococcus_HROM_Genome_2368","g__Streptococcus","Periodontitis",-1.58290767375491,0.283078075746436,FALSE
"g__Streptococcus_HROM_Genome_2369","g__Streptococcus","Periodontitis",0.0346173238698757,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2370","g__Streptococcus","Periodontitis",-0.0406335068408408,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2371","g__Streptococcus","Periodontitis",-1.16637668695208,0.44988224011697,FALSE
"g__Streptococcus_HROM_Genome_2374","g__Streptococcus","Periodontitis",-0.535417109236534,0.750097010804851,FALSE
"g__Streptococcus_HROM_Genome_2377","g__Streptococcus","Periodontitis",-0.247425524098058,0.921306873937482,FALSE
"g__Streptococcus_HROM_Genome_2382","g__Streptococcus","Periodontitis",-0.25587583849048,0.928310950185821,FALSE
"g__Streptococcus_HROM_Genome_2383","g__Streptococcus","Periodontitis",0.100831240002851,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2384","g__Streptococcus","Periodontitis",-0.607422157542792,0.614962355321098,FALSE
"g__Streptococcus_HROM_Genome_2386","g__Streptococcus","Periodontitis",-0.153081598412698,0.984618492404848,FALSE
"g__Streptococcus_HROM_Genome_2387","g__Streptococcus","Periodontitis",1.12814874645137,0.59866704994842,FALSE
"g__Streptococcus_HROM_Genome_2388","g__Streptococcus","Periodontitis",0.50354622786146,0.87497501202077,FALSE
"g__Streptococcus_HROM_Genome_2389","g__Streptococcus","Periodontitis",0.90574766913222,0.622963658356444,FALSE
"g__Streptococcus_HROM_Genome_2390","g__Streptococcus","Periodontitis",1.23851458073422,0.524165590440861,FALSE
"g__Streptococcus_HROM_Genome_2392","g__Streptococcus","Periodontitis",1.53171450794047,0.509620351771897,FALSE
"g__Streptococcus_HROM_Genome_2393","g__Streptococcus","Periodontitis",0.0214917941620347,0.995713781785405,FALSE
"g__Streptococcus_HROM_Genome_2394","g__Streptococcus","Periodontitis",-0.0657954831930049,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2395","g__Streptococcus","Periodontitis",-0.669983487206964,0.737213585905188,FALSE
"g__Streptococcus_HROM_Genome_2397","g__Streptococcus","Periodontitis",-0.566923074847339,0.888702424247052,FALSE
"g__Streptococcus_HROM_Genome_2400","g__Streptococcus","Periodontitis",0.388035976595793,0.9454480254576,FALSE
"g__Streptococcus_HROM_Genome_2404","g__Streptococcus","Periodontitis",1.65752684388548,0.345260662469082,FALSE
"g__Streptococcus_HROM_Genome_2405","g__Streptococcus","Periodontitis",0.62188407500013,0.886483614471518,FALSE
"g__Streptococcus_HROM_Genome_2406","g__Streptococcus","Periodontitis",0.835731776816083,0.747192042102306,FALSE
"g__Streptococcus_HROM_Genome_2407","g__Streptococcus","Periodontitis",-0.522896995466347,0.851268555670916,FALSE
"g__Streptococcus_HROM_Genome_2408","g__Streptococcus","Periodontitis",-0.712244931228496,0.759185798088563,FALSE
"g__Streptococcus_HROM_Genome_2410","g__Streptococcus","Periodontitis",0.627070435354747,0.854829204666196,FALSE
"g__Streptococcus_HROM_Genome_2417","g__Streptococcus","Periodontitis",0.137368582117985,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2419","g__Streptococcus","Periodontitis",-0.953247982392512,0.614962355321098,FALSE
"g__Streptococcus_HROM_Genome_2421","g__Streptococcus","Periodontitis",-1.08645889918214,0.499538691392433,FALSE
"g__Streptococcus_HROM_Genome_2422","g__Streptococcus","Periodontitis",-0.197803106056299,0.972053408022358,FALSE
"g__Streptococcus_HROM_Genome_2423","g__Streptococcus","Periodontitis",-0.229953616010172,0.910580668436813,FALSE
"g__Streptococcus_HROM_Genome_2424","g__Streptococcus","Periodontitis",-0.403053340728731,0.898161879059184,FALSE
"g__Streptococcus_HROM_Genome_2427","g__Streptococcus","Periodontitis",0.108405046343243,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2428","g__Streptococcus","Periodontitis",-0.028149086199575,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2429","g__Streptococcus","Periodontitis",-0.0632429583492103,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2430","g__Streptococcus","Periodontitis",-0.410452100463746,0.910580668436813,FALSE
"g__Streptococcus_HROM_Genome_2431","g__Streptococcus","Periodontitis",-0.350459585128913,0.845906548531125,FALSE
"g__Streptococcus_HROM_Genome_2432","g__Streptococcus","Periodontitis",-0.514412623341913,0.790104872346284,FALSE
"g__Streptococcus_HROM_Genome_2434","g__Streptococcus","Periodontitis",1.50171879000523,0.446849907261875,FALSE
"g__Streptococcus_HROM_Genome_2435","g__Streptococcus","Periodontitis",-0.934885460744303,0.622963658356444,FALSE
"g__Streptococcus_HROM_Genome_2436","g__Streptococcus","Periodontitis",-1.04128225167301,0.65513660557417,FALSE
"g__Streptococcus_HROM_Genome_2437","g__Streptococcus","Periodontitis",-0.0877926712682274,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2438","g__Streptococcus","Periodontitis",-0.738895661686376,0.741570500811361,FALSE
"g__Streptococcus_HROM_Genome_2439","g__Streptococcus","Periodontitis",0.595723275433548,0.765895270604458,FALSE
"g__Streptococcus_HROM_Genome_2443","g__Streptococcus","Periodontitis",-1.53980486510504,0.104994460270199,FALSE
"g__Streptococcus_HROM_Genome_2444","g__Streptococcus","Periodontitis",0.292527888633662,0.952506079663812,FALSE
"g__Streptococcus_HROM_Genome_2445","g__Streptococcus","Periodontitis",-0.0713066520171631,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2446","g__Streptococcus","Periodontitis",-0.763128086165291,0.712749595157337,FALSE
"g__Streptococcus_HROM_Genome_2448","g__Streptococcus","Periodontitis",0.736619340491001,0.65869717147506,FALSE
"g__Streptococcus_HROM_Genome_2449","g__Streptococcus","Periodontitis",0.111396781576896,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2451","g__Streptococcus","Periodontitis",-0.917962877118871,0.543351172771396,FALSE
"g__Streptococcus_HROM_Genome_2453","g__Streptococcus","Periodontitis",-0.432483810498594,0.630277510100134,FALSE
"g__Streptococcus_HROM_Genome_2454","g__Streptococcus","Periodontitis",-0.0603988354387208,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2456","g__Streptococcus","Periodontitis",0.255052776524063,0.914769212350038,FALSE
"g__Streptococcus_HROM_Genome_2457","g__Streptococcus","Periodontitis",0.927343092126673,0.499538691392433,FALSE
"g__Streptococcus_HROM_Genome_2458","g__Streptococcus","Periodontitis",0.00372770316536353,0.999138771023159,FALSE
"g__Streptococcus_HROM_Genome_2459","g__Streptococcus","Periodontitis",0.222081224877386,0.962232273569955,FALSE
"g__Streptococcus_HROM_Genome_2460","g__Streptococcus","Periodontitis",-0.221215782181975,0.894906920580375,FALSE
"g__Streptococcus_HROM_Genome_2461","g__Streptococcus","Periodontitis",-0.121936314475553,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2463","g__Streptococcus","Periodontitis",0.187167367374143,0.98613227013856,FALSE
"g__Streptococcus_HROM_Genome_2464","g__Streptococcus","Periodontitis",-0.942302537951847,0.558699863139523,FALSE
"g__Streptococcus_HROM_Genome_2465","g__Streptococcus","Periodontitis",0.476114734229678,0.893901079913981,FALSE
"g__Streptococcus_HROM_Genome_2466","g__Streptococcus","Periodontitis",0.520784311434254,0.83153537209581,FALSE
"g__Streptococcus_HROM_Genome_2467","g__Streptococcus","Periodontitis",0.453624944555554,0.729623044013224,FALSE
"g__Streptococcus_HROM_Genome_2469","g__Streptococcus","Periodontitis",-0.857018466795556,0.622963658356444,FALSE
"g__Streptococcus_HROM_Genome_2470","g__Streptococcus","Periodontitis",0.130160695518003,0.98613227013856,FALSE
"g__Streptococcus_HROM_Genome_2480","g__Streptococcus","Periodontitis",0.96605610022169,0.630277510100134,FALSE
"g__Streptococcus_HROM_Genome_2481","g__Streptococcus","Periodontitis",1.12573261345505,0.707378257117844,FALSE
"g__Streptococcus_HROM_Genome_2482","g__Streptococcus","Periodontitis",0.655503786126052,0.775429221052004,FALSE
"g__Streptococcus_HROM_Genome_2483","g__Streptococcus","Periodontitis",0.0843976048764121,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2484","g__Streptococcus","Periodontitis",0.471501225292047,0.790104872346284,FALSE
"g__Streptococcus_HROM_Genome_2485","g__Streptococcus","Periodontitis",0.639803508107735,0.737213585905188,FALSE
"g__Streptococcus_HROM_Genome_2486","g__Streptococcus","Periodontitis",-1.02677742481296,0.554517687246784,FALSE
"g__Streptococcus_HROM_Genome_2488","g__Streptococcus","Periodontitis",2.21079792635456,0.0260782425139741,TRUE
"g__Streptococcus_HROM_Genome_2489","g__Streptococcus","Periodontitis",-0.529756712052346,0.68704530445465,FALSE
"g__Streptococcus_HROM_Genome_2490","g__Streptococcus","Periodontitis",-0.170394922843068,0.98613227013856,FALSE
"g__Streptococcus_HROM_Genome_2491","g__Streptococcus","Periodontitis",-0.848768755260583,0.613023317699558,FALSE
"g__Streptococcus_HROM_Genome_2492","g__Streptococcus","Periodontitis",-0.00399665012182759,0.999138771023159,FALSE
"g__Streptococcus_HROM_Genome_2493","g__Streptococcus","Periodontitis",-0.713373553318453,0.679931469171284,FALSE
"g__Streptococcus_HROM_Genome_2518","g__Streptococcus","Periodontitis",0.317387777264223,0.781479471032991,FALSE
"g__Streptococcus_HROM_Genome_2519","g__Streptococcus","Periodontitis",0.558503896322262,0.590298851854493,FALSE
"g__Streptococcus_HROM_Genome_2520","g__Streptococcus","Periodontitis",-0.089262457651426,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2521","g__Streptococcus","Periodontitis",-0.727564441376441,0.622963658356444,FALSE
"g__Streptococcus_HROM_Genome_2522","g__Streptococcus","Periodontitis",-0.737074990196725,0.67812372286643,FALSE
"g__Streptococcus_HROM_Genome_2523","g__Streptococcus","Periodontitis",-1.43805825887924,0.20948134230912,FALSE
"g__Streptococcus_HROM_Genome_2524","g__Streptococcus","Periodontitis",0.278293642146059,0.866351871793429,FALSE
"g__Streptococcus_HROM_Genome_2525","g__Streptococcus","Periodontitis",-0.906891208651371,0.390866571710863,FALSE
"g__Streptococcus_HROM_Genome_2526","g__Streptococcus","Periodontitis",-0.935154161924125,0.390866571710863,FALSE
"g__Streptococcus_HROM_Genome_2527","g__Streptococcus","Periodontitis",-0.027852006189194,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2530","g__Streptococcus","Periodontitis",0.479782636859392,0.708249863296519,FALSE
"g__Streptococcus_HROM_Genome_2531","g__Streptococcus","Periodontitis",0.182612343759345,0.968071182757557,FALSE
"g__Streptococcus_HROM_Genome_2532","g__Streptococcus","Periodontitis",-0.960213425923066,0.554517687246784,FALSE
"g__Streptococcus_HROM_Genome_2534","g__Streptococcus","Periodontitis",-0.0081887383767453,0.999138771023159,FALSE
"g__Streptococcus_HROM_Genome_2535","g__Streptococcus","Periodontitis",-0.0270679838112581,0.993205612069886,FALSE
"g__Streptococcus_HROM_Genome_2539","g__Streptococcus","Periodontitis",0.146087072357022,0.98238518329833,FALSE
"g__Streptococcus_HROM_Genome_2540","g__Streptococcus","Periodontitis",-0.996476375646094,0.27269844787854,FALSE
"g__Streptococcus_HROM_Genome_2541","g__Streptococcus","Periodontitis",-0.441894924196503,0.747204040527689,FALSE
"g__Streptococcus_HROM_Genome_2542","g__Streptococcus","Periodontitis",0.213751248113444,0.886483614471518,FALSE
"g__Streptococcus_HROM_Genome_2544","g__Streptococcus","Periodontitis",0.276188708654868,0.854829204666196,FALSE
"g__Streptococcus_HROM_Genome_2545","g__Streptococcus","Periodontitis",0.0904605402958868,0.984618492404848,FALSE
"s__Streptococcus anginosus","g__Streptococcus","Periodontitis",0.478774236598789,0.807897388842576,FALSE
"s__Streptococcus anginosus_C","g__Streptococcus","Periodontitis",0.640304426654419,0.622963658356444,FALSE
"s__Streptococcus australis","g__Streptococcus","Periodontitis",-0.415729189005721,0.813092850542769,FALSE
"s__Streptococcus australis_B","g__Streptococcus","Periodontitis",-0.137777396002212,0.98133767629089,FALSE
"s__Streptococcus chosunense","g__Streptococcus","Periodontitis",0.405382042372957,0.96726988290787,FALSE
"s__Streptococcus constellatus","g__Streptococcus","Periodontitis",0.73987180920519,0.360133243979935,FALSE
"s__Streptococcus cristatus","g__Streptococcus","Periodontitis",-0.711169998387507,0.724124630405631,FALSE
"s__Streptococcus cristatus_B","g__Streptococcus","Periodontitis",-1.36036045206293,0.469338516093877,FALSE
"s__Streptococcus cristatus_C","g__Streptococcus","Periodontitis",-0.852323874620385,0.624234266453866,FALSE
"s__Streptococcus cristatus_D","g__Streptococcus","Periodontitis",-0.700426684948974,0.737213585905188,FALSE
"s__Streptococcus cristatus_E","g__Streptococcus","Periodontitis",-1.94309775455526,0.0919867467553354,FALSE
"s__Streptococcus cristatus_F","g__Streptococcus","Periodontitis",0.248023106503016,0.966893513152126,FALSE
"s__Streptococcus dentisani","g__Streptococcus","Periodontitis",0.426286401326232,0.926009717562347,FALSE
"s__Streptococcus gordonii","g__Streptococcus","Periodontitis",-0.509877715582221,0.540971954580622,FALSE
"s__Streptococcus gwangjuense","g__Streptococcus","Periodontitis",-0.210263481512325,0.976708306188266,FALSE
"s__Streptococcus halitosis","g__Streptococcus","Periodontitis",1.10755555660534,0.558699863139523,FALSE
"s__Streptococcus infantis","g__Streptococcus","Periodontitis",-0.200575484286785,0.98613227013856,FALSE
"s__Streptococcus infantis_B","g__Streptococcus","Periodontitis",-0.0620712410126128,0.993205612069886,FALSE
"s__Streptococcus infantis_C","g__Streptococcus","Periodontitis",-1.68661618206118,0.27269844787854,FALSE
"s__Streptococcus infantis_F","g__Streptococcus","Periodontitis",0.779801205802046,0.524165590440861,FALSE
"s__Streptococcus infantis_H","g__Streptococcus","Periodontitis",-0.272971607164765,0.952506079663812,FALSE
"s__Streptococcus infantis_I","g__Streptococcus","Periodontitis",-0.242963137230904,0.964617919996274,FALSE
"s__Streptococcus infantis_J","g__Streptococcus","Periodontitis",0.0421387297663186,0.993205612069886,FALSE
"s__Streptococcus intermedius","g__Streptococcus","Periodontitis",0.0535563591234199,0.993205612069886,FALSE
"s__Streptococcus koreensis","g__Streptococcus","Periodontitis",-0.0927830427413074,0.974778020756586,FALSE
"s__Streptococcus lactarius","g__Streptococcus","Periodontitis",-1.24581050399862,0.446849907261875,FALSE
"s__Streptococcus mitis","g__Streptococcus","Periodontitis",-0.31965774171522,0.952506079663812,FALSE
"s__Streptococcus mitis_A","g__Streptococcus","Periodontitis",0.0279959433947923,0.993740320813745,FALSE
"s__Streptococcus mitis_AC","g__Streptococcus","Periodontitis",-0.310148142313983,0.972053408022358,FALSE
"s__Streptococcus mitis_AD","g__Streptococcus","Periodontitis",0.047045798387862,0.993205612069886,FALSE
"s__Streptococcus mitis_AF","g__Streptococcus","Periodontitis",-0.0825193257014171,0.993205612069886,FALSE
"s__Streptococcus mitis_AH","g__Streptococcus","Periodontitis",0.286736961533955,0.966893513152126,FALSE
"s__Streptococcus mitis_AI","g__Streptococcus","Periodontitis",0.0131868765622046,0.999138771023159,FALSE
"s__Streptococcus mitis_AK","g__Streptococcus","Periodontitis",-0.856625944248662,0.624234266453866,FALSE
"s__Streptococcus mitis_AP","g__Streptococcus","Periodontitis",1.51425574710591,0.555555647385651,FALSE
"s__Streptococcus mitis_AQ","g__Streptococcus","Periodontitis",-0.773628817340922,0.676660530902153,FALSE
"s__Streptococcus mitis_AT","g__Streptococcus","Periodontitis",0.822166943543396,0.737213585905188,FALSE
"s__Streptococcus mitis_AV","g__Streptococcus","Periodontitis",-1.21956914010242,0.191551890820403,FALSE
"s__Streptococcus mitis_AX","g__Streptococcus","Periodontitis",0.37411588938427,0.910580668436813,FALSE
"s__Streptococcus mitis_AY","g__Streptococcus","Periodontitis",-0.497027977834826,0.534735942494,FALSE
"s__Streptococcus mitis_AZ","g__Streptococcus","Periodontitis",0.455987371800255,0.87520579933406,FALSE
"s__Streptococcus mitis_BA","g__Streptococcus","Periodontitis",-0.602163302246862,0.707378257117844,FALSE
"s__Streptococcus mitis_BB","g__Streptococcus","Periodontitis",1.10160187507075,0.703756148433215,FALSE
"s__Streptococcus mitis_BC","g__Streptococcus","Periodontitis",-0.30573686170548,0.845906548531125,FALSE
"s__Streptococcus mitis_BD","g__Streptococcus","Periodontitis",-0.480339529313215,0.709580587373648,FALSE
"s__Streptococcus mitis_BG","g__Streptococcus","Periodontitis",-0.196362061754408,0.962232273569955,FALSE
"s__Streptococcus mitis_BH","g__Streptococcus","Periodontitis",-0.382985825738852,0.678192254672567,FALSE
"s__Streptococcus mitis_BI","g__Streptococcus","Periodontitis",0.553902219907759,0.799529206121926,FALSE
"s__Streptococcus mitis_BJ","g__Streptococcus","Periodontitis",-0.0532939155486669,0.993205612069886,FALSE
"s__Streptococcus mitis_BK","g__Streptococcus","Periodontitis",0.274808969595489,0.966893513152126,FALSE
"s__Streptococcus mitis_BM","g__Streptococcus","Periodontitis",2.50223363175295,0.0892772859164493,FALSE
"s__Streptococcus mitis_BN","g__Streptococcus","Periodontitis",0.527201333998596,0.807897388842576,FALSE
"s__Streptococcus mitis_BO","g__Streptococcus","Periodontitis",1.48825487663964,0.437740173060753,FALSE
"s__Streptococcus mitis_BQ","g__Streptococcus","Periodontitis",1.00067336668401,0.652894089385848,FALSE
"s__Streptococcus mitis_BR","g__Streptococcus","Periodontitis",-0.429387685993051,0.74543746654338,FALSE
"s__Streptococcus mitis_BS","g__Streptococcus","Periodontitis",-0.348204155445078,0.961579976636398,FALSE
"s__Streptococcus mitis_BT","g__Streptococcus","Periodontitis",0.0636916951356195,0.993205612069886,FALSE
"s__Streptococcus mitis_C","g__Streptococcus","Periodontitis",0.185134100067366,0.98133767629089,FALSE
"s__Streptococcus mitis_D","g__Streptococcus","Periodontitis",-0.531276765780004,0.866912627789164,FALSE
"s__Streptococcus mitis_E","g__Streptococcus","Periodontitis",-0.843827146453438,0.754164854609042,FALSE
"s__Streptococcus mitis_H","g__Streptococcus","Periodontitis",-0.203021768447969,0.977197111557601,FALSE
"s__Streptococcus mitis_I","g__Streptococcus","Periodontitis",-0.253059646531794,0.98133767629089,FALSE
"s__Streptococcus mitis_J","g__Streptococcus","Periodontitis",0.0469044651059324,0.993205612069886,FALSE
"s__Streptococcus mitis_K","g__Streptococcus","Periodontitis",-0.586579637892216,0.730674951465202,FALSE
"s__Streptococcus mitis_L","g__Streptococcus","Periodontitis",0.689158402961238,0.784268610471877,FALSE
"s__Streptococcus mitis_N","g__Streptococcus","Periodontitis",-0.217609930456599,0.98613227013856,FALSE
"s__Streptococcus mitis_O","g__Streptococcus","Periodontitis",-1.24257174073238,0.5793624660411,FALSE
"s__Streptococcus mitis_P","g__Streptococcus","Periodontitis",0.213717918666808,0.968071182757557,FALSE
"s__Streptococcus mitis_Q","g__Streptococcus","Periodontitis",0.542516555117296,0.897806766499085,FALSE
"s__Streptococcus mitis_Y","g__Streptococcus","Periodontitis",1.74524312589656,0.314629570272167,FALSE
"s__Streptococcus mutans","g__Streptococcus","Periodontitis",-1.09154493950998,0.524165590440861,FALSE
"s__Streptococcus oralis","g__Streptococcus","Periodontitis",0.0757973874067669,0.993205612069886,FALSE
"s__Streptococcus oralis_AB","g__Streptococcus","Periodontitis",0.584863075991235,0.772468351076811,FALSE
"s__Streptococcus oralis_AC","g__Streptococcus","Periodontitis",0.0142433269038093,0.999138771023159,FALSE
"s__Streptococcus oralis_AD","g__Streptococcus","Periodontitis",-0.545505713444844,0.864258289847566,FALSE
"s__Streptococcus oralis_B","g__Streptococcus","Periodontitis",-1.27320147995639,0.371129488392699,FALSE
"s__Streptococcus oralis_BA","g__Streptococcus","Periodontitis",-0.128961429993822,0.993205612069886,FALSE
"s__Streptococcus oralis_BC","g__Streptococcus","Periodontitis",1.74329418756826,0.219602837745165,FALSE
"s__Streptococcus oralis_BD","g__Streptococcus","Periodontitis",-0.80248204533064,0.707378257117844,FALSE
"s__Streptococcus oralis_BE","g__Streptococcus","Periodontitis",0.165467804164724,0.964617919996274,FALSE
"s__Streptococcus oralis_BF","g__Streptococcus","Periodontitis",-0.61184075691244,0.757222354754074,FALSE
"s__Streptococcus oralis_BH","g__Streptococcus","Periodontitis",-1.32954489510596,0.306273938343778,FALSE
"s__Streptococcus oralis_BI","g__Streptococcus","Periodontitis",0.694230859311589,0.76683071891956,FALSE
"s__Streptococcus oralis_BJ","g__Streptococcus","Periodontitis",0.262213492373547,0.964617919996274,FALSE
"s__Streptococcus oralis_BK","g__Streptococcus","Periodontitis",-0.71095389342457,0.821611588270372,FALSE
"s__Streptococcus oralis_BM","g__Streptococcus","Periodontitis",-0.834142918690294,0.503365423984,FALSE
"s__Streptococcus oralis_BO","g__Streptococcus","Periodontitis",-0.881844134486942,0.338564920093662,FALSE
"s__Streptococcus oralis_C","g__Streptococcus","Periodontitis",0.586303578486934,0.906659104245052,FALSE
"s__Streptococcus oralis_F","g__Streptococcus","Periodontitis",-0.55341844940995,0.781479471032991,FALSE
"s__Streptococcus oralis_G","g__Streptococcus","Periodontitis",-0.492371888759545,0.86715351734279,FALSE
"s__Streptococcus oralis_H","g__Streptococcus","Periodontitis",0.62608473624093,0.853683756039838,FALSE
"s__Streptococcus oralis_J","g__Streptococcus","Periodontitis",-0.467728788024019,0.791455349835713,FALSE
"s__Streptococcus oralis_L","g__Streptococcus","Periodontitis",-0.25619561226216,0.931947736847518,FALSE
"s__Streptococcus oralis_N","g__Streptococcus","Periodontitis",-0.0512910292278182,0.993205612069886,FALSE
"s__Streptococcus oralis_S","g__Streptococcus","Periodontitis",-0.529015837328033,0.854829204666196,FALSE
"s__Streptococcus oralis_T","g__Streptococcus","Periodontitis",-0.247287459443026,0.968474610487429,FALSE
"s__Streptococcus oralis_U","g__Streptococcus","Periodontitis",-1.33109068979775,0.5793624660411,FALSE
"s__Streptococcus oralis_W","g__Streptococcus","Periodontitis",0.775712162413029,0.758448989646632,FALSE
"s__Streptococcus oralis_Y","g__Streptococcus","Periodontitis",-1.12975995709202,0.667806944081249,FALSE
"s__Streptococcus oralis_Z","g__Streptococcus","Periodontitis",-1.3334309345182,0.5793624660411,FALSE
"s__Streptococcus parasanguinis","g__Streptococcus","Periodontitis",-0.631339283415888,0.76683071891956,FALSE
"s__Streptococcus parasanguinis_A","g__Streptococcus","Periodontitis",-0.765595269953101,0.738142596923083,FALSE
"s__Streptococcus parasanguinis_B","g__Streptococcus","Periodontitis",-1.20351423687777,0.589304877889687,FALSE
"s__Streptococcus parasanguinis_H","g__Streptococcus","Periodontitis",-0.887509381039581,0.5793624660411,FALSE
"s__Streptococcus peroris","g__Streptococcus","Periodontitis",-1.0379698744216,0.0905179275844671,FALSE
"s__Streptococcus pneumoniae","g__Streptococcus","Periodontitis",0.467739795000437,0.894523560069671,FALSE
"s__Streptococcus pseudopneumoniae_A","g__Streptococcus","Periodontitis",-0.595252787343826,0.83153537209581,FALSE
"s__Streptococcus pseudopneumoniae_C","g__Streptococcus","Periodontitis",-0.211326821352224,0.98133767629089,FALSE
"s__Streptococcus pseudopneumoniae_E","g__Streptococcus","Periodontitis",-1.075288263579,0.624234266453866,FALSE
"s__Streptococcus pseudopneumoniae_L","g__Streptococcus","Periodontitis",-0.786684937757408,0.636735506954597,FALSE
"s__Streptococcus pseudopneumoniae_M","g__Streptococcus","Periodontitis",0.331137608597296,0.90836565572772,FALSE
"s__Streptococcus rubneri","g__Streptococcus","Periodontitis",-0.396348091659409,0.669418676419401,FALSE
"s__Streptococcus salivarius","g__Streptococcus","Periodontitis",-0.703669075168711,0.625720784530913,FALSE
"s__Streptococcus sanguinis","g__Streptococcus","Periodontitis",0.407664695584594,0.750097010804851,FALSE
"s__Streptococcus sanguinis_A","g__Streptococcus","Periodontitis",-0.346072031408156,0.854829204666196,FALSE
"s__Streptococcus sanguinis_C","g__Streptococcus","Periodontitis",0.496580854915731,0.707378257117844,FALSE
"s__Streptococcus sanguinis_E","g__Streptococcus","Periodontitis",0.286857250991827,0.854829204666196,FALSE
"s__Streptococcus sanguinis_F","g__Streptococcus","Periodontitis",0.947832144652376,0.321577550438339,FALSE
"s__Streptococcus sanguinis_G","g__Streptococcus","Periodontitis",0.408590774477833,0.722500225728379,FALSE
"s__Streptococcus sanguinis_H","g__Streptococcus","Periodontitis",-0.0503148877326482,0.993205612069886,FALSE
"s__Streptococcus shenyangsis","g__Streptococcus","Periodontitis",0.159901252354286,0.991792140115651,FALSE
"s__Streptococcus sinensis","g__Streptococcus","Periodontitis",0.158485554137534,0.98133767629089,FALSE
"s__Streptococcus sp000187445","g__Streptococcus","Periodontitis",-1.09610041066578,0.554517687246784,FALSE
