"feature","glr","p","padj","Genus"
"s__Prevotella sp905372445",1.21063643482543,0.0139902574837402,0.624125874125874,"g__Prevotella"
"s__Pseudomonas_E juntendi",3.05013035896242,0.0185753704390139,0.624125874125874,"g__Pseudomonas_E"
"s__Fannyhessea vaginae",1.51803704231979,0.0378282475066804,0.624125874125874,"g__Fannyhessea"
"s__Neisseria subflava_C",-1.19516515723314,0.0569051136569895,0.624125874125874,"g__Neisseria"
"s__CAISGS01 sp017418605",0.297163301782818,0.0659667533583671,0.624125874125874,"g__CAISGS01"
"s__Pseudomonas aeruginosa",2.17404070552786,0.0692826111129865,0.624125874125874,"g__Pseudomonas"
"s__Streptococcus agalactiae",-1.3028968850506,0.0700004102480789,0.624125874125874,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2214",-2.41788141854933,0.113598266615352,0.624125874125874,"g__Streptococcus"
"s__Prevotella nanceiensis",1.35454874944798,0.203849975462233,0.824730824730825,"g__Prevotella"
"g__Prevotella_HROM_Genome_0987",-0.39481792086728,0.129204225503402,0.967279296046419,"g__Prevotella"
"s__Anaeroglobus micronuciformis",-0.254031607674306,0.172056049149491,0.967279296046419,"g__Anaeroglobus"
"g__Neisseria_HROM_Genome_4825",-1.25206566166927,0.212754645937808,0.967279296046419,"g__Neisseria"
"g__Cupriavidus_HROM_Genome_4891",-0.647159988176932,0.225047059206632,0.967279296046419,"g__Cupriavidus"
"s__Pauljensenia sp000466265",-0.214323549104226,0.229091541849701,0.967279296046419,"g__Pauljensenia"
"s__Neisseria elongata",-0.15249757057145,0.229091541849701,0.967279296046419,"g__Neisseria"
"s__Lawsonella sp018376445",-1.48446055579254,0.253756159237277,0.967279296046419,"g__Lawsonella"
"s__Prevotella aurantiaca",-0.574820473312281,0.270653132826997,0.967279296046419,"g__Prevotella"
"s__Acinetobacter junii",-0.37597932570086,0.289002091365984,0.967279296046419,"g__Acinetobacter"
"s__Kocuria palustris",-0.0893451436890994,0.306440182359366,0.967279296046419,"g__Kocuria"
"s__Porphyromonas endodontalis",-0.132114708495636,0.306440182359366,0.967279296046419,"g__Porphyromonas"
"s__Neisseria sicca_A",-0.153394623313937,0.306440182359366,0.967279296046419,"g__Neisseria"
"s__Neisseria sp000090875",-0.0866800439386041,0.306440182359366,0.967279296046419,"g__Neisseria"
"s__Neisseria subflava",0.625567967185043,0.31885750522861,0.967279296046419,"g__Neisseria"
"s__Porphyromonas pasteri",1.32588967042978,0.32279637851836,0.967279296046419,"g__Porphyromonas"
"s__Prevotella histicola",-0.660062651791457,0.324832071717014,0.967279296046419,"g__Prevotella"
"s__Moraxella_A cinereus",1.36422848137366,0.341661455022401,0.967279296046419,"g__Moraxella_A"
"s__Prevotella intermedia",-0.852210997961104,0.343787438895945,0.967279296046419,"g__Prevotella"
"s__Klebsiella pneumoniae",-0.623691674330982,0.343787438895945,0.967279296046419,"g__Klebsiella"
"s__Alloprevotella sp015257125",0.771438682745451,0.348051273645221,0.967279296046419,"g__Alloprevotella"
"s__Lactobacillus iners",-1.14774346885504,0.373026198477836,0.967279296046419,"g__Lactobacillus"
"s__Alloprevotella sp900095835",-0.576341825165118,0.378189860536515,0.967279296046419,"g__Alloprevotella"
"g__Prevotella_HROM_Genome_1010",-0.663214463274587,0.383769639441447,0.967279296046419,"g__Prevotella"
"s__Prevotella salivae",-0.268203574918338,0.411961213890786,0.967279296046419,"g__Prevotella"
"g__Corynebacterium_HROM_Genome_0366",-0.0291966776448629,0.415611653119869,0.967279296046419,"g__Corynebacterium"
"s__Cutibacterium modestum",-0.0291966776448629,0.415611653119869,0.967279296046419,"g__Cutibacterium"
"s__Sphingomonas echinoides",0.217721180306589,0.445477106928757,0.967279296046419,"g__Sphingomonas"
