"feature","rho","p","padj","Genus","Phylum"
"s__Streptococcus sp000259505",-0.240097952018828,0.015588598186125,0.0595945436492911,"g__Streptococcus","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3504",-0.239374564007327,0.0159131437474394,0.0606518851613742,"g__Nanosynbacter","p__Patescibacteria"
"g__Nanosyncoccus_HROM_Genome_4481",-0.239344169553063,0.015926907248483,0.0606518851613742,"g__Nanosyncoccus","p__Patescibacteria"
"s__Streptococcus sp902460355",0.238268205872091,0.0164208216052382,0.0624118267974723,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2541",0.238146628055032,0.0164774556121081,0.062471690702173,"g__Streptococcus","p__Firmicutes"
"g__Prevotella_HROM_Genome_1172",-0.238097996928209,0.0165001564755358,0.062471690702173,"g__Prevotella","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2429",-0.237417161152679,0.0168208201619329,0.0635632915734579,"g__Streptococcus","p__Firmicutes"
"g__Rothia_HROM_Genome_0196",-0.236444538616207,0.0172882488544841,0.0651572636481621,"g__Rothia","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2326",-0.236401986380237,0.0173089524805805,0.0651572636481621,"g__Streptococcus","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3433",-0.23607980516503,0.0174664044670158,0.0655549577234931,"g__Nanosynbacter","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2269",-0.236049410710766,0.0174813220595982,0.0655549577234931,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2445",-0.235344259371824,0.0178305112382325,0.066737056348813,"g__Streptococcus","p__Firmicutes"
"g__Prevotella_HROM_Genome_0991",-0.235216602663912,0.017894365717954,0.0667429870394716,"g__Prevotella","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2466",-0.235161892646236,0.0179217922562767,0.0667429870394716,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1286",-0.235137577082824,0.0179339934640412,0.0667429870394716,"g__Campylobacter_A","p__Campylobacterota"
"g__Rothia_HROM_Genome_0142",-0.235052472610883,0.0179767541369328,0.0667517527887875,"g__Rothia","p__Actinobacteriota"
"g__Campylobacter_A_HROM_Genome_1587",-0.234997762593206,0.0180042895562633,0.0667517527887875,"g__Campylobacter_A","p__Campylobacterota"
"g__Nanogingivalis_HROM_Genome_3868",-0.234724212504823,0.0181425129852832,0.0671375480528841,"g__Nanogingivalis","p__Patescibacteria"
"g__Lancefieldella_HROM_Genome_0811",-0.234420267962176,0.0182971668717364,0.0675825806446653,"g__Lancefieldella","p__Actinobacteriota"
"g__Prevotella_HROM_Genome_0986",-0.234067692292705,0.0184779879544517,0.0681224133780443,"g__Prevotella","p__Bacteroidota"
"s__Prevotella denticola",-0.233824536658587,0.0186035875551463,0.0682938647705794,"g__Prevotella","p__Bacteroidota"
"s__Prevotella sp000467895",-0.233775905531764,0.0186287955516811,0.0682938647705794,"g__Prevotella","p__Bacteroidota"
"s__Oribacterium asaccharolyticum",-0.233769826640911,0.0186319486194814,0.0682938647705794,"g__Oribacterium","p__Firmicutes_A"
"s__Saccharimonas sp013333675",-0.233678643278117,0.0186792998409334,0.0682938647705794,"g__Saccharimonas","p__Patescibacteria"
"g__GN02-873_HROM_Genome_2931",0.233642169932999,0.0186982693366777,0.0682938647705794,"g__GN02-873","p__Patescibacteria"
"s__Haemophilus seminalis",-0.233350383172058,0.0188506236253904,0.0686301036816274,"g__Haemophilus","p__Proteobacteria"
"s__Veillonella sp902834965",-0.233332146499499,0.0188601811644167,0.0686301036816274,"g__Veillonella","p__Firmicutes_C"
"s__Nanogingivalis sp900555945",-0.232535811797763,0.0192816168805656,0.0699407244610012,"g__Nanogingivalis","p__Patescibacteria"
"g__Nanosynbacter_HROM_Genome_3444",-0.232475022889233,0.0193141178933403,0.0699407244610012,"g__Nanosynbacter","p__Patescibacteria"
"g__Pauljensenia_HROM_Genome_0283",-0.232450707325821,0.0193271314922767,0.0699407244610012,"g__Pauljensenia","p__Actinobacteriota"
"g__JABCPE02_HROM_Genome_1197",0.232122447219762,0.0195035549285611,0.070449421754821,"g__JABCPE02","p__Bacteroidota"
"g__Campylobacter_A_HROM_Genome_1539",-0.232019106075262,0.0195593815865882,0.0705214400323776,"g__Campylobacter_A","p__Campylobacterota"
"s__Johnsonella sp905373785",0.231769871550291,0.0196945881481554,0.0708788749288009,"g__Johnsonella","p__Firmicutes_A"
"s__Campylobacter_A concisus_D",-0.231326112518026,0.0199373118325741,0.0716212390329217,"g__Campylobacter_A","p__Campylobacterota"
"s__Actinomyces israelii",0.231089035774761,0.0200680368013757,0.0718779544390552,"g__Actinomyces","p__Actinobacteriota"
"g__Nanosynbacter_HROM_Genome_3774",-0.231040404647938,0.0200949430382043,0.0718779544390552,"g__Nanosynbacter","p__Patescibacteria"
"g__Treponema_HROM_Genome_5037",0.230997852411967,0.0201185114206007,0.0718779544390552,"g__Treponema","p__Spirochaetota"
"g__Peptoanaerobacter_HROM_Genome_1940",-0.230608803397379,0.0203350974044302,0.072272024246375,"g__Peptoanaerobacter","p__Firmicutes_A"
"s__Veillonella nakazawae",-0.23059056672482,0.0203452988285973,0.072272024246375,"g__Veillonella","p__Firmicutes_C"
"s__Prevotella marshii",-0.230578408943114,0.0203521022200838,0.072272024246375,"g__Prevotella","p__Bacteroidota"
"s__Fusobacterium vincentii",-0.230535856707143,0.0203759294821841,0.072272024246375,"g__Fusobacterium","p__Fusobacteriota"
"s__Pauljensenia sp000758755",-0.229982677639525,0.0206878710110457,0.0731598797469639,"g__Pauljensenia","p__Actinobacteriota"
"g__JABCPO02_HROM_Genome_1960",0.229879336495025,0.020746598049756,0.0731598797469639,"g__JABCPO02","p__Firmicutes_A"
"s__Pauljensenia turicensis",-0.22984894204076,0.0207638979200057,0.0731598797469639,"g__Pauljensenia","p__Actinobacteriota"
"g__Campylobacter_A_HROM_Genome_1329",-0.229775995350525,0.0208054681392099,0.0731598797469639,"g__Campylobacter_A","p__Campylobacterota"
"g__Lachnoanaerobaculum_HROM_Genome_1717",0.229763837568819,0.0208124034496452,0.0731598797469639,"g__Lachnoanaerobaculum","p__Firmicutes_A"
"g__Oribacterium_HROM_Genome_1762",-0.229149869592671,0.0211652265509941,0.0742672681655418,"g__Oribacterium","p__Firmicutes_A"
"s__F0058 sp000163695",-0.228906713958554,0.0213063702120539,0.0746292646464988,"g__F0058","p__Bacteroidota"
"g__HOT-345_HROM_Genome_2917",0.228803372814053,0.0213666002653876,0.0747070632054922,"g__HOT-345","p__Patescibacteria"
"s__Ralstonia pickettii_B",-0.228608848306759,0.0214803706356887,0.0749627648770607,"g__Ralstonia","p__Proteobacteria"
"g__Rothia_HROM_Genome_0168",-0.22854805939823,0.0215160302242556,0.0749627648770607,"g__Rothia","p__Actinobacteriota"
"g__Saccharimonas_HROM_Genome_3623",-0.228359613781788,0.0216268976613291,0.0751561111639014,"g__Saccharimonas","p__Patescibacteria"
"g__Pauljensenia_HROM_Genome_0230",-0.228165089274494,0.0217418547428587,0.0751561111639014,"g__Pauljensenia","p__Actinobacteriota"
"g__Granulicatella_HROM_Genome_2592",0.228152931492788,0.0217490569155479,0.0751561111639014,"g__Granulicatella","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1288",-0.228104300365965,0.0217778860562034,0.0751561111639014,"g__Campylobacter_A","p__Campylobacterota"
"s__Lancefieldella sp015258485",-0.228067827020847,0.021799529396957,0.0751561111639014,"g__Lancefieldella","p__Actinobacteriota"
"g__Campylobacter_A_HROM_Genome_1261",-0.22801311700317,0.0218320289677128,0.0751561111639014,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2368",-0.228000959221465,0.0218392567300701,0.0751561111639014,"g__Streptococcus","p__Firmicutes"
"s__Campylobacter_A sp905372745",0.227301886773376,0.0222583159826949,0.0764643197657262,"g__Campylobacter_A","p__Campylobacterota"
"g__Lancefieldella_HROM_Genome_0485",-0.227155993392905,0.0223466349433165,0.0766337481040434,"g__Lancefieldella","p__Actinobacteriota"
"g__F0422_HROM_Genome_2794",-0.227040494466699,0.0224167667476671,0.0767403251901845,"g__F0422","p__Firmicutes_C"
"s__Tannerella sp003033925",-0.226785181050875,0.0225724638264185,0.0771389415981086,"g__Tannerella","p__Bacteroidota"
"g__Oribacterium_HROM_Genome_1837",-0.226645366561257,0.0226581180417054,0.0772972256110263,"g__Oribacterium","p__Firmicutes_A"
"g__Haemophilus_D_HROM_Genome_4942",-0.226371816472875,0.0228265070414789,0.0776658985748494,"g__Haemophilus_D","p__Proteobacteria"
"g__Saccharimonas_HROM_Genome_3576",-0.226329264236904,0.0228527968703701,0.0776658985748494,"g__Saccharimonas","p__Patescibacteria"
"s__Moraxella_A cinereus",-0.226274554219228,0.0228866361365693,0.0776658985748494,"g__Moraxella_A","p__Proteobacteria"
"g__Campylobacter_A_HROM_Genome_1616",0.226213765310698,0.0229242855844339,0.0776658985748494,"g__Campylobacter_A","p__Campylobacterota"
"g__Saccharimonas_HROM_Genome_3626",-0.226073950821081,0.0230110804145704,0.0778257711095197,"g__Saccharimonas","p__Patescibacteria"
"s__F0422 sp003992015",-0.225715296260757,0.0232350142303416,0.0784481150560503,"g__F0422","p__Firmicutes_C"
"g__Pauljensenia_HROM_Genome_0222",-0.225374878372992,0.0234492824179915,0.0790357460572097,"g__Pauljensenia","p__Actinobacteriota"
"g__Campylobacter_A_HROM_Genome_1315",-0.225253300555933,0.0235262149517866,0.079159267774419,"g__Campylobacter_A","p__Campylobacterota"
"s__Streptococcus mitis_AD",-0.224694042597462,0.0238828887567255,0.0802220109520779,"g__Streptococcus","p__Firmicutes"
"g__Gemella_HROM_Genome_2684",-0.224396176945667,0.0240747341793394,0.0807284175126312,"g__Gemella","p__Firmicutes"
"o__Saccharimonadales_HROM_Genome_3878",-0.223903786786579,0.0243947517246927,0.0816621586695421,"g__","p__Patescibacteria"
"g__F0422_HROM_Genome_2760",-0.223010189831195,0.0249848010213322,0.0832796403862377,"g__F0422","p__Firmicutes_C"
"g__Lancefieldella_HROM_Genome_0711",0.223010189831195,0.0249848010213323,0.0832796403862377,"g__Lancefieldella","p__Actinobacteriota"
"g__Catonella_HROM_Genome_1681",-0.222979795376931,0.0250050828640612,0.0832796403862377,"g__Catonella","p__Firmicutes_A"
"g__Streptococcus_HROM_Genome_2463",-0.222797428651342,0.025127068938559,0.0835114514658152,"g__Streptococcus","p__Firmicutes"
"s__Gemella haemolysans_B",-0.222748797524519,0.0251596841057316,0.0835114514658152,"g__Gemella","p__Firmicutes"
"g__Treponema_C_HROM_Genome_5072",0.22266977194343,0.0252127607174083,0.0835465005222719,"g__Treponema_C","p__Spirochaetota"
"s__Corynebacterium matruchotii",-0.222584667471489,0.0252700268467159,0.0835952908313075,"g__Corynebacterium","p__Actinobacteriota"
"s__Olegusella sp000466405",0.222450931872724,0.0253602404377942,0.0837527268239759,"g__Olegusella","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2439",-0.221624202716724,0.0259240384538082,0.0854710328216997,"g__Streptococcus","p__Firmicutes"
"g__Propionivibrio_HROM_Genome_4888",-0.221447914881988,0.0260456307228339,0.085728081022393,"g__Propionivibrio","p__Proteobacteria"
"g__Nanosynbacter_HROM_Genome_3481",-0.221332415955782,0.0261255575820227,0.0858008126989702,"g__Nanosynbacter","p__Patescibacteria"
"s__Prevotella saccharolytica",-0.221289863719812,0.0261550568990754,0.0858008126989702,"g__Prevotella","p__Bacteroidota"
"g__JABZIP01_HROM_Genome_1927",0.22068805352537,0.0265753067565894,0.0869125188983461,"g__JABZIP01","p__Firmicutes_A"
"g__DUOT01_HROM_Genome_2639",0.220657659071105,0.0265966829912265,0.0869125188983461,"g__DUOT01","p__Firmicutes"
"s__Rothia sp015265375",-0.220615106835135,0.02662663428845,0.0869125188983461,"g__Rothia","p__Actinobacteriota"
"g__Nanosynbacter_HROM_Genome_3737",-0.220432740109546,0.0267553221329496,0.0871273291904208,"g__Nanosynbacter","p__Patescibacteria"
"s__Haemophilus sp001276515",-0.220396266764429,0.0267811230692184,0.0871273291904208,"g__Haemophilus","p__Proteobacteria"
"g__Alloprevotella_HROM_Genome_1054",-0.21973974655231,0.0272491703191376,0.0883716154286662,"g__Alloprevotella","p__Bacteroidota"
"s__Arachnia sp905372155",-0.219733667661457,0.027253536361207,0.0883716154286662,"g__Arachnia","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2432",-0.219387170882839,0.0275033852952963,0.0889595394417417,"g__Streptococcus","p__Firmicutes"
"g__Granulicatella_HROM_Genome_2621",0.219356776428575,0.0275253943921521,0.0889595394417417,"g__Granulicatella","p__Firmicutes"
"g__Oribacterium_HROM_Genome_1848",-0.21922304082981,0.0276224122295811,0.0891265025141655,"g__Oribacterium","p__Firmicutes_A"
"g__Nanosynbacter_HROM_Genome_3754",-0.218992042977398,0.0277906725611196,0.0895224124304919,"g__Nanosynbacter","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2459",-0.218730650670721,0.0279821211921006,0.0899916008878521,"g__Streptococcus","p__Firmicutes"
"g__Saccharimonas_HROM_Genome_3373",-0.218299049420162,0.0283006842656824,0.090867393107951,"g__Saccharimonas","p__Patescibacteria"
"s__Streptococcus sp905221165",-0.217922158187279,0.0285813777149525,0.0914697185828692,"g__Streptococcus","p__Firmicutes"
"g__Mogibacterium_HROM_Genome_1916",-0.217922158187279,0.0285813777149525,0.0914697185828692,"g__Mogibacterium","p__Firmicutes_A"
"g__Rothia_HROM_Genome_0143",-0.217745870352544,0.028713478156691,0.0917430643543054,"g__Rothia","p__Actinobacteriota"
"g__Veillonella_HROM_Genome_2815",-0.217399373573926,0.0289746331055316,0.0924271981369636,"g__Veillonella","p__Firmicutes_C"
"g__Oribacterium_HROM_Genome_1841",-0.217320347992838,0.0290344758988203,0.092467982400619,"g__Oribacterium","p__Firmicutes_A"
"g__Oribacterium_HROM_Genome_1858",-0.217113665703837,0.0291914832904291,0.0928175803651993,"g__Oribacterium","p__Firmicutes_A"
"f__Cardiobacteriaceae_HROM_Genome_4907",-0.216742853361808,0.0294749765185686,0.0935675748933559,"g__","p__Proteobacteria"
"g__Mogibacterium_HROM_Genome_1914",-0.216627354435602,0.0295637525992922,0.0936063699955371,"g__Mogibacterium","p__Firmicutes_A"
"g__Kingella_B_HROM_Genome_4819",-0.21660303887219,0.0295824711283606,0.0936063699955371,"g__Kingella_B","p__Proteobacteria"
"g__Streptococcus_HROM_Genome_2358",0.216092412040542,0.0299778850337248,0.0947050548091146,"g__Streptococcus","p__Firmicutes"
"s__Veillonella sp002959755",-0.215600021881454,0.0303634047745272,0.095721061704842,"g__Veillonella","p__Firmicutes_C"
"s__Campylobacter_A concisus_I",-0.215557469645483,0.0303969173047437,0.095721061704842,"g__Campylobacter_A","p__Campylobacterota"
"g__Bulleidia_HROM_Genome_2038",-0.215210972866865,0.0306709715916079,0.0964295346840151,"g__Bulleidia","p__Firmicutes"
"g__Porphyromonas_HROM_Genome_1107",0.214998211687012,0.0308402836951935,0.0968069608004076,"g__Porphyromonas","p__Bacteroidota"
"g__Nanosynbacter_HROM_Genome_3432",-0.214815844961424,0.0309860366247137,0.0971093492305621,"g__Nanosynbacter","p__Patescibacteria"
"g__Fusobacterium_HROM_Genome_2896",-0.214700346035218,0.0310786476282568,0.0972444945693066,"g__Fusobacterium","p__Fusobacteriota"
"g__Streptococcus_HROM_Genome_2198",-0.214536215982188,0.0312106550758078,0.0975022849347574,"g__Streptococcus","p__Firmicutes"
"s__Oribacterium sp013394775",0.214384243710864,0.03133330633368,0.0977300745169542,"g__Oribacterium","p__Firmicutes_A"
"g__Bergeyella_A_HROM_Genome_1209",-0.214177561421864,0.0315007653361151,0.0980966781069194,"g__Bergeyella_A","p__Bacteroidota"
"g__Nanosynbacter_HROM_Genome_3556",-0.213952642460305,0.0316838584435436,0.0984013116300452,"g__Nanosynbacter","p__Patescibacteria"
"s__Granulicatella adiacens",-0.213934405787746,0.0316987431357856,0.0984013116300452,"g__Granulicatella","p__Firmicutes"
"g__Granulicatella_HROM_Genome_2582",0.213502804537187,0.0320527415425269,0.0993432762319642,"g__Granulicatella","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2355",-0.213186702212834,0.0323141197207848,0.0998218158908262,"g__Streptococcus","p__Firmicutes"
"s__Mogibacterium timidum",-0.213168465540275,0.032329253939094,0.0998218158908262,"g__Mogibacterium","p__Firmicutes_A"
"s__Olsenella_I phocaeensis",0.213131992195157,0.0323595403167717,0.0998218158908262,"g__Olsenella_I","p__Actinobacteriota"
"s__Streptococcus oralis_U",-0.212499787546451,0.0328883194434035,0.101245688597193,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2400",-0.21245723531048,0.0329241704903848,0.101245688597193,"g__Streptococcus","p__Firmicutes"
"g__Pauljensenia_HROM_Genome_0281",-0.212232316348921,0.033114216639204,0.101496178840671,"g__Pauljensenia","p__Actinobacteriota"
"g__Metamycoplasma_HROM_Genome_2646",0.212220158567215,0.033124515688109,0.101496178840671,"g__Metamycoplasma","p__Firmicutes"
"g__Pauljensenia_HROM_Genome_0253",-0.212177606331245,0.0331605836212268,0.101496178840671,"g__Pauljensenia","p__Actinobacteriota"
"s__Leptotrichia hongkongensis",-0.212049949623333,0.0332689860633327,0.101669607487479,"g__Leptotrichia","p__Fusobacteriota"
"g__Veillonella_HROM_Genome_2842",-0.21183718844348,0.0334503203290156,0.102065030196453,"g__Veillonella","p__Firmicutes_C"
"s__Veillonella sp900552445",-0.211502849446568,0.0337369561019687,0.102780029054835,"g__Veillonella","p__Firmicutes_C"
"s__Prevotella pallens",-0.211387350520362,0.033836455193842,0.10292358274907,"g__Prevotella","p__Bacteroidota"
"g__HOT-345_HROM_Genome_2922",0.21109556375942,0.0340889224390942,0.103531271395394,"g__HOT-345","p__Patescibacteria"
"g__Nanosynbacter_HROM_Genome_3450",-0.210980064833214,0.0341892944873303,0.103675869857414,"g__Nanosynbacter","p__Patescibacteria"
"s__Arachnia sp900607225",-0.210797698107626,0.0343482830218909,0.103997497901411,"g__Arachnia","p__Actinobacteriota"
"s__Streptococcus sp905373305",-0.210724751417391,0.0344120523910302,0.104030281459037,"g__Streptococcus","p__Firmicutes"
"g__Capnocytophaga_HROM_Genome_1219",0.21051806912839,0.0345932734330426,0.104417484325543,"g__Capnocytophaga","p__Bacteroidota"
"g__Leptotrichia_A_HROM_Genome_2883",-0.209964890060772,0.0350822598319757,0.105731043818761,"g__Leptotrichia_A","p__Fusobacteriota"
"g__Granulicatella_HROM_Genome_2576",0.209502894355948,0.0354950845261292,0.106811395243252,"g__Granulicatella","p__Firmicutes"
"g__Granulicatella_HROM_Genome_2617",-0.208876768598095,0.0360610780017613,0.108348651794283,"g__Granulicatella","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3570",-0.208730875217624,0.0361940428806689,0.108582128642007,"g__Nanosynbacter","p__Patescibacteria"
"s__Selenomonas sp905373085",-0.208627534073124,0.0362884751248484,0.108699471982206,"g__Selenomonas","p__Firmicutes_C"
"s__Pauljensenia hongkongensis",-0.208566745164595,0.0363441200368503,0.108700450338525,"g__Pauljensenia","p__Actinobacteriota"
"g__Treponema_HROM_Genome_5059",0.208147301695741,0.0367300248701331,0.109489171798047,"g__Treponema","p__Spirochaetota"
"s__Prevotella enoeca",-0.208135143914035,0.0367412615772134,0.109489171798047,"g__Prevotella","p__Bacteroidota"
"s__Veillonella infantium",-0.208098670568918,0.0367749890008707,0.109489171798047,"g__Veillonella","p__Firmicutes_C"
"g__Streptococcus_HROM_Genome_2320",-0.207952777188447,0.0369101584987873,0.10972535771576,"g__Streptococcus","p__Firmicutes"
"s__Prevotella loescheii",-0.207831199371388,0.0370231177946698,0.109764877527304,"g__Prevotella","p__Bacteroidota"
"g__Oribacterium_HROM_Genome_1753",-0.207788647135417,0.037062721968039,0.109764877527304,"g__Oribacterium","p__Firmicutes_A"
"g__Nanosynbacter_HROM_Genome_3510",-0.207758252681153,0.0370910324061728,0.109764877527304,"g__Nanosynbacter","p__Patescibacteria"
"s__Streptococcus sp015256435",-0.207667069318359,0.037176072529031,0.109851101533152,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1594",-0.207478623701917,0.037352340164641,0.110074575409417,"g__Campylobacter_A","p__Campylobacterota"
"g__Campylobacter_A_HROM_Genome_1273",-0.207466465920211,0.0373637362840107,0.110074575409417,"g__Campylobacter_A","p__Campylobacterota"
"g__Nanosynbacter_HROM_Genome_3803",-0.207192915831829,0.0376209204255518,0.110666330293727,"g__Nanosynbacter","p__Patescibacteria"
"g__Veillonella_HROM_Genome_2821",-0.206974075761123,0.0378277341849311,0.111108367224798,"g__Veillonella","p__Firmicutes_C"
"g__Nanosynbacter_HROM_Genome_3475",-0.206852497944064,0.0379430416473882,0.111172894057383,"g__Nanosynbacter","p__Patescibacteria"
"g__Pauljensenia_HROM_Genome_0223",-0.206828182380652,0.0379661384297247,0.111172894057383,"g__Pauljensenia","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2207",-0.206724841236152,0.0380644311599802,0.111172894057383,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus mitis_AZ",0.206712683454446,0.0380760090079485,0.111172894057383,"g__Streptococcus","p__Firmicutes"
"s__Centipeda noxia",-0.206426975584357,0.0383489385284876,0.111638021049597,"g__Centipeda","p__Firmicutes_C"
"g__Campylobacter_A_HROM_Genome_1577",0.206426975584357,0.0383489385284877,0.111638021049597,"g__Campylobacter_A","p__Campylobacterota"
"s__CAJPQU01 sp905373705",-0.206202056622798,0.0385649483106814,0.111830858169744,"g__CAJPQU01","p__Firmicutes_C"
"g__Lachnoanaerobaculum_HROM_Genome_1672",0.206135188823416,0.0386293634539511,0.111830858169744,"g__Lachnoanaerobaculum","p__Firmicutes_A"
"s__Lactobacillus acidophilus",-0.206098715478298,0.0386645369186423,0.111830858169744,"g__Lactobacillus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1633",-0.20608047880574,0.0386821336981599,0.111830858169744,"g__Campylobacter_A","p__Campylobacterota"
"g__Nanosynbacter_HROM_Genome_3455",-0.206062242133181,0.0386997371783337,0.111830858169744,"g__Nanosynbacter","p__Patescibacteria"
"s__Haemophilus_A parahaemolyticus",-0.205898112080151,0.0388584703438978,0.112124661124463,"g__Haemophilus_A","p__Proteobacteria"
"s__Nanogingivalis gingivitcus",-0.205733982027122,0.0390177478071374,0.112419170734641,"g__Nanogingivalis","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2417",-0.205636719773474,0.0391123918622915,0.112526866778042,"g__Streptococcus","p__Firmicutes"
"s__Granulicatella elegans",0.205411800811915,0.039331991784596,0.112993222012765,"g__Granulicatella","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2453",-0.205168645177798,0.0395705557560179,0.113512616146825,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2324",-0.204676255018709,0.0400573531131982,0.114741543538534,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus sp905371745",-0.204335837130944,0.040396820914709,0.115545492135958,"g__Streptococcus","p__Firmicutes"
"g__Prevotella_HROM_Genome_1027",-0.203843446971855,0.0408920841814027,0.116792071826245,"g__Prevotella","p__Bacteroidota"
"g__Nanosynbacter_HROM_Genome_3569",-0.203776579172473,0.0409597312809111,0.11681548906675,"g__Nanosynbacter","p__Patescibacteria"
"g__Campylobacter_A_HROM_Genome_1341",-0.202962007798178,0.0417913194901675,0.119014409852434,"g__Campylobacter_A","p__Campylobacterota"
"g__Capnocytophaga_HROM_Genome_1221",0.202724931054913,0.0420359762993041,0.119407052925654,"g__Capnocytophaga","p__Bacteroidota"
"g__Nanosynbacter_HROM_Genome_3558",-0.202700615491501,0.0420611366509172,0.119407052925654,"g__Nanosynbacter","p__Patescibacteria"
"g__Nanosynbacter_HROM_Genome_3459",-0.202651984364678,0.0421114950012611,0.119407052925654,"g__Nanosynbacter","p__Patescibacteria"
"s__Haemophilus aegyptius",-0.202402749839707,0.0423703706733304,0.119862668736945,"g__Haemophilus","p__Proteobacteria"
"g__Campylobacter_A_HROM_Genome_1284",0.202293329804354,0.0424844414138699,0.119862668736945,"g__Campylobacter_A","p__Campylobacterota"
"g__Campylobacter_A_HROM_Genome_1271",-0.202275093131795,0.0425034780480538,0.119862668736945,"g__Campylobacter_A","p__Campylobacterota"
"g__Nanosyncoccus_HROM_Genome_4437",-0.202262935350089,0.0425161730837918,0.119862668736945,"g__Nanosyncoccus","p__Patescibacteria"
"s__Haemophilus_D parainfluenzae_M",-0.202123120860471,0.0426623931003536,0.120102582295408,"g__Haemophilus_D","p__Proteobacteria"
"g__Treponema_B_HROM_Genome_5031",0.201977227480001,0.0428154166983709,0.120350406172358,"g__Treponema_B","p__Spirochaetota"
"s__Veillonella sp905209685",-0.201922517462324,0.0428729182293386,0.120350406172358,"g__Veillonella","p__Firmicutes_C"
"g__Campylobacter_A_HROM_Genome_1573",-0.201466600648353,0.0433546021651067,0.121446164052544,"g__Campylobacter_A","p__Campylobacterota"
"g__Lancefieldella_HROM_Genome_0712",0.201436206194088,0.0433868738752601,0.121446164052544,"g__Lancefieldella","p__Actinobacteriota"
"g__Olsenella_F_HROM_Genome_0958",0.201205208341676,0.0436327925547393,0.12196079284504,"g__Olsenella_F","p__Actinobacteriota"
"g__W11650_HROM_Genome_1878",-0.200949894925853,0.0439059450488525,0.122549974461641,"g__W11650","p__Firmicutes_A"
"g__Nanosynbacter_HROM_Genome_3562",-0.200834395999647,0.0440299802839903,0.122620815219052,"g__Nanosynbacter","p__Patescibacteria"
"g__Gemella_HROM_Genome_2675",0.200810080436235,0.0440561300481682,0.122620815219052,"g__Gemella","p__Firmicutes"
"g__Kingella_B_HROM_Genome_4879",-0.200712818182588,0.0441608582415354,0.122701247721327,"g__Kingella_B","p__Proteobacteria"
"s__Lancefieldella sp000411555",0.200609477038088,0.0442723585925807,0.122701247721327,"g__Lancefieldella","p__Actinobacteriota"
"s__Neisseria cinerea",0.200609477038088,0.0442723585925807,0.122701247721327,"g__Neisseria","p__Proteobacteria"
"s__Streptococcus oralis_BK",-0.200536530347852,0.0443512055065979,0.122746646226007,"g__Streptococcus","p__Firmicutes"
"s__Nanosynbacter sp900555885",-0.200372400294823,0.0445290377749321,0.123065484145909,"g__Nanosynbacter","p__Patescibacteria"
"g__Kingella_B_HROM_Genome_4859",-0.200220428023499,0.0446942251028683,0.123348528549349,"g__Kingella_B","p__Proteobacteria"
"s__Lachnoanaerobaculum sp000287675",-0.199703722300999,0.0452596739194256,0.124733883943438,"g__Lachnoanaerobaculum","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1635",0.199472724448587,0.0455143768132215,0.125260154675042,"g__Campylobacter_A","p__Campylobacterota"
"g__JABCPE02_HROM_Genome_1199",0.199326831068116,0.0456758538190593,0.125528745111121,"g__JABCPE02","p__Bacteroidota"
"g__Oribacterium_HROM_Genome_1857",-0.198968176507792,0.0460748395581334,0.126448407446553,"g__Oribacterium","p__Firmicutes_A"
"s__Streptococcus sp001808705",-0.198645995292586,0.04643571072844,0.127196013523702,"g__Streptococcus","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3567",-0.198609521947468,0.0464767113028083,0.127196013523702,"g__Nanosynbacter","p__Patescibacteria"
"g__Campylobacter_B_HROM_Genome_1442",-0.198299498513968,0.0468264291971083,0.127974872562333,"g__Campylobacter_B","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2370",-0.198190078478615,0.0469503784451065,0.127995268843949,"g__Streptococcus","p__Firmicutes"
