"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","Genus"
"s__Prevotella seregens","Periodontitis","Periodontitis",2.690648602603,0.702204471017262,0.000228421045390844,"Periodontitis",0.0547374822186596,101,88,"g__Prevotella"
"s__Lachnoanaerobaculum saburreum","Periodontitis","Periodontitis",-2.62107346141893,0.693218964215167,0.000272816506747009,"Periodontitis",0.0604180243369767,101,82,"g__Lachnoanaerobaculum"
"g__JABCPE02_HROM_Genome_1203","KidneyDisease","KidneyDisease",1.51561329431834,0.402981569159603,0.000292515700863438,"KidneyDisease",0.0611482289570911,101,86,"g__JABCPE02"
"s__Prevotella intermedia","Periodontitis","Periodontitis",2.14044275701674,0.572588315642092,0.000316611057322038,"Periodontitis",0.0622140727637804,101,101,"g__Prevotella"
"s__Kingella_B oralis","KidneyDisease","KidneyDisease",-2.66904968196753,0.713174860273607,0.000311927164090123,"KidneyDisease",0.0622140727637804,101,98,"g__Kingella_B"
"s__Streptococcus sp905371745","KidneyDisease","KidneyDisease",-1.73008911021793,0.466081102575217,0.000346609484773311,"KidneyDisease",0.06333561196165,101,44,"g__Streptococcus"
"s__Veillonella parvula_A","KidneyDisease","KidneyDisease",-1.7493474678091,0.472105305512505,0.000354550499530865,"KidneyDisease",0.06333561196165,101,101,"g__Veillonella"
"g__Ottowia_HROM_Genome_4905","KidneyDisease","KidneyDisease",2.65644645825791,0.7167755462793,0.00035371076204999,"KidneyDisease",0.06333561196165,101,81,"g__Ottowia"
"g__Treponema_HROM_Genome_5049","Periodontitis","Periodontitis",3.77881112157456,1.01861152976182,0.000349278030727087,"Periodontitis",0.06333561196165,101,95,"g__Treponema"
"g__Streptococcus_HROM_Genome_2435","KidneyDisease","KidneyDisease",1.80361439451915,0.488439753143486,0.000370529865071567,"KidneyDisease",0.0640972660038574,101,76,"g__Streptococcus"
"g__Nanoperiomorbus_HROM_Genome_3111","KidneyDisease","KidneyDisease",1.67017627957574,0.45366574560273,0.000384909790761078,"KidneyDisease",0.0640972660038574,101,80,"g__Nanoperiomorbus"
"g__Nanosynbacter_HROM_Genome_3571","Diabetes","Diabetes",-1.31984297904586,0.357936824286455,0.000377260004716258,"Diabetes",0.0640972660038574,101,28,"g__Nanosynbacter"
"g__Alloprevotella_HROM_Genome_1039","Diabetes","Diabetes",-1.49759348798475,0.407925615785257,0.000398698393360642,"Diabetes",0.0645859740287214,101,98,"g__Alloprevotella"
"g__Porphyromonas_HROM_Genome_1107","Periodontitis","Periodontitis",3.41197935985482,0.931450782854094,0.000409986822337805,"Periodontitis",0.0645859740287214,101,60,"g__Porphyromonas"
"g__Ottowia_HROM_Genome_4903","KidneyDisease","KidneyDisease",2.88210597183042,0.787347931680028,0.000413585273088374,"KidneyDisease",0.0645859740287214,101,65,"g__Ottowia"
"g__Abiotrophia_HROM_Genome_2562","KidneyDisease","KidneyDisease",2.44067412642757,0.672053584446395,0.00045633479528339,"KidneyDisease",0.0689686763819307,101,74,"g__Abiotrophia"
"g__Treponema_B_HROM_Genome_5027","Periodontitis","Periodontitis",3.26224009480027,0.899380481569919,0.000463301032183962,"Periodontitis",0.0689686763819307,101,92,"g__Treponema_B"
"s__Nanosynbacter sp900556355","Diabetes","Diabetes",-2.55503801761004,0.710551334282745,0.000515222056581607,"Diabetes",0.0726459465899579,101,60,"g__Nanosynbacter"
"g__Saccharimonas_HROM_Genome_3578","KidneyDisease","KidneyDisease",-3.06311621864816,0.851508143613394,0.000512737588043565,"KidneyDisease",0.0726459465899579,101,57,"g__Saccharimonas"
"s__Kingella kingae","KidneyDisease","KidneyDisease",3.06544603924299,0.852815364854274,0.000517579263236341,"KidneyDisease",0.0726459465899579,101,65,"g__Kingella"
"s__Neisseria cinerea","KidneyDisease","KidneyDisease",1.49276254968506,0.418181787911863,0.000562790321110804,"KidneyDisease",0.0757254839661643,101,101,"g__Neisseria"
"g__Treponema_B_HROM_Genome_5030","Periodontitis","Periodontitis",3.31508263221257,0.930762872817558,0.000578057129512704,"Periodontitis",0.0757254839661643,101,85,"g__Treponema_B"
"s__Treponema_B sp905372345","Periodontitis","Periodontitis",3.32582763709828,0.932341784324317,0.000567488997367625,"Periodontitis",0.0757254839661643,101,94,"g__Treponema_B"
"g__Granulicatella_HROM_Genome_2574","KidneyDisease","KidneyDisease",1.88086742027828,0.529019244293247,0.000590402303193281,"KidneyDisease",0.0763250345904472,101,46,"g__Granulicatella"
"s__Streptococcus oralis_BC","KidneyDisease","KidneyDisease",-2.12842177503868,0.600833006397424,0.000616542591193505,"KidneyDisease",0.0766776070693188,101,87,"g__Streptococcus"
"s__Treponema_D parvum","Periodontitis","Periodontitis",2.32154368256139,0.656492268451712,0.000629387075697444,"Periodontitis",0.0767172809437327,101,77,"g__Treponema_D"
"g__Treponema_HROM_Genome_5058","Periodontitis","Periodontitis",2.78192151765861,0.792642984273132,0.000687762135682432,"Periodontitis",0.0800732942751159,101,60,"g__Treponema"
"s__Treponema_D sp905372235","Periodontitis","Periodontitis",4.60533058129504,1.31299290001333,0.00069274605734197,"Periodontitis",0.0800732942751159,101,86,"g__Treponema_D"
"g__Granulicatella_HROM_Genome_2613","KidneyDisease","KidneyDisease",1.4218501901107,0.407880495950978,0.000744102924387283,"KidneyDisease",0.081481151510437,101,81,"g__Granulicatella"
"g__Streptococcus_HROM_Genome_2428","KidneyDisease","KidneyDisease",1.8450084412017,0.528348514280178,0.000729263374064879,"KidneyDisease",0.081481151510437,101,89,"g__Streptococcus"
"s__Treponema_D parvum_A","Periodontitis","Periodontitis",1.94843217178765,0.559624016839657,0.000754685474549594,"Periodontitis",0.081481151510437,101,54,"g__Treponema_D"
"s__Fretibacterium fastidiosum","Periodontitis","Periodontitis",3.51314255201917,1.00880485609142,0.000752693095358892,"Periodontitis",0.081481151510437,101,89,"g__Fretibacterium"
"s__Peptidiphaga sp000466165","KidneyDisease","KidneyDisease",-1.74532783620251,0.502465714111929,0.000775304434943216,"KidneyDisease",0.0817239553595764,101,101,"g__Peptidiphaga"
"s__Bergeyella_A cardium","KidneyDisease","KidneyDisease",2.89311751061422,0.832990795845592,0.000776220648152275,"KidneyDisease",0.0817239553595764,101,84,"g__Bergeyella_A"
"g__JABCPE02_HROM_Genome_1197","KidneyDisease","KidneyDisease",1.71629052984663,0.497309146536147,0.000834634279298997,"KidneyDisease",0.0836763448378842,101,71,"g__JABCPE02"
"s__JABCPE02 sp013333875","KidneyDisease","KidneyDisease",1.26463031965164,0.365727136840277,0.000816437508786077,"KidneyDisease",0.0836763448378842,101,96,"g__JABCPE02"
"s__Treponema_D pectinovorum","Periodontitis","Periodontitis",2.8039579729828,0.811629282598325,0.000824879292220246,"Periodontitis",0.0836763448378842,101,53,"g__Treponema_D"
"s__Bulleidia extructa","KidneyDisease","KidneyDisease",-2.43397045673293,0.70739399639214,0.000863641599570997,"KidneyDisease",0.0848527871578505,101,61,"g__Bulleidia"
"g__JABCPE02_HROM_Genome_1206","KidneyDisease","KidneyDisease",1.34847026444365,0.392498242540904,0.000878352468169257,"KidneyDisease",0.0854436930669599,101,84,"g__JABCPE02"
"g__Kingella_B_HROM_Genome_4880","KidneyDisease","KidneyDisease",-2.45162203345231,0.714532890816088,0.000891477175730495,"KidneyDisease",0.0855251796435436,101,50,"g__Kingella_B"
"s__Abiotrophia defectiva","KidneyDisease","KidneyDisease",2.59938931185641,0.760409293902716,0.000929232919557673,"KidneyDisease",0.086129372025039,101,92,"g__Abiotrophia"
"s__Eubacterium_N saphenum","Periodontitis","Periodontitis",4.92777624895017,1.44347622294014,0.00094324898546861,"Periodontitis",0.0866114138526083,101,61,"g__Eubacterium_N"
"g__Bacteroides_D_HROM_Genome_1076","Periodontitis","Periodontitis",2.80732591998822,0.824707187586064,0.00097388869252218,"Periodontitis",0.0885968185558372,101,17,"g__Bacteroides_D"
"g__Pauljensenia_HROM_Genome_0296","Diabetes","Diabetes",-2.41065824524101,0.714710530556115,0.00107749875571436,"Diabetes",0.0915949062115879,101,93,"g__Pauljensenia"
"g__JABCPE02_HROM_Genome_1191","KidneyDisease","KidneyDisease",1.80377168169965,0.533872711299678,0.00105763761692054,"KidneyDisease",0.0915949062115879,101,82,"g__JABCPE02"
"s__Streptococcus mitis_AZ","KidneyDisease","KidneyDisease",2.06098155394879,0.608354460703907,0.00102671004494189,"KidneyDisease",0.0915949062115879,101,88,"g__Streptococcus"
"g__GCA-2749205_HROM_Genome_5100","Diabetes","Diabetes",-2.95161251090721,0.875232727276911,0.00107938900727399,"Diabetes",0.0915949062115879,101,98,"g__GCA-2749205"
"s__Treponema sp018336815","Periodontitis","Periodontitis",2.31186219381189,0.685647833048065,0.00108142586468643,"Periodontitis",0.0915949062115879,101,94,"g__Treponema"
"s__JABZIP01 sp015258265","Diabetes","Diabetes",-3.18807421799726,0.949954403436665,0.00113798667322028,"Diabetes",0.0931726588699101,101,74,"g__JABZIP01"
"g__Treponema_B_HROM_Genome_5022","Periodontitis","Periodontitis",3.07417924960486,0.917510937477286,0.00115823358253494,"Periodontitis",0.0936191704843569,101,48,"g__Treponema_B"
"g__Treponema_C_HROM_Genome_5072","Periodontitis","Periodontitis",3.25924275907025,0.976009811429869,0.00120082991188159,"Periodontitis",0.0959199502783466,101,85,"g__Treponema_C"
"g__Bacteroides_D_HROM_Genome_1076","KidneyDisease","KidneyDisease",-2.33713278660837,0.701170756655929,0.00122489140683783,"KidneyDisease",0.0966598024331136,101,17,"g__Bacteroides_D"
"g__Nanosyncoccus_HROM_Genome_4492","Diabetes","Diabetes",-1.08231145782922,0.324891639472748,0.00123234043602299,"Diabetes",0.0966598024331136,101,14,"g__Nanosyncoccus"
"s__Saccharimonas sp905371715","KidneyDisease","KidneyDisease",-2.26763338991856,0.681079414178202,0.00123960662662314,"KidneyDisease",0.0966598024331136,101,76,"g__Saccharimonas"
"g__Rothia_HROM_Genome_0083","KidneyDisease","KidneyDisease",1.90556318279208,0.574455862115413,0.00128953153549343,"KidneyDisease",0.0967918810820222,101,28,"g__Rothia"
"g__Pauljensenia_HROM_Genome_0258","Diabetes","Diabetes",-1.66451047104313,0.503948893219666,0.00134958854891561,"Diabetes",0.0996970488202697,101,98,"g__Pauljensenia"
"s__Streptococcus oralis_S","KidneyDisease","KidneyDisease",-1.78623482729557,0.540627157902112,0.00134498243088504,"KidneyDisease",0.0996970488202697,101,46,"g__Streptococcus"
"s__Filifactor alocis","Periodontitis","Periodontitis",2.3880371337119,0.727599614425522,0.00144239623216682,"Periodontitis",0.10422401778275,101,88,"g__Filifactor"
"s__Streptococcus sp000235485","KidneyDisease","KidneyDisease",1.88843396176084,0.578919387945735,0.00153734225925323,"KidneyDisease",0.105043269635347,101,57,"g__Streptococcus"
"g__DUOT01_HROM_Genome_2639","Periodontitis","Periodontitis",1.99295953959887,0.610535273390336,0.00152625261466069,"Periodontitis",0.105043269635347,101,39,"g__DUOT01"
"s__Hornefia minuta","Periodontitis","Periodontitis",2.20670908014593,0.676199419536458,0.00153052829910644,"Periodontitis",0.105043269635347,101,60,"g__Hornefia"
"s__Hornefia nodata","Diabetes","Diabetes",-2.10346520724801,0.644929661305965,0.00153956547862494,"Diabetes",0.105043269635347,101,86,"g__Hornefia"
"g__Treponema_HROM_Genome_5037","Periodontitis","Periodontitis",1.69407703991254,0.517091549249175,0.00146976390093716,"Periodontitis",0.105043269635347,101,46,"g__Treponema"
"g__Treponema_HROM_Genome_5054","Periodontitis","Periodontitis",3.17496806826012,0.971562383318568,0.0015088459489242,"Periodontitis",0.105043269635347,101,94,"g__Treponema"
"g__Treponema_B_HROM_Genome_5029","Periodontitis","Periodontitis",3.1318854686344,0.959250233734811,0.00152311918011737,"Periodontitis",0.105043269635347,101,87,"g__Treponema_B"
"s__Desulfobulbus oralis","Periodontitis","Periodontitis",3.42067072694365,1.06529248659992,0.00180535344882916,"Periodontitis",0.117467534004944,101,65,"g__Desulfobulbus"
"g__Granulicatella_HROM_Genome_2592","KidneyDisease","KidneyDisease",1.37961518946964,0.43115338578892,0.00186974964494639,"KidneyDisease",0.118995660067618,101,79,"g__Granulicatella"
"f__Anaerovoracaceae_HROM_Genome_1923","Periodontitis","Periodontitis",2.37865451297711,0.74498294661838,0.00191067463741245,"Periodontitis",0.120273808669126,101,71,"g__"
"g__Eubacterium_B_HROM_Genome_1919","Periodontitis","Periodontitis",1.4802284055615,0.464463924704038,0.00194641583495075,"Periodontitis",0.120273808669126,101,50,"g__Eubacterium_B"
"g__Nanosynbacter_HROM_Genome_3548","Diabetes","Diabetes",-1.07217511478208,0.33639980237059,0.00194493492454628,"Diabetes",0.120273808669126,101,18,"g__Nanosynbacter"
"g__JABCPE02_HROM_Genome_1199","KidneyDisease","KidneyDisease",1.02160758366757,0.321379687016686,0.00199645141945149,"KidneyDisease",0.120710200961195,101,98,"g__JABCPE02"
"g__Streptococcus_HROM_Genome_2332","KidneyDisease","KidneyDisease",1.76854688844273,0.556388308431686,0.00199768514720247,"KidneyDisease",0.120710200961195,101,66,"g__Streptococcus"
"g__Lachnoanaerobaculum_HROM_Genome_1717","KidneyDisease","KidneyDisease",1.89601276728548,0.597028308787527,0.00201561232672806,"KidneyDisease",0.120710200961195,101,79,"g__Lachnoanaerobaculum"
"s__Treponema sp905373565","Periodontitis","Periodontitis",2.65503724120268,0.834305767587939,0.00197471959542927,"Periodontitis",0.120710200961195,101,97,"g__Treponema"
"g__Treponema_C_HROM_Genome_5071","Periodontitis","Periodontitis",3.40447314096284,1.07190418622765,0.00201342919181443,"Periodontitis",0.120710200961195,101,95,"g__Treponema_C"
"g__Treponema_D_HROM_Genome_5064","Periodontitis","Periodontitis",3.48597850856972,1.0983234266249,0.0020271942146155,"Periodontitis",0.120710200961195,101,67,"g__Treponema_D"
"g__W11650_HROM_Genome_1879","Periodontitis","Periodontitis",3.27901089194153,1.03521636406707,0.00206822172619591,"Periodontitis",0.122411316023342,101,72,"g__W11650"
"g__Filifactor_HROM_Genome_1935","Periodontitis","Periodontitis",2.72997779625832,0.863118281916158,0.00209758736691333,"Periodontitis",0.123405963352835,101,75,"g__Filifactor"
"g__Treponema_HROM_Genome_5042","Diabetes","Diabetes",-2.16615613862617,0.68590282491843,0.00212915546299924,"Diabetes",0.123780783573772,101,83,"g__Treponema"
"s__Desulfovibrio sp000403945","Periodontitis","Periodontitis",2.23994047944462,0.711230904099326,0.00218747979909452,"Periodontitis",0.125920259628474,101,20,"g__Desulfovibrio"
"s__Neisseria flavescens","KidneyDisease","KidneyDisease",1.33988803806302,0.425696494149237,0.0022001485141164,"KidneyDisease",0.125920259628474,101,101,"g__Neisseria"
"g__W11650_HROM_Genome_1877","KidneyDisease","KidneyDisease",-2.43654586017148,0.776772962937203,0.00227457232599269,"KidneyDisease",0.127551860936306,101,76,"g__W11650"
"s__Anaeroglobus geminatus","KidneyDisease","KidneyDisease",-2.23319622339938,0.711611555621633,0.00226427729549027,"KidneyDisease",0.127551860936306,101,88,"g__Anaeroglobus"
"g__Treponema_HROM_Genome_5057","Periodontitis","Periodontitis",3.02098256152946,0.963934097771928,0.00229388961046044,"Periodontitis",0.127551860936306,101,91,"g__Treponema"
"g__Treponema_B_HROM_Genome_5095","Periodontitis","Periodontitis",2.34036664658998,0.747728702314146,0.00232268665052741,"Periodontitis",0.127608247140511,101,59,"g__Treponema_B"
"g__Saccharimonas_HROM_Genome_3626","Diabetes","Diabetes",-0.79181708376713,0.253348325653805,0.00235553714931781,"Diabetes",0.128573069400264,101,20,"g__Saccharimonas"
"g__Streptococcus_HROM_Genome_2540","KidneyDisease","KidneyDisease",1.63967078685813,0.52590123552888,0.00241110482018166,"KidneyDisease",0.130159916803763,101,66,"g__Streptococcus"
"s__Ottowia sp001262075","KidneyDisease","KidneyDisease",2.14872726763202,0.689934059448934,0.00243669146723849,"KidneyDisease",0.130822369757476,101,101,"g__Ottowia"
"g__Granulicatella_HROM_Genome_2622","KidneyDisease","KidneyDisease",1.22733803829443,0.395065946160672,0.00249518559333495,"KidneyDisease",0.131097317938588,101,85,"g__Granulicatella"
"s__Streptococcus infantis_B","KidneyDisease","KidneyDisease",-1.47402344514424,0.475758262134264,0.0025602752557622,"KidneyDisease",0.133608381542184,101,89,"g__Streptococcus"
"s__Neisseria meningitidis","KidneyDisease","KidneyDisease",1.27343556069246,0.411183547402953,0.00257017649989545,"KidneyDisease",0.133608381542184,101,101,"g__Neisseria"
"g__JABCPE02_HROM_Genome_1201","KidneyDisease","KidneyDisease",1.29456132274282,0.419849798062925,0.00267930939066259,"KidneyDisease",0.13687348166817,101,51,"g__JABCPE02"
"s__Flexilinea sp001717545","Periodontitis","Periodontitis",2.25241715391438,0.73117395593403,0.00270264177543256,"Periodontitis",0.13687348166817,101,78,"g__Flexilinea"
"s__Alloprevotella tannerae_A","Diabetes","Diabetes",-1.85572119432263,0.604291554803758,0.0027832230672466,"Diabetes",0.137412897666823,101,98,"g__Alloprevotella"
"s__Centipeda artemidis","KidneyDisease","KidneyDisease",-1.96572697096964,0.639283080665604,0.00274962927895327,"KidneyDisease",0.137412897666823,101,98,"g__Centipeda"
"g__Streptococcus_HROM_Genome_2354","KidneyDisease","KidneyDisease",1.51586429754316,0.496118408195618,0.00291700432258928,"KidneyDisease",0.141180135317437,101,31,"g__Streptococcus"
"g__JABCPE02_HROM_Genome_1187","KidneyDisease","KidneyDisease",1.27944327056697,0.419826928714533,0.00298766076691965,"KidneyDisease",0.141370613610945,101,95,"g__JABCPE02"
"g__Centipeda_HROM_Genome_2753","Periodontitis","Periodontitis",2.81660612107171,0.926015807863453,0.00304155706491454,"Periodontitis",0.141370613610945,101,93,"g__Centipeda"
"s__Leptotrichia buccalis","KidneyDisease","KidneyDisease",1.7560452574015,0.576478287909803,0.0030002481152431,"KidneyDisease",0.141370613610945,101,90,"g__Leptotrichia"
"s__Treponema medium","Periodontitis","Periodontitis",2.04203053378668,0.671112478954289,0.00303131869937648,"Periodontitis",0.141370613610945,101,93,"g__Treponema"
"s__Bacteroides heparinolyticus","Periodontitis","Periodontitis",2.72895855169291,0.89839406586487,0.00307894466425424,"Periodontitis",0.141438984635848,101,89,"g__Bacteroides"
"s__Porphyromonas sp905372565","KidneyDisease","KidneyDisease",2.75237835408823,0.906931782514469,0.00310482762575031,"KidneyDisease",0.141685932718571,101,97,"g__Porphyromonas"
"s__Nanosyncoccus sp905372495","Periodontitis","Periodontitis",-2.28778450026848,0.754111575245399,0.00311492737579758,"Periodontitis",0.141685932718571,101,51,"g__Nanosyncoccus"
"s__CAJPNN01 sp905372035","Periodontitis","Periodontitis",2.30373887569853,0.761101823066056,0.00318042885860629,"Periodontitis",0.14173447591658,101,77,"g__CAJPNN01"
"s__Eubacterium_M brachy","KidneyDisease","KidneyDisease",-2.61319341436059,0.863109301131783,0.00317273730869001,"KidneyDisease",0.14173447591658,101,83,"g__Eubacterium_M"
"g__Capnocytophaga_HROM_Genome_1217","KidneyDisease","KidneyDisease",2.67093708563007,0.88654440042765,0.00331821150381495,"KidneyDisease",0.145542089397241,101,92,"g__Capnocytophaga"
"s__Tannerella sp002890585","Diabetes","Diabetes",-1.40646088380051,0.467495200461502,0.00336079378965766,"Diabetes",0.145735049599956,101,98,"g__Tannerella"
"g__CAJPQU01_HROM_Genome_2705","Periodontitis","Periodontitis",2.01914001716895,0.671283963832967,0.00336711005182594,"Periodontitis",0.145735049599956,101,52,"g__CAJPQU01"
"g__Granulicatella_HROM_Genome_2579","KidneyDisease","KidneyDisease",1.34742677323666,0.448652853659261,0.00341393369524366,"KidneyDisease",0.146471172732615,101,27,"g__Granulicatella"
"g__Streptococcus_HROM_Genome_2183","KidneyDisease","KidneyDisease",1.65952253851439,0.552505553887148,0.00341027199015625,"KidneyDisease",0.146471172732615,101,20,"g__Streptococcus"
"s__Neisseria polysaccharea","KidneyDisease","KidneyDisease",1.18855672947903,0.396681738801785,0.0034865210338155,"KidneyDisease",0.147651160160506,101,101,"g__Neisseria"
"g__Treponema_B_HROM_Genome_5031","Periodontitis","Periodontitis",2.66407355558462,0.889034242527726,0.0034829222301835,"Periodontitis",0.147651160160506,101,80,"g__Treponema_B"
"s__Pauljensenia sp000185285","KidneyDisease","KidneyDisease",-1.69101381897686,0.565921432568255,0.00357279815197472,"KidneyDisease",0.147861135132065,101,100,"g__Pauljensenia"
"g__Saccharimonas_HROM_Genome_3335","Diabetes","Diabetes",1.02572421558063,0.343578878794471,0.00360129647284483,"Diabetes",0.147861135132065,101,14,"g__Saccharimonas"
"g__Treponema_HROM_Genome_5059","Periodontitis","Periodontitis",2.86549608836035,0.957390705379298,0.00352027620073296,"Periodontitis",0.147861135132065,101,79,"g__Treponema"
"g__Treponema_D_HROM_Genome_5068","Periodontitis","Periodontitis",3.3819651084268,1.13356003521319,0.00362200439116731,"Periodontitis",0.147861135132065,101,95,"g__Treponema_D"
"s__Streptococcus xiaochunlingii","KidneyDisease","KidneyDisease",1.44541689917911,0.485840745960545,0.00371391914153513,"KidneyDisease",0.150099165581085,101,90,"g__Streptococcus"
"g__Prevotella_HROM_Genome_0970","Periodontitis","Periodontitis",2.40949276923841,0.812527128573491,0.00382212121250894,"Periodontitis",0.153027458410451,101,31,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1265","KidneyDisease","KidneyDisease",1.21038581896346,0.409646562175701,0.00394572046443853,"KidneyDisease",0.153044404246621,101,32,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2525","KidneyDisease","KidneyDisease",1.50850880773029,0.510241487131829,0.0039252666379666,"KidneyDisease",0.153044404246621,101,46,"g__Streptococcus"
"g__Catonella_HROM_Genome_1693","Periodontitis","Periodontitis",2.21760386272532,0.751118799909578,0.00397278589782597,"Periodontitis",0.153044404246621,101,51,"g__Catonella"
"s__Veillonella sp900757715","KidneyDisease","KidneyDisease",-1.33879999541774,0.453193471873334,0.00395228647533753,"KidneyDisease",0.153044404246621,101,101,"g__Veillonella"
"g__CAJPSE01_HROM_Genome_5106","Periodontitis","Periodontitis",2.89670750958847,0.982059021392086,0.00400556464734362,"Periodontitis",0.153044404246621,101,88,"g__CAJPSE01"
"g__Granulicatella_HROM_Genome_2582","KidneyDisease","KidneyDisease",1.59355651046934,0.544277285738656,0.0042717892533629,"KidneyDisease",0.158705506835621,101,50,"g__Granulicatella"
"s__Streptococcus cristatus_B","KidneyDisease","KidneyDisease",2.03147409051763,0.692968155115182,0.00422526776101178,"KidneyDisease",0.158705506835621,101,75,"g__Streptococcus"
"g__Catonella_HROM_Genome_1689","Periodontitis","Periodontitis",2.04123530079572,0.696325405777621,0.00422671282195576,"Periodontitis",0.158705506835621,101,43,"g__Catonella"
"g__Saccharimonas_HROM_Genome_3390","KidneyDisease","KidneyDisease",-1.05393366346177,0.359834277188236,0.00425793684398733,"KidneyDisease",0.158705506835621,101,13,"g__Saccharimonas"
"s__Pauljensenia cardiffensis","Periodontitis","Periodontitis",3.06717304221107,1.05353482638728,0.00448445636672182,"Periodontitis",0.160802130668036,101,81,"g__Pauljensenia"
"g__Cryptobacteroides_HROM_Genome_1021","Periodontitis","Periodontitis",3.7551000998082,1.28608203193734,0.00437409756961741,"Periodontitis",0.160802130668036,101,81,"g__Cryptobacteroides"
"g__Granulicatella_HROM_Genome_2612","KidneyDisease","KidneyDisease",1.1603128994021,0.398484006174628,0.00447785736654724,"KidneyDisease",0.160802130668036,101,88,"g__Granulicatella"
