"feature","glr","p","padj","Genus"
"s__Escherichia coli",-2.18930235631823,0.00753965578871997,0.187812187812188,"g__Escherichia"
"s__Streptococcus agalactiae",2.62033389849388,0.00927813562160509,0.187812187812188,"g__Streptococcus"
"s__Pseudomonas_E juntendi",-3.76721048106678,0.0134084406551109,0.187812187812188,"g__Pseudomonas_E"
"s__Alloprevotella sp015257125",-1.27245645743083,0.0285250211556102,0.187812187812188,"g__Alloprevotella"
"s__CAISGS01 sp017418605",-0.542495174861385,0.0770252197655463,0.405194805194805,"g__CAISGS01"
"s__Ralstonia pickettii_B",-0.611294484235882,0.0885072791981875,0.410589410589411,"g__Ralstonia"
"g__Neisseria_HROM_Genome_4825",1.34783459516176,0.0590895623717153,0.524475524475524,"g__Neisseria"
"s__Pseudomonas aeruginosa",-2.82863237493403,0.0834673079639656,0.524475524475524,"g__Pseudomonas"
"s__Moraxella_A cinereus",-2.07770424937427,0.157655040495449,0.547785547785548,"g__Moraxella_A"
"s__Neisseria elongata",0.686630299332457,0.048846098294211,0.552797202797203,"g__Neisseria"
"s__Kocuria palustris",0.750463679874748,0.0727653673676271,0.552797202797203,"g__Kocuria"
"s__Cutibacterium modestum",0.839646812487191,0.0727653673676271,0.552797202797203,"g__Cutibacterium"
"s__Neisseria flavescens",0.73316165565416,0.110235015847803,0.552797202797203,"g__Neisseria"
"s__Acidovorax_A wautersii",2.16421321783687,0.132926584378866,0.552797202797203,"g__Acidovorax_A"
"s__Bifidobacterium swidsinskii",2.68943150555648,0.173517169924899,0.552797202797203,"g__Bifidobacterium"
"g__Streptococcus_HROM_Genome_2214",2.2174498013959,0.174361675518747,0.552797202797203,"g__Streptococcus"
"s__Alloprevotella sp900095835",0.721312998296373,0.215989565130026,0.552797202797203,"g__Alloprevotella"
"s__Porphyromonas pasteri",-1.49597627103821,0.235771357117278,0.552797202797203,"g__Porphyromonas"
"s__Comamonas tsuruhatensis",-1.32426513214732,0.236049521209559,0.552797202797203,"g__Comamonas"
"s__Prevotella nanceiensis",-0.986398028831404,0.261411343672335,0.552797202797203,"g__Prevotella"
"s__Sphingomonas sp017418975",2.25702337108025,0.236319192135242,0.555587269872984,"g__Sphingomonas"
"s__Prevotella histicola",0.995303986679161,0.181592578656212,0.58115797246232,"g__Prevotella"
"s__Fannyhessea vaginae",-1.49530572087827,0.191297961465011,0.58115797246232,"g__Fannyhessea"
"s__Porphyromonas endodontalis",0.604682424086701,0.107321397308791,0.588911088911089,"g__Porphyromonas"
"s__Neisseria mucosa_A",0.374363480927887,0.107321397308791,0.588911088911089,"g__Neisseria"
"s__Neisseria sp000090875",0.624855375432238,0.107321397308791,0.588911088911089,"g__Neisseria"
"s__Prevotella timonensis",-0.626412524599847,0.176105069022208,0.588911088911089,"g__Prevotella"
"g__Cupriavidus_HROM_Genome_4891",1.52584178668784,0.199196099328352,0.588911088911089,"g__Cupriavidus"
"s__Prevotella jejuni",0.593168587102279,0.215420288840977,0.588911088911089,"g__Prevotella"
"s__Achromobacter xylosoxidans",-0.908340296844894,0.337360556931075,0.588911088911089,"g__Achromobacter"
