"from","to","r","p","fdr"
"Treponema_B_denticola_A","N_1234_Tetrahydroharmane_3_carboxylic_acid",-0.449470005824112,2.41678697447509e-06,0.821287741724474
"Centipeda_infelix","N_CYTOSINE",0.442748980780431,3.54957365570174e-06,0.821287741724474
"Streptococcus_anginosus","P_1-Methylnicotinamide",-0.43994175888177,4.1577381098315e-06,0.821287741724474
"Centipeda_artemidis","N_CYTOSINE",0.437751892836342,4.69906507556798e-06,0.821287741724474
"Haemophilus_D_parainfluenzae_L","P_Carnitine",-0.437309260337798,4.81626838572288e-06,0.821287741724474
"Peptidiphaga_sp000466165","P_Carnitine",-0.436062900407688,5.16127410353165e-06,0.821287741724474
"Campylobacter_A_concisus_B","P_Nicotine",0.428200349446709,7.93575350667557e-06,0.830964539704141
"Streptococcus_sp943914425","N_2,8-Quinolinediol",0.426755969714618,8.57839283874642e-06,0.830964539704141
"Saccharimonas_sp927910745","N_4-Hydroxyproline",-0.42488060570763,9.48601311213293e-06,0.830964539704141
"Streptococcus_sinensis","P_Acridine",0.418054746651136,1.36107003153562e-05,0.830964539704141
"Streptococcus_oralis_BQ","P_ectoine",0.417076295864881,1.4324480227974e-05,0.830964539704141
"Mogibacterium_pumilum","N_Glutaric acid",-0.415806639487478,1.530315905773e-05,0.830964539704141
"Streptococcus_ilei","N_2,5-Dimethylbenzenesulfonic acid",0.414340427064806,1.65113541863117e-05,0.830964539704141
"Treponema_B_putidum","N_2hydroxy_PhenylAceticAcid",-0.411485148514851,1.9125325752018e-05,0.830964539704141
"Streptococcus_sinensis","P_Deprenyl",0.410064065230052,2.05664594632828e-05,0.830964539704141
"Prevotella_oris","P_5-Aminovaleric acid",0.409528246942341,2.11357969342336e-05,0.830964539704141
"Neisseria_mucosa","N_Dimethachlor-TP CGA 369873",0.408841001747233,2.1887671574022e-05,0.830964539704141
"Halomonas_desiderata","P_Carnitine",-0.408689574839837,2.20566749376845e-05,0.830964539704141
"Nanoperiomorbus_sp905365345","N_4-Hydroxyphenyllactic acid",0.405707629586488,2.5644480864685e-05,0.830964539704141
"Lachnoanaerobaculum_saburreum","P_N,N-dimethyl-7H-purin-6-amine",0.405160163075131,2.63598699577085e-05,0.830964539704141
"Treponema_B_putidum","N_1234_Tetrahydroharmane_3_carboxylic_acid",-0.404694234129295,2.69833877777961e-05,0.830964539704141
"Johnsonella_ignava","N_D-(-)-Lactic acid",0.40456610366919,2.71572605374607e-05,0.830964539704141
"Streptococcus_sp015256435","P_Harmalol",0.404449621432731,2.73162363990544e-05,0.830964539704141
"Treponema_B_sp905372345","N_4-hydroxyphenylacetic acid",-0.404006988934187,2.79283253627207e-05,0.830964539704141
"Bacteroides_D_sp013333195","P_(1S,2R,9R,10S,12S)-12-hydroxy-7,15-diazatetracyclo[7.7.1.0^{2,7}.0^{10,15}]heptadecan-6-one",-0.403600844748895,2.85012299974679e-05,0.830964539704141
"Moraxella_sp916720335","P_Deprenyl",-0.403296447291788,2.89378030512126e-05,0.830964539704141
"Cutibacterium_acnes","P_Carnitine",-0.403273150844496,2.89714718338667e-05,0.830964539704141
"Kingella_B_oralis","P_2,6-Xylidine",-0.402783925451369,2.96870421973438e-05,0.830964539704141
"Treponema_B_putidum","N_4-hydroxyphenylacetic acid",-0.402644146767618,2.98945087272231e-05,0.830964539704141
"Streptococcus_mitis_BP","P_SARCOSINE",-0.40156086196855,3.15489882807028e-05,0.830964539704141
"Nanogingivalis_sp900556165","N_Pimelic acid",-0.401467676179383,3.16952397366556e-05,0.830964539704141
"Capnocytophaga_bilenii","P_XANTHURENIC ACID",-0.399499126383227,3.49370411144384e-05,0.830964539704141
"Streptococcus_sinensis","P_Lauryl diethanolamide",0.398485730926034,3.67243464322539e-05,0.830964539704141
"Pseudoleptotrichia_goodfellowii","N_Cytosine",0.398415841584158,3.68507071598809e-05,0.830964539704141
"Streptococcus_oralis_BQ","P_N-Nitrosodiethylamine (NDEA)",0.397670355270821,3.82240823086124e-05,0.830964539704141
"Streptococcus_sp000220065","N_Erythronolactone",0.397449039021549,3.86409216704241e-05,0.830964539704141
"CAG_793_sp013333395","P_Cyclohexanamine",0.396994758299359,3.9509883555541e-05,0.830964539704141
"Haemophilus_A_parahaemolyticus_A","P_XANTHINE",-0.396720929723537,4.00424567053786e-05,0.830964539704141
"GN02_872_sp002761215","P_MPL-dm",0.395921141219701,4.16366375023741e-05,0.830964539704141
"Kingella_B_oralis_A","N_(S)-LACTATE",0.39582993593477,4.18221518377393e-05,0.830964539704141
"Streptococcus_infantis_I","N_2,5-Dimethylbenzenesulfonic acid",0.395538277650802,4.24205895719633e-05,0.830964539704141
"Mogibacterium_pumilum","N_ADIPIC ACID",-0.39492137449039,4.37128282441252e-05,0.830964539704141
"Treponema_D_sp905372235","N_1234_Tetrahydroharmane_3_carboxylic_acid",-0.394210832847991,4.5246742011016e-05,0.830964539704141
"Treponema_B_sp905372345","N_Acesulfame",-0.394210306545824,4.52478965913609e-05,0.830964539704141
"Bifidobacterium_dentium","P_Benzamide",0.393080955154339,4.77897980246633e-05,0.830964539704141
"Streptococcus_sp934216185","P_Pyrrolidine; CE30; RWRDLPDLKQPQOW-UHFFFAOYSA-N",0.392451951077461,4.92627190385609e-05,0.830964539704141
"Streptococcus_cristatus_F","P_Benzothiazole",-0.391718112987769,5.10346488197507e-05,0.830964539704141
"Streptococcus_sp905221365","P_2-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypyran-4-one",0.391029955579414,5.2750152451513e-05,0.830964539704141
"Streptococcus_sp905221365","N_GallicAcid",0.390984274898078,5.2865912783305e-05,0.830964539704141
"Treponema_B_sp905372345","N_2hydroxy_PhenylAceticAcid",-0.390867792661619,5.31621663917573e-05,0.830964539704141
"Mogibacterium_pumilum","N_CREATININE",-0.390739662201514,5.34898339541743e-05,0.830964539704141
"Haemophilus_D_sp019423025","P_Pyrrolidine; CE30; RWRDLPDLKQPQOW-UHFFFAOYSA-N",0.390518345952242,5.40602469894901e-05,0.830964539704141
"Lachnoanaerobaculum_saburreum","P_Oxypeucedanin hydrate",0.390004408034635,5.54068151685399e-05,0.830964539704141
"Nanosynbacter_sp905372835","P_Daidzein",0.389797122843322,5.59587248039949e-05,0.830964539704141
"Streptococcus_oralis_Y","P_Homoserine",-0.389737914967967,5.61173083887315e-05,0.830964539704141
"Moraxella_sp916720335","P_Diphenylamine",0.389737914967967,5.61173083887315e-05,0.830964539704141
"Pauljensenia_sp000466265","P_L-METHIONINE",-0.388712871287129,5.89301275023562e-05,0.830964539704141
"Kingella_B_oralis","N_(S)-LACTATE",0.388642981945253,5.91266196314956e-05,0.830964539704141
"Centipeda_timonae","N_CYTOSINE",0.388561444379732,5.93566324983599e-05,0.830964539704141
"Cardiobacterium_valvarum","P_Oxolinic acid",0.388548911024196,5.93920622751073e-05,0.830964539704141
"Haemophilus_D_sp015255025","P_Farrerol",-0.388333116924308,6.00051783315929e-05,0.830964539704141
"PUIC01_sp017418605","P_Carnitine",-0.388246942341293,6.02516630255577e-05,0.830964539704141
"Selenomonas_sputigena","P_Cyclohexanamine",-0.387711124053582,6.18055678174284e-05,0.830964539704141
"Prevotella_sp018127805","P_Pyroglutamic acid (not validated, isomer of 89)",-0.387513104251602,6.23892313337254e-05,0.830964539704141
"Neisseria_gonorrhoeae","P_Actrarit",0.387454863133372,6.25618723727767e-05,0.830964539704141
"Streptococcus_downii","N_ISOCITRIC ACID",0.387280139778684,6.30824710063095e-05,0.830964539704141
"Nanosyncoccus_sp015257485","N_Xanthurenic acid",-0.387280139778684,6.30824710063095e-05,0.830964539704141
"Streptococcus_sp905221345","P_Carnitine",-0.387245195107746,6.31870740801198e-05,0.830964539704141
"Bergeyella_A_cardium","N_4_Hydroxy_3MethoxyCinnamicAcid_Ferulic",-0.387109925593246,6.35935147348209e-05,0.830964539704141
"Haemophilus_D_sp900764435","P_Pyrrolidine; CE30; RWRDLPDLKQPQOW-UHFFFAOYSA-N",0.387105416423995,6.3607105187822e-05,0.830964539704141
"Streptococcus_sanguinis_D","N_Acetylleucine (isomer of 164)",0.386488060570763,6.5493559927374e-05,0.830964539704141
"Treponema_B_sp905372345","N_1234_Tetrahydroharmane_3_carboxylic_acid",-0.386220151426907,6.63283227619793e-05,0.830964539704141
"Streptococcus_sp934216185","N_2_6_dihydroxybenzoic_acid",0.386173558532324,6.64745070291174e-05,0.830964539704141
"VGLK01_sp905372785","P_skimmianine",0.385970838588819,6.71140381927038e-05,0.830964539704141
"Treponema_B_denticola_B","N_1234_Tetrahydroharmane_3_carboxylic_acid",-0.385695981362842,6.79903032308074e-05,0.830964539704141
"Parvimonas_sp000214475","P_Cyprodinil-TP CGA 249287",0.385556202679091,6.84400055459874e-05,0.830964539704141
"Treponema_B_putidum","P_SALSOLINOL",-0.385486313337216,6.86658944109317e-05,0.830964539704141
"Cardiobacterium_sp916618745","P_Oxolinic acid",0.385229302187359,6.95025656950117e-05,0.830964539704141
"Streptococcus_sp905221505","P_MPL-dm",0.385145323292911,6.97780016736754e-05,0.830964539704141
"Streptococcus_gordonii","P_Benz[c]acridine",0.38502038439138,7.01896614425008e-05,0.830964539704141
"Saccharimonas_sp927910745","N_Sodium 2-Oxobutyrate",-0.384927198602213,7.04981699042005e-05,0.830964539704141
"Olsenella_I_phocaeensis","P_L-Pyroglutamic acid; CE0; ODHCTXKNWHHXJC-VKHMYHEASA-N",-0.384274898078043,7.26933521275771e-05,0.846389974924442
"Aggregatibacter_actinomycetemcomitans","P_Pyrrolidine; CE30; RWRDLPDLKQPQOW-UHFFFAOYSA-N",0.383843913803145,7.41784870066009e-05,0.848243506550037
"HOT_345_sp013333605","N_N_Acetyl_L_tryptophan",0.383714638657452,7.46294365542845e-05,0.848243506550037
"Kingella_B_oralis","P_Carnitine",-0.38331974373908,7.60228040554259e-05,0.853914966728446
"Bifidobacterium_dentium","N_Ethyl-beta-glucuronide",0.381655159160497,8.2166683370214e-05,0.883262466136615
"Streptococcus_sp943914425","P_KYNURENATE",0.381164822364589,8.40627317605473e-05,0.883262466136615
"Prevotella_sp905372445","N_1234_Tetrahydroharmane_3_carboxylic_acid",-0.381094933022714,8.43362730318131e-05,0.883262466136615
"Alloprevotella_sp900095835","P_Pyroglutamic acid (not validated, isomer of 89)",-0.380698893418754,8.59020486574397e-05,0.883262466136615
"Haemophilus_D_sp900755445","N_2,5-Dimethylbenzenesulfonic acid",0.380586258584585,8.63522747478346e-05,0.883262466136615
"Veillonella_rogosae","N_L-Leucine",-0.380046592894583,8.8540055818181e-05,0.883262466136615
"Nanosynbacter_sp905372835","N_Pyrogallol",0.379708794408853,8.99355969876525e-05,0.883262466136615
"Veillonella_sp003463825","N_N-(3-Chloro-4-methylphenyl)acetamide",0.379708794408853,8.99355969876525e-05,0.883262466136615
"Treponema_B_putidum","P_ectoine",-0.379522422830518,9.07142812081401e-05,0.883262466136615
"Streptococcus_mitis_AV","P_N-Methyl-2-pyrrolidone",0.37914967967385,9.22904959338951e-05,0.883262466136615
"Streptococcus_sp000220065","N_METHYLMALONATE",0.378963308095515,9.30881192883044e-05,0.883262466136615
"Capnocytophaga_sp000466425","P_5-Aminovaleric acid",-0.37863715783343,9.44994039583467e-05,0.883262466136615
"Neisseria_sp915066515","P_MPL-dm",0.378457102771116,9.52870178939344e-05,0.883262466136615
"Haemophilus_A_parahaemolyticus_A","N_N-(3-Chloro-4-methylphenyl)acetamide",-0.378322655794991,9.5879104121242e-05,0.883262466136615
"Prevotella_pleuritidis","P_Asparagine",0.378263269972858,9.61417187839531e-05,0.883262466136615
"Prevotella_veroralis","N_D-(-)-Lactic acid",0.378031450203844,9.71732808455555e-05,0.883262466136615
"Streptococcus_oralis_BL","N_GLUCURONOLACTONE",0.377425742574257,9.9917353991074e-05,0.883262466136615
"Streptococcus_oralis","P_Carnitine",-0.377285963890507,0.000100560747754102,0.883262466136615
"Prevotella_timonensis","P_Harmane",-0.377274315666861,0.000100614537348217,0.883262466136615
"Streptococcus_sp905221415","N_Pyroglutamyl-Isoleucine",0.376901572510192,0.000102349990341076,0.883262466136615
"Streptococcus_cristatus_F","P_Oxolinic acid",0.376852941538136,0.00010257845140892,0.883262466136615
"Kingella_B_oralis_A","P_Paracetamol",0.376808386721025,0.000102788179223998,0.883262466136615
"Fusobacterium_pseudoperiodonticum","P_Losartan carboxylic acid [EXP3174]",-0.376727946209944,0.00010316783719249,0.883262466136615
"Treponema_sp905373565","N_1234_Tetrahydroharmane_3_carboxylic_acid",-0.376610366919045,0.000103725125460025,0.883262466136615
"Streptococcus_gordonii","N_N-Cinnamoylglycine",0.375969714618521,0.000106811076331303,0.883262466136615
"Alloprevotella_sp000318095","P_Xanthoxylin",-0.375888177052999,0.000107209895638292,0.883262466136615
"Streptococcus_sp905221085","N_CYTOSINE",-0.375736750145603,0.000107954232991534,0.883262466136615
"Halomonas_desiderata","P_Pyrrolidine; CE30; RWRDLPDLKQPQOW-UHFFFAOYSA-N",0.375596971461852,0.000108645572159153,0.883262466136615
"Neisseria_perflava","N_2-Amino-4-nitrophenol",-0.375538730343623,0.000108934842207396,0.883262466136615
"Parvimonas_sp000214475","N_3,4-Dihydroxybenzoic acid",0.375154338963308,0.000110862041540423,0.883262466136615
"F0422_sp900544365","P_2,2'-(Tetradecylimino)diethanol",-0.375103228788168,0.0001111206616039,0.883262466136615
"Streptococcus_gwangjuense","N_N-Cinnamoylglycine",0.37492137449039,0.00011204540468039,0.883262466136615
"Dialister_invisus","P_Lauryl diethanolamide",-0.374735002912056,0.000113000530865151,0.883262466136615
"Streptococcus_sp905221325","P_3-AMINO-4-HYDROXYBENZOATE",-0.374688410017472,0.000113240491104061,0.883262466136615
"Actinomyces_oris_B","P_4`-Aminoacetanilide",0.374420500873617,0.000114629471467264,0.883262466136615
"Nanogingivalis_sp013333405","P_platyphylline",-0.374190321394492,0.000115835460725602,0.883262466136615
"Neisseria_mucosa","P_Phenylacetylglutamine",0.373884682585906,0.000117455020331841,0.883262466136615
"Streptococcus_sinensis","P_Tri-isobutylphosphate",0.373581828771112,0.000119080539908923,0.883262466136615
"Pauljensenia_sp000185285","P_Lauryl diethanolamide",-0.373302271403611,0.00012059953393889,0.883262466136615
"Streptococcus_sp013394695","N_Salicylic alcohol",0.373244030285381,0.000120918246669973,0.883262466136615
"Streptococcus_oralis_N","P_Pyrrolidine; CE30; RWRDLPDLKQPQOW-UHFFFAOYSA-N",0.372521840419336,0.000124935791220513,0.883262466136615
"Streptococcus_mitis_BF","P_Argininosuccinic acid; CE10; KDZOASGQNOPSCU-WDSKDSINSA-N",-0.372451951077461,0.000125331090356012,0.883262466136615
"Streptococcus_sinensis","P_N-(4-((6aR,8aS)-4-hydroxy-6a,8a,9-trimethyl-3,4,5,6,6a,6b,7,8,8a,8b,11a,12,12a,12b-tetradecahydro-1H-naphtho[2',1':4,5]indeno[2,1-b]furan-10-yl)-2-methylbutyl)acetamide",-0.37235277771775,0.00012589401462224,0.883262466136615
"Arachnia_rubra","N_Cytosine",0.371939429237041,0.000128265614337146,0.883262466136615
"Saccharimonas_sp927910745","P_Ternidazole",-0.371828679306581,0.000128908050978879,0.883262466136615
"Streptococcus_sanguinis_D","N_4-Pyridoxic acid",0.371438555620268,0.000131194935632945,0.883262466136615
"Streptococcus_cristatus_F","N_Dodecylbenzenesulfonic acid",-0.371287392984205,0.000132091117897381,0.883262466136615
"Streptococcus_oralis_AC","N_3-methyl-2-oxovaleric acid",-0.371263832265579,0.000132231310427341,0.883262466136615
"Actinomyces_sp000220835","N_Ascorbic acid",0.371252184041934,0.000132300671433774,0.883262466136615
"Haemophilus_D_sp900764435","P_Cyclohexanamine",0.371042516016307,0.000133554956100785,0.883262466136615
"SDRW01_sp916438855","N_3_4_dihydroxy_cinnamic_acid_caffeic acid",0.371042516016307,0.000133554956100785,0.883262466136615
"Peptoanaerobacter_stomatis","P_Cyromazine",-0.371019219569016,0.000133694999964625,0.883262466136615
"Lachnoanaerobaculum_saburreum","P_Theobromine",0.370313031392682,0.000138005384326824,0.883262466136615
"Mogibacterium_sp916438645","N_CMPF",-0.370262085032033,0.000138321279261426,0.883262466136615
"Haemophilus_D_sp001815355","N_2,5-Dimethylbenzenesulfonic acid",0.370212458055978,0.000138629638019052,0.883262466136615
"Prevotella_koreensis","P_Tryptophan",-0.369877693651718,0.000140726421152134,0.883262466136615
"Leptotrichia_A_sp905371725","N_D(-)-Gulono-gamma-lactone",-0.369761211415259,0.000141462873581446,0.883262466136615
"Veillonella_sp900552715","P_D-MANNOSAMINE",0.369726266744321,0.000141684505270758,0.883262466136615
"Peptidiphaga_sp000466165","N_(S)-LACTATE",0.369668025626092,0.000142054607122452,0.883262466136615
"Haemophilus_D_parainfluenzae","P_Carnitine",-0.369563191613279,0.000142723050578653,0.883262466136615
"Lachnoanaerobaculum_saburreum","P_GUANIDINOSUCCINATE",0.36944670937682,0.00014346918573203,0.883262466136615
"Streptococcus_mitis_BH","P_4-Hexyloxyaniline",0.369295282469423,0.000144444569188706,0.883262466136615
"Actinomyces_massiliensis","N_(S)-LACTATE",0.369073966220151,0.000145881194239393,0.883262466136615
"Streptococcus_sp943914425","N_Xanthurenic acid",0.368969132207338,0.000146566314582491,0.883262466136615
"Treponema_D_parvum","P_Harman",-0.368899242865463,0.000147024717498697,0.883262466136615
"Mogibacterium_sp916438645","P_Amphetamine",-0.368514851485148,0.000149569782423866,0.883262466136615
"Haemophilus_D_parainfluenzae","P_Pyrrolidine; CE30; RWRDLPDLKQPQOW-UHFFFAOYSA-N",0.368048922539313,0.000152709450970098,0.883262466136615
"Pauljensenia_sp000185285","P_Deprenyl",-0.367909143855562,0.000153663196311037,0.883262466136615
"Porphyromonas_sp905372525","N_2,8-Quinolinediol",0.367792661619103,0.000154462198197643,0.883262466136615
"Centipeda_sp001717585","N_CYTOSINE",0.367652882935352,0.000155426082612386,0.883262466136615
"Cardiobacterium_valvarum","N_Glutaric acid",0.367384973791497,0.000157289126834642,0.883262466136615
"F0422_sp003999875","P_Homostachydrine; CE0; XULZWQRXYTVUTE-ZETCQYMHSA-N",0.367303436225975,0.000157860234678055,0.883262466136615
"Alloprevotella_tannerae_A","N_3-Hydroxysebacic acid",-0.367256843331392,0.000158187444157143,0.883262466136615
"Streptococcus_cristatus_F","N_ProtocatechicAcid",0.367210250436808,0.000158515282021957,0.883262466136615
"Campylobacter_A_concisus_B","P_2-(hydroxymethyl)-5-methoxy-4H-pyran-4-one",-0.366953989516599,0.000160329672001263,0.883262466136615
"Aggregatibacter_sp000466335","P_Carnitine",-0.36683750728014,0.000161160739417488,0.883262466136615
"Rothia_aeria","P_METHYLTHIOADENOSINE",0.366815279021005,0.000161319784479808,0.883262466136615
"Leptotrichia_A_sp000469505","N_Hydroxysebacic acid",-0.366546301688992,0.000163255901534841,0.883262466136615
"SDRW01_sp013333595","N_3_4_dihydroxy_cinnamic_acid_caffeic acid",0.366488060570763,0.000163677950381459,0.883262466136615
"Saccharimonas_sp927910745","P_Sorbitol",-0.366005924671604,0.000167210803976532,0.883262466136615
"Nanosynbacter_sp905372835","N_(-)Shikimic acid",0.365905649388468,0.00016795438816108,0.883262466136615
"Veillonella_tobetsuensis","N_Hydroxysebacic acid",-0.365847408270239,0.000168387675890963,0.883262466136615
"Streptococcus_sp905221105","P_Lidocaine-N-Oxide",-0.365707629586488,0.000169431794120935,0.883262466136615
"Bulleidia_sp927911475","N_Dodecylbenzenesulfonic acid",0.365547098312168,0.000170638326401642,0.883262466136615
"Nanogingivalis_sp013333405","N_ProtocatechicAcid",-0.3655329062318,0.000170745374176885,0.883262466136615
"VGLK01_sp905372785","P_5-(2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)pentanoic acid",0.36547466511357,0.000171185325922154,0.883262466136615
"Klebsiella_pneumoniae","P_N-omega-Acetylhistamine",0.365393127548049,0.000171803022306163,0.883262466136615
"Johnsonella_ignava","N_(S)-LACTATE",0.365381479324403,0.000171891432957895,0.883262466136615
"Streptococcus_sp934216185","P_2-oxo-1,2-dihydro-quinoline-3,4-dicarboxylic acid",0.365299941758882,0.000172511488262,0.883262466136615
"Nanosyncoccus_sp013333135","P_p-phenetidine",-0.365288293535236,0.000172600236488682,0.883262466136615
"Centipeda_sp000468035","N_CYTOSINE",0.365160163075131,0.000173579261473022,0.883262466136615
"Porphyromonas_gingivalis","P_Pizotifen",-0.364507862550961,0.000178643607101613,0.883262466136615
"Mogibacterium_sp916438865","N_Creatine",-0.364449621432731,0.000179102370005049,0.883262466136615
"Streptococcus_mitis_BD","P_MPL-dm",0.36421378735526,0.000180971198321938,0.883262466136615
"Haemophilus_D_sp905205995","N_2,5-Dimethylbenzenesulfonic acid",0.364213011371832,0.000180977377162411,0.883262466136615
"Streptococcus_oralis_AA","P_1-Cinnamoylpyrrolidine",0.364065230052417,0.000182157666431609,0.883262466136615
"Streptococcus_sp905221295","P_2',4-Dihydroxy-3,4',6'-Trimethoxychalcone",0.364004915287731,0.000182641428480127,0.883262466136615
"Clostridium_tertium","P_XANTHURENIC ACID",0.363878858474083,0.000183656325338479,0.883262466136615
"Streptococcus_parasanguinis_G","P_Acridine",-0.363808969132207,0.000184221258863273,0.883262466136615
"Shuttleworthia_satelles","P_Lauryl diethanolamide",-0.363622597553873,0.000185735621725305,0.883262466136615
"Clostridium_tertium","P_Lidocaine-N-Oxide",-0.363482818870122,0.000186878946325898,0.883262466136615
"Dialister_invisus","P_2,6-Xylidine",-0.36326150262085,0.000188702539364846,0.883262466136615
"Neisseria_mucosa","N_3,4-Dihydroxybenzoic acid",0.363238206173558,0.000188895451506121,0.883262466136615
"Streptococcus_anginosus_C","P_Serotonin",-0.363178892958098,0.000189387433836934,0.883262466136615
"Prevotella_melaninogenica_B","P_(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(5-hydroxy-4-oxo-2-phenylchromen-7-yl)oxyoxane-2-carboxylic acid",0.363119053618763,0.000189884981631134,0.883262466136615
"Saccharimonas_sp013333845","N_Glutaric acid",0.363040186371578,0.000190542589154826,0.883262466136615
"Fusobacterium_nucleatum_J","N_1,3-Dimethylurate",-0.363016889924286,0.000190737241437071,0.883262466136615
"Capnocytophaga_ochracea","P_METHYLTHIOADENOSINE",0.362790806031841,0.000192635855387896,0.883262466136615
"Alloprevotella_sp003639005","P_Kynurenine",-0.362632498543972,0.000193975688035253,0.883262466136615
"Streptococcus_infantis_C","N_1234_Tetrahydroharmane_3_carboxylic_acid",0.362550960978451,0.000194669139175111,0.883262466136615
"Porphyromonas_gingivalis","N_2hydroxy_PhenylAceticAcid",-0.362527664531159,0.000194867688962021,0.883262466136615
"Veillonella_rogosae","P_Furanodienon",0.362422830518346,0.000195763483874109,0.883262466136615
"Pauljensenia_sp902373545","P_Irgarol-descyclopropyl",-0.36221316249272,0.000197566514500978,0.883262466136615
"Campylobacter_A_concisus_R","P_Lauryl diethanolamide",-0.362201514269074,0.000197667131939002,0.883262466136615
"Prevotella_disiens","N_Salicylic acid",-0.361980198019802,0.000199587893617942,0.883262466136615
"Prevotella_koreensis","P_Atrazine-desethyl",-0.361921956901572,0.000200096219122582,0.883262466136615
"Saccharimonas_sp013333625","N_2-Aminoethylphosphonic acid",0.361863715783343,0.000200605742038218,0.883262466136615
"Alloprevotella_sp003639005","P_Tryptophan",-0.361642399534071,0.000202552894862573,0.883262466136615
"Streptococcus_sp902460355","N_3-Hydroxypropanoic acid",-0.361572510192196,0.000203171407867072,0.883262466136615
"Streptococcus_sp905221295","P_Lauryl diethanolamide",0.361421083284799,0.000204517517088371,0.883262466136615
"Streptococcus_mitis_BP","N_ALPHA-AMINOADIPATE",-0.361409435061153,0.000204621404873929,0.883262466136615
"Streptococcus_sanguinis_D","P_Methoxamine",0.361285296035612,0.000205731607846606,0.883262466136615
"Streptococcus_oralis_BP","P_Metoprolol",0.361283457227753,0.000205748094507479,0.883262466136615
"Streptococcus_oralis_AD","P_4-Hexyloxyaniline",0.361223063482819,0.000206290261476003,0.883262466136615
"Prevotella_pallens","P_((1S,9aR)-octahydro-1H-quinolizin-1-yl)methanamine",0.360920601969586,0.000209025454396364,0.883262466136615
"Mogibacterium_pumilum","P_2-(1H-indol-3-yl)ethanamine",-0.360643483016551,0.00021156087360156,0.883262466136615
"Streptococcus_mitis_D","N_3,4-Dihydroxybenzoic acid",0.360361094933023,0.000214173730422665,0.883262466136615
"Lachnoanaerobaculum_saburreum","P_sn-Glycero-3-phosphocholine",0.360267909143856,0.000215042478385849,0.883262466136615
"Alloprevotella_rava","P_Hexamethylene?bisacetamide",-0.360221316249272,0.000215478073086059,0.883262466136615
"Streptococcus_chosunense","P_2-amino-3-prop-2-enylsulfinylpropanoic acid",-0.360174723354688,0.000215914483448525,0.883262466136615
"Streptococcus_infantis_E","N_Harmine",0.359916152981481,0.000218351259058352,0.883262466136615
"Nanosynbacter_sp010202465","N_Valsartan acid",0.359857150913327,0.000218910847365582,0.883262466136615
"Treponema_B_denticola_C","N_2hydroxy_PhenylAceticAcid",-0.359813628421666,0.000219324473369893,0.883262466136615
"Actinomyces_oris","P_Carnitine",-0.359778683750728,0.000219657100876583,0.883262466136615
"Rothia_mucilaginosa_B","P_Propionic acid",-0.359650553290623,0.000220880728926716,0.883262466136615
"Streptococcus_intermedius","P_Carnitine",-0.359627256843331,0.000221103882571366,0.883262466136615
"Granulicatella_elegans_A","N_2-[(2R,8S,8aR)-8,8a-dimethyl-2,3,5,6,7,8-hexahydro-1H-naphthalen-2-yl]prop-2-enoic acid",-0.359605669306628,0.000221310852796649,0.883262466136615
"Saccharimonas_sp905372275","P_Citrulline",0.359522422830518,0.000222110655303433,0.883262466136615
"Veillonella_parvula_A","P_PTERIN",0.359440885264997,0.000222896628505441,0.883262466136615
"Johnsonella_ignava","N_Ribitol",0.359172976121142,0.000225497248704171,0.883262466136615
"Parvimonas_sp015257355","P_Losartan carboxylic acid [EXP3174]",-0.359162373799932,0.000225600741029108,0.883262466136615
"Haemophilus_D_parainfluenzae_N","P_Carnitine",-0.359161327897496,0.000225610952763962,0.883262466136615
"Streptococcus_mitis_BF","P_S-Adenosyl-methionine",-0.35895165987187,0.000227666708607701,0.883262466136615
"Streptococcus_sp943914425","P_Xanthurenic Acid",0.358905066977286,0.000228125887930413,0.883262466136615
"Treponema_B_putidum","P_Harman",-0.35869539895166,0.000230202805733444,0.883262466136615
"Campylobacter_A_concisus_AD","P_L-CARNITINE",-0.358590564938847,0.000231247804381446,0.883262466136615
"Streptococcus_oralis_BH","P_3-Methylpyrazole",0.358567268491555,0.000231480620803919,0.883262466136615
"Streptococcus_australis_D","P_Pyrantel; CE0; YSAUAVHXTIETRK-AATRIKPKSA-N",0.358539192020134,0.000231761494901619,0.883262466136615
"Peptoanaerobacter_yurii","N_CYTOSINE",0.35843913803145,0.000232764987384144,0.883262466136615
"Neisseria_subflava_D","N_N-Cinnamoylglycine",-0.358404193360512,0.000233116410229437,0.883262466136615
"Prevotella_veroralis","P_Hematoxylin",-0.358287711124053,0.000234291363497252,0.883262466136615
"Porphyromonas_catoniae","P_Paeonol",0.358276062900408,0.000234409159274351,0.883262466136615
"Streptococcus_oralis_N","N_Undecanedioic acid",0.358194525334886,0.000235235263159981,0.883262466136615
"Haemophilus_D_sp900756155","N_(S)-LACTATE",0.358171228887595,0.000235471786429197,0.883262466136615
"Nanosynbacter_sp010202465","P_(E)-5-hydroxy-3-isobutyl-6-(3-methylbenzylidene)-1,6-dihydropyrazin-2(3H)-one",-0.357961560861969,0.000237610405193554,0.883262466136615
"Campylobacter_A_concisus_AF","P_Oxysophocarpine",-0.357924166254503,0.000237993711492602,0.883262466136615
