"saliva_microbe","urine_microbe","urine_metab","ACME","ACME_p","ADE","prop_med","total_p","ACME_fdr"
"Allisonella_pneumosinta","Pseudomonas_E_fluorescens_E","P_5-OXO-L-PROLINE",-0.00351848174048124,0.673333333333333,0.0182242152485457,-0.00340685720645702,0.76,0.993333333333333
"Treponema_sp018336815","Pseudomonas_E_fluorescens_E","P_2-Phenylacetamide",-0.00466423661692697,0.673333333333333,-0.0118968947619418,0.0100465662605051,0.833333333333333,0.993333333333333
"Treponema_sp010365865","Nesterenkonia_alba","P_platyphylline",-0.0274516125517978,0.68,-0.373943226908237,0.0432640986283408,0.2,0.993333333333333
"Treponema_B_denticola_A","Pseudomonas_E_fluorescens_E","P_2-Phenylacetamide",0.00316007464578268,0.68,-0.0071521836325054,0.00553662825927642,0.953333333333333,0.993333333333333
"Bulleidia_extructa","Lactobacillus_iners","P_3-Aminoacetophenon",0.00405338504097135,0.686666666666667,-0.00724681354543104,0.00819738610142064,0.986666666666667,0.993333333333333
"Treponema_B_denticola_A","Pseudomonas_E_fluorescens_E","P_5-OXO-L-PROLINE",0.00321094293287864,0.686666666666667,0.00330048586298485,0.0113336346412134,0.88,0.993333333333333
"Prevotella_sp013333285","Nesterenkonia_alkaliphila","P_3-Aminoacetophenon",0.00876039442922078,0.686666666666667,-0.129259284079623,-0.00532775491262376,0.353333333333333,0.993333333333333
"CAJPNN01_sp905372035","Pseudomonas_E_fluorescens_E","P_Phenylacetylglutamine",-0.00476868815002716,0.693333333333333,-0.0101393336195131,0.00886205006452499,0.846666666666667,0.993333333333333
"Streptococcus_sinensis","Lactobacillus_iners","P_Deprenyl",-0.00934066947313137,0.7,-0.00421825743689794,0.00396367555286067,0.966666666666667,0.993333333333333
"Treponema_sp018336815","Pseudomonas_E_fluorescens_E","P_Phenylacetylglutamine",-0.00506626631953596,0.7,-0.104245716683767,0.0190275106469748,0.3,0.993333333333333
"Streptococcus_cristatus","Halomonas_ethanolica","N_3-Hydroxypropanoic acid",0.00676997994045475,0.706666666666667,0.0833424294696239,0.0167768670490933,0.426666666666667,0.993333333333333
"Fusobacterium_animalis","Klebsiella_aerogenes","N_GLUCURONOLACTONE",0.00387714290678075,0.706666666666667,0.0754485504763168,0.0159422323556105,0.286666666666667,0.993333333333333
"Bacteroides_D_sp013333195","PWLR01_sp020832455","P_2-Phenylacetamide",0.00365954716001536,0.706666666666667,-0.0442680048414725,-0.0419937202303967,0.473333333333333,0.993333333333333
"Treponema_sp018336815","Nesterenkonia_alba","P_platyphylline",-0.0182023017908896,0.706666666666667,-0.295019457798928,0.0212354338191507,0.286666666666667,0.993333333333333
"Bulleidia_extructa","Pseudomonas_E_fluorescens_E","P_Phenylacetylglutamine",-0.00396826499979188,0.713333333333333,-0.096083532697878,0.021217397330689,0.14,0.993333333333333
"Alloprevotella_tannerae","Lactobacillus_iners","P_Deprenyl",-0.0154675154800462,0.72,-0.254841849541095,0.0181070167834601,0.373333333333333,0.993333333333333
"Gallibacter_brachus","Pseudomonas_E_fluorescens_E","P_2-Phenylacetamide",-0.00228327798387534,0.74,-0.0584483348544812,0.0119823503034612,0.253333333333333,0.993333333333333
"Bulleidia_extructa","Brevundimonas_sp023451375","N_DL_Alfa_hydroxyglutaric_acid",0.00218205709584398,0.746666666666667,0.0111922499606735,0.0165686762590083,0.72,0.993333333333333
"Veillonella_sp019419725","Nesterenkonia_alkaliphila","P_Harman",0.00280988268694752,0.753333333333333,-0.0475810916451266,-0.010091089299548,0.453333333333333,0.993333333333333
"Treponema_B_denticola_A","Pseudomonas_E_fluorescens_E","P_Phenylacetylglutamine",0.00385357606782408,0.753333333333333,-0.0358440887126036,-0.00193225638782551,0.686666666666667,0.993333333333333
"Alloprevotella_tannerae_A","Finegoldia_magna_H","P_5-OXO-L-PROLINE",0.00299939049411679,0.753333333333333,-0.0325411058828923,-0.000487501366405319,0.666666666666667,0.993333333333333
"Gemella_haemolysans_B","Curvularia_eragrostidis","P_Hexamethylene?bisacetamide",-0.0118772110297316,0.753333333333333,0.0420385293750526,-0.00130621348136695,0.8,0.993333333333333
"Treponema_B_denticola_B","Pseudomonas_E_fluorescens_E","P_Phenylacetylglutamine",-0.00335052494166455,0.76,0.0214790892280205,-0.000368193924394463,0.746666666666667,0.993333333333333
"Capnocytophaga_periodontitidis","Prevotella_shahii","N_4-Hydroxymandelic acid",0.00716697033402962,0.76,-0.00188940162246244,0.00217524429057138,0.96,0.993333333333333
"Actinomyces_oris_A","Duncaniella_freteri","N_ProtocatechicAcid",0.00260480639024327,0.76,0.0100468022826264,0.0118697988808115,0.873333333333333,0.993333333333333
"Bulleidia_extructa","Brevundimonas_sp023451375","N_2,4-Dinitrophenol",0.00534823154796994,0.76,-0.072148500528697,-0.0162916976308919,0.32,0.993333333333333
"Bacteroides_D_sp013333195","PWLR01_sp020832455","P_Phenylacetylglutamine",0.00486012447686652,0.773333333333333,-0.0755029205909685,-0.0213457527380974,0.386666666666667,0.993333333333333
"Bifidobacterium_longum","Anaeroglobus_micronuciformis","P_Pyroglutamic acid",-0.00205773414752067,0.78,0.0999041722395585,-0.00949180337519013,0.0333333333333333,0.993333333333333
"Alloprevotella_tannerae_A","Finegoldia_magna_H","P_Metolachlor",0.0224763955261486,0.78,0.268108776954553,0.021253785533969,0.5,0.993333333333333
"Butyrivibrio_sp015258065","Dietzia_cercidiphylli","P_Jaceosidin",0.0133316224421156,0.786666666666667,-0.487125742309203,-0.0058711829154883,0.22,0.993333333333333
