"from","to","r","p","fdr"
"s__Streptococcus mitis_BO","s__Bacteroides uniformis",-0.34746640537514,0.000560580378390634,0.916120993934087
"s__Streptococcus mitis_BO","s__Aggregatibacter sp000466335",-0.347270436730123,0.00056490779697677,0.916120993934087
"g__Streptococcus_HROM_Genome_2231","g__Prevotella_HROM_Genome_1010",0.34704647256439,0.000569890876915975,0.916120993934087
"s__Granulicatella sp905371865","s__Prevotella jejuni",-0.346738521836506,0.000576808364992763,0.916120993934087
"g__Treponema_D_HROM_Genome_5087","s__Neisseria subflava_C",-0.346430571108623,0.000583802678131184,0.916120993934087
"g__Streptococcus_HROM_Genome_2467","s__Prevotella aurantiaca",-0.346010638297872,0.000593465570062014,0.916120993934087
"s__Leptotrichia shahii","s__Escherichia coli",-0.345702687569989,0.000600644522324725,0.916120993934087
"g__Mogibacterium_HROM_Genome_1917","s__Tannerella forsythia",0.345450727883539,0.000606577251034678,0.916120993934087
"g__Peptidiphaga_HROM_Genome_0348","s__Streptococcus agalactiae",-0.345422732362822,0.000607239743787255,0.916120993934087
"g__Gemella_HROM_Genome_2682","s__Achromobacter xylosoxidans",-0.344890817469205,0.000619953623572365,0.916120993934087
"s__Paraclostridium bifermentans","s__Neisseria flavescens",-0.34476483762598,0.0006230002724945,0.916120993934087
"g__Granulicatella_HROM_Genome_2615","s__Neisseria subflava_C",-0.344708846584546,0.000624358731905333,0.916120993934087
"s__Capnocytophaga sputigena","s__Prevotella shahii",-0.344120940649496,0.000638787124348408,0.916120993934087
"s__Prevotella seregens","s__Prevotella salivae",-0.344022956326988,0.000641221304542347,0.916120993934087
"g__Gemella_HROM_Genome_2693","s__Burkholderia contaminans",-0.343924972004479,0.000643663968694094,0.916120993934087
"s__Scardovia wiggsiae","g__Porphyromonas_HROM_Genome_1062",-0.343910974244121,0.000644013614827395,0.916120993934087
"g__Neisseria_HROM_Genome_4825","s__Veillonella sp900552445",-0.343882978723404,0.000644713428450789,0.916120993934087
"g__Nanoperiomorbus_HROM_Genome_3111","s__Klebsiella pneumoniae",-0.343435050391937,0.000656005478429802,0.916120993934087
"g__Neisseria_HROM_Genome_4825","g__Porphyromonas_HROM_Genome_1125",-0.343407054871221,0.000656717202836352,0.916120993934087
"g__Campylobacter_B_HROM_Genome_1371","s__Neisseria flavescens",-0.343197088465845,0.000662077691216972,0.916120993934087
"g__Granulicatella_HROM_Genome_2607","s__Escherichia coli",-0.343197088465845,0.000662077691216972,0.916120993934087
"s__Streptococcus mitis_L","s__Cutibacterium modestum",-0.343113101903695,0.000664233069566481,0.916120993934087
"s__Alloprevotella sp900095835","s__Sphingomonas sp017418975",-0.342917133258679,0.00066928726581355,0.916120993934087
"g__Neisseria_HROM_Genome_4825","s__Veillonella atypica",-0.342763157894737,0.000673283066739495,0.916120993934087
"s__Eubacterium_M brachy","s__Ralstonia pickettii_B",0.342525195968645,0.00067950132222251,0.916120993934087
"g__Streptococcus_HROM_Genome_2374","s__Paraclostridium bifermentans",-0.342497200447928,0.000680236323823826,0.916120993934087
"g__Gemella_HROM_Genome_2689","g__Bergeyella_A_HROM_Genome_1209",-0.341237402015677,0.0007140735950652,0.916120993934087
"g__Leptotrichia_A_HROM_Genome_2883","s__Bifidobacterium swidsinskii",-0.340915453527436,0.000722964227148644,0.916120993934087
"s__Streptococcus chosunense","s__Bifidobacterium swidsinskii",0.340747480403136,0.000727642865990533,0.916120993934087
"g__Streptococcus_HROM_Genome_2292","s__Bacteroides uniformis",0.340607502799552,0.000731562847979566,0.916120993934087
"g__Nanosynbacter_HROM_Genome_3565","s__Escherichia coli",0.340551511758119,0.000733136236318408,0.916120993934087
"g__Streptococcus_HROM_Genome_2323","s__Moraxella_A cinereus",0.340215565509518,0.000742641673906382,0.916120993934087
"g__Nanoperiomorbus_HROM_Genome_3111","s__Neisseria subflava_C",-0.34011758118701,0.000745435225355672,0.916120993934087
"g__Granulicatella_HROM_Genome_2615","s__Prevotella jejuni",-0.339879619260918,0.000752259576365941,0.916120993934087
"g__Streptococcus_HROM_Genome_2297","s__Lactobacillus gasseri",-0.339851623740202,0.000753066181941547,0.916120993934087
"g__Streptococcus_HROM_Genome_2093","s__Acidovorax_A wautersii",0.339669652855543,0.000758328403926752,0.916120993934087
"s__Haemophilus aegyptius","s__Lawsonella sp018376445",0.339599664053751,0.000760361262562049,0.916120993934087
"s__Centipeda sp001683335","s__Cutibacterium modestum",0.339599664053751,0.000760361262562049,0.916120993934087
"s__Streptococcus mitis_BO","s__Capnocytophaga leadbetteri",-0.339543673012318,0.000761991131772757,0.916120993934087
"s__Neisseria mucosa_A","s__Tannerella forsythia",-0.339515677491601,0.000762807262393499,0.916120993934087
"g__Nanosynbacter_HROM_Genome_3516","s__Lawsonella sp018376445",0.33944568868981,0.000764851082916103,0.916120993934087
"s__Saccharimonas sp905372095","s__Streptococcus agalactiae",-0.339431690929451,0.00076526044668508,0.916120993934087
"s__Pyramidobacter piscolens","s__Escherichia coli",-0.339137737961926,0.000773903441894782,0.916120993934087
"g__Granulicatella_HROM_Genome_2601","s__Escherichia coli",-0.339095744680851,0.000775145406139409,0.916120993934087
"g__RGIG8124_HROM_Genome_1663","s__Neisseria flavescens",-0.338969764837626,0.000778882227122351,0.916120993934087
"s__Saccharimonas sp905373345","s__Streptococcus agalactiae",-0.338913773796193,0.00078054831044558,0.916120993934087
"s__Saccharimonas sp905372275","g__Neisseria_HROM_Genome_4825",0.33825587905935,0.000800370030226182,0.916120993934087
"g__Streptococcus_HROM_Genome_2386","s__Moraxella_A cinereus",-0.338157894736842,0.000803361201715512,0.916120993934087
"g__Neisseria_HROM_Genome_4825","s__Streptococcus rubneri",-0.33808790593505,0.000805503996391052,0.916120993934087
"g__Porphyromonas_HROM_Genome_1133","s__Alloprevotella sp015257125",0.3380039193729,0.000808082235890421,0.916120993934087
"g__Streptococcus_HROM_Genome_2292","g__Prevotella_HROM_Genome_0980",0.337989921612542,0.000808512674064204,0.916120993934087
"g__Oribacterium_HROM_Genome_1778","s__Escherichia coli",0.337723964165733,0.000816730863975108,0.916120993934087
"g__Streptococcus_HROM_Genome_2465","s__Alloprevotella sp015259235",-0.337681970884658,0.000818035419823245,0.916120993934087
"s__Bifidobacterium longum","s__Neisseria flavescens",-0.33741601343785,0.000826341865372438,0.916120993934087
"s__Streptococcus mitis_AI","s__Acinetobacter johnsonii",0.3373320268757,0.000828980900019233,0.916120993934087
"s__Haemophilus_D pittmaniae","s__Escherichia coli",0.337052071668533,0.000837833323704952,0.916120993934087
"g__Streptococcus_HROM_Genome_2406","g__Corynebacterium_HROM_Genome_0366",-0.337010078387458,0.000839168601387819,0.916120993934087
"g__Selenomonas_HROM_Genome_2720","s__Moraxella_A cinereus",0.336870100783875,0.000843633562193854,0.916120993934087
"s__Centipeda periodontii","s__Bifidobacterium swidsinskii",-0.336842105263158,0.000844529151070654,0.916120993934087
"s__Phocaeicola abscessus","s__Prevotella intermedia",-0.336674132138858,0.000849920924244742,0.916120993934087
"g__Neisseria_HROM_Genome_4825","s__Corynebacterium matruchotii",-0.336408174692049,0.000858522151155652,0.916120993934087
"g__Nanogingivalis_HROM_Genome_3850","g__Prevotella_HROM_Genome_0992",-0.336212206047033,0.000864910622931181,0.916120993934087
"g__Nanosynbacter_HROM_Genome_3473","s__Escherichia coli",0.335974244120941,0.000872726332212667,0.916120993934087
"s__Prevotella sp018127805","s__Neisseria flavescens",-0.33563829787234,0.000883869954352058,0.916120993934087
"g__Granulicatella_HROM_Genome_2581","s__Prevotella timonensis",0.335568309070549,0.000886207811284255,0.916120993934087
"g__Olsenella_F_HROM_Genome_0958","g__Corynebacterium_HROM_Genome_0366",0.335274356103023,0.000896088511573251,0.916120993934087
"g__Gemella_HROM_Genome_2689","s__Veillonella sp900552445",-0.335260358342665,0.000896561516857858,0.916120993934087
"s__Actinomyces israelii","s__Prevotella shahii",-0.335204367301232,0.000898455815302051,0.916120993934087
"g__Veillonella_HROM_Genome_2815","s__Prevotella pallens",-0.335176371780515,0.000899404332275288,0.916120993934087
"g__Pauljensenia_HROM_Genome_0253","s__Veillonella tobetsuensis",0.335008398656215,0.000905114631952912,0.916120993934087
"g__Treponema_HROM_Genome_5043","s__Brevundimonas sp002434505",0.33496640537514,0.00090654736165184,0.916120993934087
"g__Treponema_HROM_Genome_5055","s__Sphingobium yanoikuyae",0.334924412094065,0.000907982158567025,0.916120993934087
"s__Streptococcus sp900550895","s__Klebsiella pneumoniae",-0.334770436730123,0.000913260809748227,0.916120993934087
"g__Mogibacterium_HROM_Genome_1912","s__Bifidobacterium swidsinskii",-0.33471444568869,0.000915187244495862,0.916120993934087
"s__Nanosyncoccus sp013332965","s__Neisseria flavescens",0.334602463605823,0.000919051230756108,0.916120993934087
"g__Gemella_HROM_Genome_2689","s__Veillonella atypica",-0.334560470324748,0.000920504055171762,0.916120993934087
"g__Streptococcus_HROM_Genome_2437","s__Escherichia coli",0.334336506159015,0.000928287866526628,0.916120993934087
"g__Rothia_HROM_Genome_0196","s__Prevotella salivae",0.334210526315789,0.000932692576532749,0.916120993934087
"g__Pauljensenia_HROM_Genome_0299","s__Prevotella jejuni",0.333874580067189,0.000944531750957499,0.916120993934087
"s__F0422 sp003999875","s__Brevundimonas sp002434505",-0.333748600223964,0.000949006631269578,0.916120993934087
"s__Kingella_A denitrificans","s__Prevotella shahii",-0.333692609182531,0.000951001660608095,0.916120993934087
"g__Porphyromonas_HROM_Genome_1091","s__Aggregatibacter sp000466335",-0.333356662933931,0.000963052299259242,0.916120993934087
"g__Nanosynbacter_HROM_Genome_3462","s__Escherichia coli",0.332544792833147,0.000992751137534986,0.916120993934087
"s__Actinomyces timonensis","s__Bifidobacterium swidsinskii",-0.332236842105263,0.00100423270089884,0.916120993934087
"s__Streptococcus sp900550895","s__Lactobacillus crispatus",-0.332026875699888,0.00101213022739511,0.916120993934087
"s__Treponema_D buccale","s__Neisseria subflava_C",-0.331718924972005,0.00102381558930306,0.916120993934087
"g__Gemella_HROM_Genome_2682","s__Escherichia coli",0.331578947368421,0.00102916760979715,0.916120993934087
"s__Bifidobacterium dentium","s__Acinetobacter junii",-0.331536954087346,0.00103077817529982,0.916120993934087
"g__Streptococcus_HROM_Genome_2292","s__Streptococcus salivarius",0.331480963045913,0.0010329291650529,0.916120993934087
"g__Neisseria_HROM_Genome_4825","g__Bergeyella_A_HROM_Genome_1209",-0.331410974244121,0.00103562364795574,0.916120993934087
"g__Peptoanaerobacter_HROM_Genome_1940","s__Brevundimonas sp002434505",0.331089025755879,0.00104810086761562,0.916120993934087
"g__Gemella_HROM_Genome_2673","s__Burkholderia contaminans",-0.331089025755879,0.00104810086761562,0.916120993934087
"s__Simonsiella muelleri","s__Acidovorax_A wautersii",-0.330907054871221,0.00105521358065907,0.916120993934087
"g__Porphyromonas_HROM_Genome_1091","s__F0428 sp003043955",-0.330893057110862,0.00105576252780981,0.916120993934087
"s__Treponema_C maltophilum","s__Sphingobium yanoikuyae",0.33048712206047,0.0010717954903724,0.916120993934087
"g__Streptococcus_HROM_Genome_2212","s__Moraxella_A cinereus",-0.33031914893617,0.00107849438199347,0.916120993934087
"s__Kingella_A denitrificans","s__Prevotella jejuni",-0.330039193729003,0.00108974390445402,0.916120993934087
"g__Kingella_B_HROM_Genome_4881","s__Prevotella sp905372445",-0.329773236282195,0.00110052972269199,0.916120993934087
"s__Gemella haemolysans_A","s__Prevotella histicola",-0.329745240761478,0.00110167070250837,0.916120993934087
"g__Prevotella_HROM_Genome_0979","s__Lactobacillus iners",0.32973124300112,0.00110224159583287,0.916120993934087
"s__Bacteroides_D sp013333195","s__Veillonella tobetsuensis",0.32964725643897,0.00110567261070317,0.916120993934087
"g__F0428_HROM_Genome_1701","s__Veillonella sp900552445",0.329437290033595,0.00111429269015673,0.916120993934087
"s__Bifidobacterium dentium","s__CAISGS01 sp017418605",-0.32939529675252,0.00111602402344129,0.916120993934087
"s__Centipeda sp000318175","s__Bifidobacterium dentium",0.329353303471445,0.00111775780300026,0.916120993934087
"g__Brachymonas_HROM_Genome_4814","s__Eubacterium_B sulci",-0.32922732362822,0.00112297385001847,0.916120993934087
"s__Streptococcus mitis_AI","s__Prevotella shahii",-0.329199328107503,0.00112413597356632,0.916120993934087
"g__Streptococcus_HROM_Genome_2459","s__Cutibacterium acnes",-0.329129339305711,0.00112704606897093,0.916120993934087
"g__Streptococcus_HROM_Genome_2231","s__Prevotella timonensis",0.328989361702128,0.00113288682208419,0.916120993934087
"s__Neisseria sicca_A","s__Aggregatibacter sp000466335",-0.328849384098544,0.00113875508709147,0.916120993934087
"g__F0428_HROM_Genome_1701","s__Veillonella atypica",0.328765397536394,0.00114228929960402,0.916120993934087
"g__Gemella_HROM_Genome_2672","g__Prevotella_HROM_Genome_1010",0.328639417693169,0.00114760932095144,0.916120993934087
"s__Phocaeicola abscessus","s__Streptococcus salivarius",-0.328471444568869,0.0011547377253595,0.916120993934087
"g__JABCPH02_HROM_Genome_2875","s__Acidovorax_A wautersii",0.328331466965286,0.00116070878699283,0.916120993934087
"g__Veillonella_HROM_Genome_2816","s__Burkholderia contaminans",0.328233482642777,0.00116490521631846,0.916120993934087
"g__Mogibacterium_HROM_Genome_1917","s__Streptococcus rubneri",0.328177491601344,0.00116730936359266,0.916120993934087
"g__Streptococcus_HROM_Genome_2091","s__Burkholderia contaminans",0.328177491601344,0.00116730936359266,0.916120993934087
"s__Haemophilus seminalis","s__Neisseria flavescens",-0.328149496080627,0.00116851312781481,0.916120993934087
"g__Mobiluncus_HROM_Genome_0351","s__Neisseria subflava_C",0.328135498320269,0.0011691154329821,0.916120993934087
"g__Brachymonas_HROM_Genome_4814","g__Prevotella_HROM_Genome_0992",-0.328107502799552,0.00117032089001516,0.916120993934087
"g__Kingella_B_HROM_Genome_4817","s__Streptococcus salivarius",-0.328093505039194,0.00117092404211551,0.916120993934087
"s__Neisseria elongata","s__Prevotella jejuni",-0.32795352743561,0.00117697112251223,0.916120993934087
"g__Centipeda_HROM_Genome_2731","s__Bifidobacterium swidsinskii",-0.327631578947368,0.00119098727389421,0.916120993934087
"s__Streptococcus mitis_BO","s__F0428 sp003043955",-0.327631578947368,0.00119098727389421,0.916120993934087
"s__Haemophilus sp001276515","s__Lawsonella sp018376445",0.327379619260918,0.00120206206021594,0.916120993934087
"s__Prevotella baroniae","s__Sphingobium yanoikuyae",0.327379619260918,0.00120206206021594,0.916120993934087
"g__Treponema_D_HROM_Genome_5082","s__Neisseria sp000186165",0.327323628219485,0.00120453579710209,0.916120993934087
"s__Saccharimonas sp013333845","s__Neisseria sicca_A",-0.327309630459127,0.00120515495368358,0.916120993934087
"s__Scardovia wiggsiae","s__Sphingomonas echinoides",-0.327043673012318,0.00121697401023869,0.916120993934087
"s__Streptococcus mitis_AZ","s__Neisseria flavescens",-0.326987681970885,0.00121947561240217,0.916120993934087
"g__Streptococcus_HROM_Genome_2309","s__Prevotella histicola",-0.326721724524076,0.00123142214526784,0.916120993934087
"s__Bifidobacterium dentium","s__Lactobacillus crispatus",-0.326693729003359,0.00123268583981669,0.916120993934087
"s__Leptotrichia_A sp000469505","s__Bifidobacterium swidsinskii",-0.326623740201568,0.00123585023190752,0.916120993934087
"g__Granulicatella_HROM_Genome_2585","s__Fannyhessea vaginae",-0.326483762597984,0.0012422011637705,0.916120993934087
"g__Streptococcus_HROM_Genome_2459","s__Neisseria flavescens",-0.326315789473684,0.00124986140693175,0.916120993934087
"s__Capnocytophaga endodontalis","g__Neisseria_HROM_Genome_4837",-0.326245800671893,0.00125306581877443,0.916120993934087
"s__Treponema medium","s__Brevundimonas sp002434505",0.325811870100784,0.00127310027696897,0.916120993934087
"s__Simonsiella muelleri","s__Kocuria palustris",-0.325727883538634,0.00127701134738838,0.916120993934087
"g__Brachymonas_HROM_Genome_4814","s__Prevotella histicola",-0.3256718924972,0.00127962478561511,0.916120993934087
