"feature","R2","F","p"
"g__Prevotella_HROM_Genome_0985",0.00264177225651002,0.246335582362709,0.905
"g__Prevotella_HROM_Genome_0986",0.00422672632199812,0.394754065344532,0.73
"g__Prevotella_HROM_Genome_0987",0.00469690213956216,0.438873243656407,0.705
"g__Prevotella_HROM_Genome_0989",0.0211361387164112,2.00810447537481,0.115
"g__Prevotella_HROM_Genome_0990",0.00410899268870414,0.38371299393613,0.82
"g__Prevotella_HROM_Genome_0991",0.00560568675579869,0.524267749066714,0.56
"g__Prevotella_HROM_Genome_0992",0.00799268192659219,0.749308402902396,0.485
"g__Prevotella_HROM_Genome_0993",0.00720863129883162,0.675270486757357,0.525
"g__Prevotella_HROM_Genome_0994",0.00482350324214043,0.450760044052977,0.7
"g__Prevotella_HROM_Genome_1003",0.00515819122988329,0.482199059338082,0.665
"g__Prevotella_HROM_Genome_1010",0.0136099174333266,1.2831863820101,0.315
"g__Prevotella_HROM_Genome_1014",0.00235246929552158,0.21929553048562,0.915
"g__Prevotella_HROM_Genome_1015",0.00283139847196874,0.264067738885469,0.89
"g__Prevotella_HROM_Genome_1016",0.00515094898209586,0.481518532730946,0.675
"g__Prevotella_HROM_Genome_1027",0.00458370321066083,0.42824735737843,0.765
"g__Prevotella_HROM_Genome_1028",0.0220968210916044,2.10143949405415,0.155
"g__Prevotella_HROM_Genome_1030",0.0064414088944974,0.602934776621187,0.565
"g__Prevotella_HROM_Genome_1159",0.00554238360924645,0.518314372743852,0.695
"g__Prevotella_HROM_Genome_1162",0.00411997202512758,0.384742526784092,0.765
"g__Prevotella_HROM_Genome_1169",0.00397827526208667,0.371457358996276,0.82
"g__Prevotella_HROM_Genome_1174",0.001726132649386,0.160807912180392,0.965
"s__Prevotella aurantiaca",0.00541791090519268,0.506610484652402,0.645
"s__Prevotella baroniae",0.00585157999405698,0.54740009489131,0.7
"s__Prevotella buccae",0.0197952408147247,1.87813554108792,0.13
"s__Prevotella conceptionensis",0.00777945852051805,0.729162128945039,0.44
"s__Prevotella denticola",0.0113298800009805,1.06575370164139,0.285
"s__Prevotella enoeca",0.00242835418965459,0.226386686697,0.91
"s__Prevotella fusca",0.00451726524322841,0.42201200779528,0.825
"s__Prevotella histicola",0.00768154419920979,0.719913659118645,0.46
"s__Prevotella intermedia",0.00615739016926173,0.576185082101548,0.605
"s__Prevotella jejuni",0.0138906435784112,1.31002697051781,0.3
"s__Prevotella koreensis",0.00341690522672723,0.318861706316549,0.88
"s__Prevotella loescheii",0.00715642412404495,0.670344714623337,0.435
"s__Prevotella maculosa",0.0164589714260971,1.55629943048381,0.16
"s__Prevotella marshii",0.00702918998440322,0.658342281521077,0.505
"s__Prevotella melaninogenica",0.00468136911509411,0.437415028910572,0.7
"s__Prevotella melaninogenica_A",0.00855581828674796,0.802557637982782,0.46
"s__Prevotella micans",0.00658377599667755,0.616349071916269,0.555
"s__Prevotella multiformis",0.00158859717032451,0.147974608885134,0.965
"s__Prevotella multisaccharivorax",0.0103027270911616,0.968127977822851,0.37
"s__Prevotella nanceiensis",0.0172142322203529,1.62896497790123,0.185
"s__Prevotella nigrescens",0.0092833612557929,0.871442512445426,0.4
"s__Prevotella oralis",0.00214894162674566,0.200281965540182,0.87
"s__Prevotella oris",0.00496234245872963,0.46379938001765,0.71
"s__Prevotella oulorum",0.0202467281161001,1.92185703159401,0.115
"s__Prevotella pallens",0.0217263508051925,2.06542476795319,0.125
"s__Prevotella pleuritidis",0.0209596392686494,1.99097660338363,0.135
"s__Prevotella saccharolytica",0.0152396437053887,1.43922006561477,0.22
"s__Prevotella salivae",0.0401490380673912,3.89004198396535,0.035
"s__Prevotella scopos",0.00691234714299116,0.647322804234622,0.585
"s__Prevotella seregens",0.0165623670584859,1.56624079132712,0.175
"s__Prevotella shahii",0.0273328202919415,2.61338342670667,0.085
"s__Prevotella sp000163055",0.0213199958065764,2.02595291772175,0.12
"s__Prevotella sp000257925",0.0158870235532897,1.50134509534734,0.21
"s__Prevotella sp000467895",0.00666944405143516,0.624422850046291,0.565
"s__Prevotella sp000599605",0.0227927159791244,2.16916371860905,0.12
"s__Prevotella sp003043925",0.0119568815762013,1.12544682094507,0.38
"s__Prevotella sp003043945",0.00665522982963339,0.623083135626468,0.635
"s__Prevotella sp013333285",0.00736680431294438,0.690197349917986,0.54
"s__Prevotella sp013333935",0.00871306959843985,0.817437865670897,0.395
"s__Prevotella sp015256945",0.023846348536921,2.27188661396667,0.125
"s__Prevotella sp018127805",0.0121362154962577,1.14253408097044,0.28
"s__Prevotella sp905372445",0.00192007035534482,0.178910062955221,0.94
"s__Prevotella veroralis",0.0110488448035565,1.03902256580776,0.39
"g__Bacteroides_D_HROM_Genome_1066",0.00191861887948443,0.178774556030423,0.95
"g__Bacteroides_D_HROM_Genome_1070",0.0273200874331604,2.61213180045941,0.095
"g__Bacteroides_D_HROM_Genome_1074",0.00427912872295852,0.399669207219437,0.745
"s__Bacteroides_D periocalifornicus",0.0205223346757738,1.94856625364213,0.135
"s__Bacteroides_D sp013333195",0.00862283385722182,0.808898546495408,0.455
"s__Bacteroides_D sp013333835",0.00396481159007142,0.370195232223953,0.765
"s__Bacteroides_D sp905373475",0.0107814055698957,1.01359873706978,0.31
"s__Bacteroides_D sp905373625",0.00253541951152631,0.236393370937016,0.885
"s__Bacteroides_D sp905373665",0.0066205956294192,0.619818964261808,0.575
"g__Limimorpha_HROM_Genome_1083",0.00371306050700113,0.346601579788683,0.71
"f__Marinifilaceae_HROM_Genome_1142",0.00297219936140254,0.27723854884828,0.935
"s__F0058 sp000163695",0.00886104718997177,0.831444860814915,0.415
"s__F0058 sp905372135",0.0041739090762351,0.389800536085352,0.805
"s__F0058 sp905372605",0.0097654218162132,0.917140492683613,0.39
"g__Porphyromonas_HROM_Genome_1089",0.00348908236270494,0.325620777443067,0.825
"g__Porphyromonas_HROM_Genome_1091",0.00791536317284765,0.742001990303056,0.51
"g__Porphyromonas_HROM_Genome_1101",0.0202294744415445,1.92018546586844,0.085
"g__Porphyromonas_HROM_Genome_1102",0.0174613150755492,1.65276169472242,0.125
"g__Porphyromonas_HROM_Genome_1103",0.0286985666276883,2.74782534512329,0.06
"g__Porphyromonas_HROM_Genome_1104",0.00560342580064737,0.524055103347262,0.66
"g__Porphyromonas_HROM_Genome_1105",0.0123375807116508,1.16172791813854,0.245
"g__Porphyromonas_HROM_Genome_1107",0.00533920791117062,0.49921173096217,0.61
"g__Porphyromonas_HROM_Genome_1123",0.0215508351344671,2.04837179025124,0.085
"g__Porphyromonas_HROM_Genome_1125",0.00389564346796472,0.363711733760565,0.685
"g__Porphyromonas_HROM_Genome_1133",0.00359763651701676,0.33578824011719,0.725
"s__Porphyromonas catoniae",0.0100565676678958,0.944761854635494,0.405
"s__Porphyromonas endodontalis",0.00505111902883442,0.472138899460921,0.735
"s__Porphyromonas gingivalis",0.00736382172251937,0.68991583742464,0.52
"s__Porphyromonas gulae",0.00348958608806687,0.325667952546756,0.82
"s__Porphyromonas pasteri",0.00609261978645364,0.5700869632525,0.595
"s__Porphyromonas sp000467855",0.00705812571408097,0.661071617995353,0.62
"s__Porphyromonas sp003640335",0.0014540916418522,0.135427446610448,0.97
"s__Porphyromonas sp018127745",0.0148444815152295,1.40133893077074,0.235
"s__Porphyromonas sp905372525",0.00593580572661005,0.555326241257729,0.615
"s__Porphyromonas sp905372565",0.00924085183508475,0.867414872983672,0.42
"s__Porphyromonas uenonis_A",0.0241614726342045,2.30265242862124,0.08
"g__Tannerella_HROM_Genome_1111",0.00635820037344227,0.595096376734921,0.56
"g__Tannerella_HROM_Genome_1114",0.00153950699594543,0.143394908087108,0.96
"g__Tannerella_HROM_Genome_1115",0.00196066897476867,0.182700429717711,0.91
"g__Tannerella_HROM_Genome_1116",0.00556136701247437,0.520099596901526,0.61
"s__Tannerella forsythia",0.00681944696187009,0.638563215433368,0.53
"s__Tannerella sp002890585",0.00921176847029831,0.864659510958332,0.495
"s__Tannerella sp003033925",0.0151949311374293,1.4349322931624,0.21
"g__Cryptobacteroides_HROM_Genome_0963",0.0172021385294715,1.62780053351675,0.16
"g__Cryptobacteroides_HROM_Genome_0964",0.00536121496295876,0.50128046387875,0.695
"g__Cryptobacteroides_HROM_Genome_1001",0.0253992988682731,2.4236949470757,0.125
"g__Cryptobacteroides_HROM_Genome_1021",0.00483031120289842,0.45139934116416,0.695
"g__Cryptobacteroides_HROM_Genome_1041",0.0166326520415075,1.57299979816443,0.17
"g__Cryptobacteroides_HROM_Genome_1156",0.00946719535063986,0.888864218809168,0.39
"o__Chitinophagales_HROM_Genome_1175",0.00590441760790925,0.552372274116977,0.61
"g__Capnocytophaga_HROM_Genome_1212",0.00700707871304651,0.656256763108395,0.595
"g__Capnocytophaga_HROM_Genome_1214",0.00539676696702238,0.504622658829061,0.655
"g__Capnocytophaga_HROM_Genome_1215",0.00706535069813406,0.661753132885896,0.595
"g__Capnocytophaga_HROM_Genome_1217",0.00333687416821543,0.311368294462629,0.87
"g__Capnocytophaga_HROM_Genome_1219",0.0360447203003543,3.47750467114765,0.025
"g__Capnocytophaga_HROM_Genome_1221",0.00257534959661025,0.240125920677706,0.925
"g__Capnocytophaga_HROM_Genome_1226",0.0116021385674719,1.09166452992021,0.305
"g__Capnocytophaga_HROM_Genome_1228",0.0089772903453517,0.842450928706416,0.415
"s__Capnocytophaga bilenii",0.0112497605831653,1.0581314598229,0.31
"s__Capnocytophaga endodontalis",0.00515031127142155,0.481458609947741,0.675
"s__Capnocytophaga gingivalis",0.00385226515961199,0.359646112031082,0.81
"s__Capnocytophaga granulosa",0.00853381380431096,0.800475795191945,0.485
"s__Capnocytophaga haemolytica",0.0153973027269703,1.45434209917786,0.205
"s__Capnocytophaga leadbetteri",0.00250116938656717,0.233192005656487,0.94
"s__Capnocytophaga ochracea",0.00487105091656358,0.455225160174121,0.75
"s__Capnocytophaga sp000192225",0.00590532535880539,0.552457700839335,0.71
"s__Capnocytophaga sp000466425",0.00319071808394776,0.297686615875766,0.88
"s__Capnocytophaga sp002999135",0.0520086538648472,5.10216135321263,0.025
"s__Capnocytophaga sp905372595",0.00355531244273499,0.331823794439521,0.83
"s__Capnocytophaga sputigena",0.0181434472724587,1.71852048209214,0.155
"g__Bergeyella_A_HROM_Genome_1209",0.00770570384836941,0.722195482406409,0.44
"s__Bergeyella_A cardium",0.0131600799215602,1.24020867802736,0.275
"g__JABCPE02_HROM_Genome_1185",0.0172331285888061,1.6307844773579,0.13
"g__JABCPE02_HROM_Genome_1186",0.0108217765534892,1.01743568107261,0.325
"g__JABCPE02_HROM_Genome_1187",0.00438094630866232,0.409220780975438,0.655
"g__JABCPE02_HROM_Genome_1189",0.00598084890936141,0.559565626034797,0.515
"g__JABCPE02_HROM_Genome_1191",0.00484509938768594,0.452788046139896,0.71
"g__JABCPE02_HROM_Genome_1192",0.00773081510158921,0.724567300274879,0.47
"g__JABCPE02_HROM_Genome_1193",0.00692500598852223,0.64851653784077,0.565
"g__JABCPE02_HROM_Genome_1194",0.00738216829341119,0.691647509602847,0.545
"g__JABCPE02_HROM_Genome_1195",0.00487454549273396,0.455553346335337,0.695
"g__JABCPE02_HROM_Genome_1196",0.0114784221200496,1.07988867522147,0.29
"g__JABCPE02_HROM_Genome_1197",0.0293881731499491,2.81585287479451,0.045
"g__JABCPE02_HROM_Genome_1199",0.00864154516855991,0.810669134619644,0.405
"g__JABCPE02_HROM_Genome_1200",0.006144425494069,0.574964396846583,0.635
"g__JABCPE02_HROM_Genome_1201",0.00522555135558435,0.488529110022464,0.74
"g__JABCPE02_HROM_Genome_1202",0.00647154290574979,0.605773781251277,0.605
"g__JABCPE02_HROM_Genome_1203",0.0106263589025072,0.998865683178014,0.285
"g__JABCPE02_HROM_Genome_1204",0.00601361407342311,0.562649666782921,0.46
"g__JABCPE02_HROM_Genome_1206",0.0022731364646554,0.211883330938762,0.905
"s__JABCPE02 sp013333255",0.00572054547270419,0.535071630555235,0.565
"s__JABCPE02 sp013333875",0.00339308532194324,0.316631291929836,0.855
"g__Campylobacter_A_HROM_Genome_1258",0.0185416750459822,1.75695262389988,0.145
