"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","Genus"
"Neisseria_meningitidis","KidneyDisease","KidneyDisease",1.92692120299237,0.5112098922044,0.000284154118154457,"KidneyDisease",0.0511123674618997,101,100,"Neisseria"
"Prevotella_seregens","Periodontitis","Periodontitis",3.73420648081494,1.00055122325464,0.000323298995178353,"Periodontitis",0.0533892368426475,101,85,"Prevotella"
"Bulleidia_extructa","KidneyDisease","KidneyDisease",-2.73416482563739,0.738763986829481,0.000359985376339489,"KidneyDisease",0.0578408935767098,101,67,"Bulleidia"
"Prevotella_koreensis","Periodontitis","Periodontitis",3.60241313924286,0.977115542788633,0.000378011635358321,"Periodontitis",0.0591389255843479,101,82,"Prevotella"
"Treponema_B_sp905372345","Periodontitis","Periodontitis",4.23550003169862,1.15223409944591,0.000392384483322092,"Periodontitis",0.0598134808551241,101,79,"Treponema_B"
"Streptococcus_oralis_AA","KidneyDisease","KidneyDisease",2.33145289752711,0.639851628292624,0.000437962579426253,"KidneyDisease",0.0605508728997458,101,56,"Streptococcus"
"Treponema_D_parvum","Periodontitis","Periodontitis",3.05426403429947,0.837228461035387,0.000431553266602807,"Periodontitis",0.0605508728997458,101,80,"Treponema_D"
"Treponema_D_pectinovorum","Periodontitis","Periodontitis",2.78866221952524,0.763385138581274,0.000424318603406893,"Periodontitis",0.0605508728997458,101,63,"Treponema_D"
"Aggregatibacter_kilianii","Diabetes","Diabetes",-2.33731086786558,0.649901204379157,0.000514254004113699,"Diabetes",0.0636925011344988,101,92,"Aggregatibacter"
"Streptococcus_oralis_O","KidneyDisease","KidneyDisease",2.5355427160097,0.704823639637174,0.000512510878465618,"KidneyDisease",0.0636925011344988,101,63,"Streptococcus"
"Eubacterium_N_saphenum","Periodontitis","Periodontitis",5.16056380419842,1.45701587421075,0.000617738867982632,"Periodontitis",0.0667719558210318,101,60,"Eubacterium_N"
"Hornefia_nodata","Periodontitis","Periodontitis",3.79460862898865,1.06839437951441,0.000597756721027927,"Periodontitis",0.0667719558210318,101,84,"Hornefia"
"Veillonella_parvula_A","KidneyDisease","KidneyDisease",-1.6893697378146,0.476866359581301,0.000616137009669569,"KidneyDisease",0.0667719558210318,101,101,"Veillonella"
"Peptidiphaga_sp000466165","KidneyDisease","KidneyDisease",-2.19889843138949,0.622396695492746,0.000636431348769617,"KidneyDisease",0.0671538030138348,101,101,"Peptidiphaga"
"Pauljensenia_georgiae","KidneyDisease","KidneyDisease",-1.87957266943672,0.537561166301876,0.000718576327677456,"KidneyDisease",0.0736540735869393,101,91,"Pauljensenia"
"Streptococcus_sp002355895","KidneyDisease","KidneyDisease",2.90855322124416,0.837039199412348,0.000772020351962206,"KidneyDisease",0.0777908642782257,101,72,"Streptococcus"
"Lachnoanaerobaculum_sp916439105","KidneyDisease","KidneyDisease",2.28524145377957,0.663038644625475,0.000847172231251051,"KidneyDisease",0.0799434748378968,101,80,"Lachnoanaerobaculum"
"Rothia_sp902373285","Periodontitis","Periodontitis",-2.42909026342054,0.710697901826498,0.00093079492736522,"Periodontitis",0.085131936049019,101,85,"Rothia"
"Granulicatella_sp916050055","KidneyDisease","KidneyDisease",1.80971165765338,0.53225398897154,0.000986461961298035,"KidneyDisease",0.0875300949241316,101,91,"Granulicatella"
"Treponema_sp018336815","Periodontitis","Periodontitis",2.47130729799346,0.726214496687471,0.00097715810879829,"Periodontitis",0.0875300949241316,101,96,"Treponema"
"Hornefia_minuta","Periodontitis","Periodontitis",2.50675811326537,0.742246615369651,0.00106244077598514,"Periodontitis",0.088674102114649,101,61,"Hornefia"
"Treponema_B_putidum","Periodontitis","Periodontitis",2.85389353777666,0.84444002798596,0.00105430320355362,"Periodontitis",0.088674102114649,101,77,"Treponema_B"
"Veillonella_sp900765235","Periodontitis","Periodontitis",-3.39948283447954,1.007222975534,0.00106988275831966,"Periodontitis",0.088674102114649,101,42,"Veillonella"
"Bergeyella_A_cardium","KidneyDisease","KidneyDisease",3.60852725192978,1.08809155826237,0.00129275839489295,"KidneyDisease",0.0904397006348415,101,90,"Bergeyella_A"
"Centipeda_artemidis","KidneyDisease","KidneyDisease",-2.50318831870525,0.748600868540758,0.00118367895791285,"KidneyDisease",0.0904397006348415,101,100,"Centipeda"
"JABZIP01_sp015258265","Diabetes","Diabetes",-3.34545517509656,1.00568700979713,0.00125133561981737,"Diabetes",0.0904397006348415,101,76,"JABZIP01"
"Lachnoanaerobaculum_saburreum","Periodontitis","Periodontitis",-2.22977726758136,0.670830395326072,0.00126194628768599,"Periodontitis",0.0904397006348415,101,92,"Lachnoanaerobaculum"
"Ottowia_sp001262075","KidneyDisease","KidneyDisease",2.42607604596042,0.730191266369854,0.00126756505432991,"KidneyDisease",0.0904397006348415,101,100,"Ottowia"
"Pauljensenia_hongkongensis","KidneyDisease","KidneyDisease",-2.2243139952009,0.666265903615432,0.00120422221776727,"KidneyDisease",0.0904397006348415,101,100,"Pauljensenia"
"Treponema_B_sp024181225","Periodontitis","Periodontitis",2.37158370380226,0.713734409286416,0.00126650638122792,"Periodontitis",0.0904397006348415,101,47,"Treponema_B"
"Treponema_D_sp905372235","Periodontitis","Periodontitis",4.57686439282348,1.36933229150508,0.00118909114627002,"Periodontitis",0.0904397006348415,101,94,"Treponema_D"
"Filifactor_alocis","Periodontitis","Periodontitis",3.14169907910948,0.956009891717497,0.00142330430734582,"Periodontitis",0.0983900477578011,101,93,"Filifactor"
"Fusobacterium_nucleatum_J","Periodontitis","Periodontitis",2.43675547631785,0.748108101372487,0.00156076487499416,"Periodontitis",0.102388349292181,101,70,"Fusobacterium"
"Arachnia_rubra","Diabetes","Diabetes",-2.69156663975602,0.839194426954093,0.00182637539011908,"Diabetes",0.113102100981853,101,98,"Arachnia"
"Porphyromonas_gulae","Periodontitis","Periodontitis",2.42543385818784,0.759311769984763,0.00190260357812986,"Periodontitis",0.116608023422495,101,52,"Porphyromonas"
"Streptococcus_mitis_BG","KidneyDisease","KidneyDisease",2.38396987342138,0.754799925007069,0.00212715197546119,"KidneyDisease",0.126646408016815,101,90,"Streptococcus"
"CAJPSE01_sp003860125","Periodontitis","Periodontitis",2.67944504104957,0.852077885578252,0.00222009750767778,"Periodontitis",0.130678016664796,101,72,"CAJPSE01"
"Mogibacterium_sp916438645","Diabetes","Diabetes",-2.26449061755036,0.722434246216517,0.00229024979047662,"Diabetes",0.132189660236733,101,85,"Mogibacterium"
"Nanosynbacter_sp007845355","Diabetes","Diabetes",-1.87862203061762,0.598839377280063,0.00227211041765771,"Diabetes",0.132189660236733,101,97,"Nanosynbacter"
"Streptococcus_constellatus","Periodontitis","Periodontitis",2.00312134743775,0.640006878044844,0.00232357578076858,"Periodontitis",0.132823634775665,101,90,"Streptococcus"
"Streptococcus_sp905221295","KidneyDisease","KidneyDisease",1.6662650907572,0.535802868120055,0.00247095443924349,"KidneyDisease",0.13728807608694,101,73,"Streptococcus"
"Granulicatella_elegans","KidneyDisease","KidneyDisease",2.5008322664587,0.805775373816255,0.00251848470496035,"KidneyDisease",0.138633255286938,101,81,"Granulicatella"
"Anaeroglobus_geminatus","KidneyDisease","KidneyDisease",-2.44214296228369,0.79070925585157,0.00263746697956923,"KidneyDisease",0.143259291627174,101,88,"Anaeroglobus"
"Pauljensenia_sp000185285","KidneyDisease","KidneyDisease",-1.778475044746,0.576135089114942,0.00265071860033459,"KidneyDisease",0.143259291627174,101,101,"Pauljensenia"
"Lawsonella_clevelandensis_A","KidneyDisease","KidneyDisease",-2.09317766130898,0.681005569194052,0.00275999479971552,"KidneyDisease",0.147821343101881,101,33,"Lawsonella"
"Neisseria_sp927911515","Diabetes","Diabetes",-2.8790217500154,0.939983656830176,0.00285227638758563,"Diabetes",0.150060027647757,101,80,"Neisseria"
"Centipeda_sp000315545","Periodontitis","Periodontitis",-2.17868332389655,0.714297783874934,0.00296462830416667,"Periodontitis",0.154580179256984,101,75,"Centipeda"
"Streptococcus_sp000831085","KidneyDisease","KidneyDisease",1.45414367063544,0.477195700298944,0.00299019690741012,"KidneyDisease",0.154580179256984,101,37,"Streptococcus"
"Treponema_sp905373565","Periodontitis","Periodontitis",2.85827166242265,0.939751333968444,0.00304266269328751,"Periodontitis",0.154603672748669,101,99,"Treponema"
"Leptotrichia_hongkongensis","KidneyDisease","KidneyDisease",-1.7428791776896,0.576614904580364,0.00322132326151504,"KidneyDisease",0.161361165586495,101,92,"Leptotrichia"
"Treponema_B_sp024181285","Periodontitis","Periodontitis",2.34934165658048,0.777485424336808,0.00322993754496096,"Periodontitis",0.161361165586495,101,46,"Treponema_B"
"Fretibacterium_fastidiosum","Periodontitis","Periodontitis",2.81182448068609,0.931777041205416,0.00326920771431784,"Periodontitis",0.16196199884683,101,98,"Fretibacterium"
"Bacteroides_D_periocalifornicus","Periodontitis","Periodontitis",2.87588346275108,0.960092595940753,0.00349513489022127,"Periodontitis",0.164656271054583,101,58,"Bacteroides_D"
"CAJPNN01_sp905372035","Periodontitis","Periodontitis",2.78129632771938,0.928786995694958,0.00350430685543976,"Periodontitis",0.164656271054583,101,79,"CAJPNN01"
"Flavobacterium_succinicans","Diabetes","Diabetes",-1.3928702662267,0.466144440949399,0.00357286105400189,"Diabetes",0.164656271054583,101,37,"Flavobacterium"
"Oribacterium_sinus","KidneyDisease","KidneyDisease",-1.97452628084439,0.656141801274696,0.00335278736360177,"KidneyDisease",0.164656271054583,101,101,"Oribacterium"
"Nanosynbacter_sp905370345","Diabetes","Diabetes",-2.12708009074628,0.715801260161665,0.00375255863093729,"Diabetes",0.168503902577528,101,83,"Nanosynbacter"
"Granulicatella_elegans_A","KidneyDisease","KidneyDisease",2.5349949324597,0.858544726312122,0.0039696794939599,"KidneyDisease",0.173615507224443,101,85,"Granulicatella"
"Pauljensenia_cardiffensis","Periodontitis","Periodontitis",2.79582723852864,0.950089350945105,0.00408850647795157,"Periodontitis",0.173615507224443,101,78,"Pauljensenia"
"Prevotella_micans","KidneyDisease","KidneyDisease",-2.03402725342275,0.689786557072972,0.00401564495886152,"KidneyDisease",0.173615507224443,101,93,"Prevotella"
"Streptococcus_cristatus_B","KidneyDisease","KidneyDisease",2.08502531270669,0.70762010638745,0.0040424232799021,"KidneyDisease",0.173615507224443,101,80,"Streptococcus"
"JABCPE02_sp013333255","KidneyDisease","KidneyDisease",0.870539159301812,0.29704317091633,0.00423615033033668,"KidneyDisease",0.176111284712249,101,101,"JABCPE02"
"Prevotella_melaninogenica_A","Diabetes","Diabetes",-2.44874585223259,0.835084074728544,0.00421556343455805,"Diabetes",0.176111284712249,101,99,"Prevotella"
"Alloprevotella_tannerae","Diabetes","Diabetes",-1.36508381348259,0.466293959304983,0.00427584038655335,"Diabetes",0.176526882625414,101,101,"Alloprevotella"
"Gallibacter_brachus","KidneyDisease","KidneyDisease",-2.40200925681978,0.821245070322051,0.00430970904499539,"KidneyDisease",0.176698070844811,101,90,"Gallibacter"
"Desulfobulbus_oralis","Periodontitis","Periodontitis",3.13937029682278,1.07960508588189,0.00452978808788534,"Periodontitis",0.181956690422151,101,66,"Desulfobulbus"
"Eubacterium_N_saphenum","KidneyDisease","KidneyDisease",-3.60232701631747,1.23876320997074,0.00452825737095959,"KidneyDisease",0.181956690422151,101,60,"Eubacterium_N"
"Actinomyces_massiliensis","Diabetes","Diabetes",-1.7460978562405,0.606227096428608,0.00491060617331458,"Diabetes",0.188720485718845,101,100,"Actinomyces"
"Campylobacter_A_concisus_M","Diabetes","Diabetes",-0.64446330928327,0.226109169531157,0.00535806076752053,"Diabetes",0.188720485718845,101,18,"Campylobacter_A"
"Gemella_haemolysans_A","Periodontitis","Periodontitis",2.07084950968539,0.726595235233302,0.00536050530092597,"Periodontitis",0.188720485718845,101,89,"Gemella"
"Johnsonella_ignava","KidneyDisease","KidneyDisease",-2.11679246484781,0.740662914266173,0.00523933391810882,"KidneyDisease",0.188720485718845,101,75,"Johnsonella"
"Neisseria_subflava","KidneyDisease","KidneyDisease",1.44900046676448,0.509920572228689,0.00549305346143131,"KidneyDisease",0.188720485718845,101,101,"Neisseria"
"Oribacterium_asaccharolyticum","KidneyDisease","KidneyDisease",-1.80948096644796,0.634154211426789,0.00530950244905394,"KidneyDisease",0.188720485718845,101,98,"Oribacterium"
"Parvimonas_micra","Diabetes","Diabetes",-1.25378188758047,0.439865729685523,0.00535583937906837,"Diabetes",0.188720485718845,101,96,"Parvimonas"
"Quinella_sp015206805","Periodontitis","Periodontitis",0.80838179911939,0.280093789245528,0.0048276941864354,"Periodontitis",0.188720485718845,101,13,"Quinella"
"Streptococcus_infantis_B","KidneyDisease","KidneyDisease",-1.75586186726012,0.616984929018879,0.00542596443493107,"KidneyDisease",0.188720485718845,101,90,"Streptococcus"
"Streptococcus_mutans","Diabetes","Diabetes",2.15569589112391,0.757303401321932,0.0054155138380976,"Diabetes",0.188720485718845,101,48,"Streptococcus"
"Streptococcus_symci","Periodontitis","Periodontitis",1.69833872769735,0.591768481098983,0.00506048737179788,"Periodontitis",0.188720485718845,101,93,"Streptococcus"
"Veillonella_tobetsuensis","Diabetes","Diabetes",-2.02625549912358,0.713544860497787,0.00552352641128327,"Diabetes",0.188720485718845,101,101,"Veillonella"
"W11650_sp002999035","Periodontitis","Periodontitis",3.00631348579677,1.05764651333743,0.00547981396826597,"Periodontitis",0.188720485718845,101,92,"W11650"
"Actinomyces_ruminicola","Periodontitis","Periodontitis",-1.69286593302562,0.59700242759565,0.0055891152860817,"Periodontitis",0.189493011085164,101,53,"Actinomyces"
"Prevotella_sp900113305","KidneyDisease","KidneyDisease",-1.69166527737531,0.596849908961241,0.00560988560992242,"KidneyDisease",0.189493011085164,101,67,"Prevotella"
"Bacteroides_D_sp013333195","Diabetes","Diabetes",-2.37611597583234,0.84224556784996,0.0058262753266183,"Diabetes",0.190949656145757,101,96,"Bacteroides_D"
"Gemella_sp002871655","Periodontitis","Periodontitis",2.07854611523242,0.737450295414666,0.00587010775561164,"Periodontitis",0.190949656145757,101,93,"Gemella"
"JABCPE02_sp013333875","KidneyDisease","KidneyDisease",0.978022935662613,0.345697394835001,0.00569440361053781,"KidneyDisease",0.190949656145757,101,101,"JABCPE02"
"Mogibacterium_pumilum","Diabetes","Diabetes",-1.49259097919008,0.52884163844112,0.00580605276637491,"Diabetes",0.190949656145757,101,74,"Mogibacterium"
"Streptococcus_oralis_D","Periodontitis","Periodontitis",1.88130389967714,0.667579135389292,0.00587784475604266,"Periodontitis",0.190949656145757,101,26,"Streptococcus"
"Streptococcus_oralis_K","Diabetes","Diabetes",-1.70011187783901,0.60127289438053,0.0057208278692409,"Diabetes",0.190949656145757,101,82,"Streptococcus"
"Treponema_B_pedis","Periodontitis","Periodontitis",1.54410101710177,0.546480304811415,0.00575354913839812,"Periodontitis",0.190949656145757,101,44,"Treponema_B"
"Campylobacter_A_concisus_G","Diabetes","Diabetes",0.842173647923254,0.299986247329559,0.00606135316147847,"Diabetes",0.191674173111646,101,11,"Campylobacter_A"
"Neisseria_brasiliensis","KidneyDisease","KidneyDisease",1.40478629883117,0.499895089759176,0.00601314904535207,"KidneyDisease",0.191674173111646,101,24,"Neisseria"
"Treponema_medium","Diabetes","Diabetes",-1.51660307342513,0.538788539984577,0.00593307417430783,"Diabetes",0.191674173111646,101,98,"Treponema"
"AWVT01_sp916439735","Periodontitis","Periodontitis",-2.16537957907118,0.773279774847069,0.00618607205550545,"Periodontitis",0.192855219909936,101,47,"AWVT01"
"Leptotrichia_buccalis","KidneyDisease","KidneyDisease",1.83461905152699,0.655293316820641,0.0061960213629601,"KidneyDisease",0.192855219909936,101,89,"Leptotrichia"
"Mogibacterium_timidum","KidneyDisease","KidneyDisease",-1.95621469411984,0.69820742082362,0.00615936697897785,"KidneyDisease",0.192855219909936,101,98,"Mogibacterium"
"HOT_345_sp003260355","Diabetes","Diabetes",-2.00117423462415,0.719555563421791,0.00653282675719752,"Diabetes",0.199167461905329,101,88,"HOT_345"
"Rothia_dentocariosa","KidneyDisease","KidneyDisease",-1.97384134679925,0.711760214366406,0.00668195160544194,"KidneyDisease",0.201645696925646,101,101,"Rothia"
"Bacteroides_heparinolyticus","Diabetes","Diabetes",-2.52462916152222,0.912951708100858,0.00683210142553235,"Diabetes",0.203995256623289,101,75,"Bacteroides"
"Centipeda_periodontii","Diabetes","Diabetes",-1.41125777759726,0.510405482274447,0.00683934893027665,"Diabetes",0.203995256623289,101,99,"Centipeda"
"Phreatobacter_oligotrophus","KidneyDisease","KidneyDisease",-1.8081290147321,0.654578959417192,0.00689177047928447,"KidneyDisease",0.203995256623289,101,42,"Phreatobacter"
"Prevotella_melaninogenica_B","KidneyDisease","KidneyDisease",-1.71655096085506,0.622245010646403,0.00696306116777406,"KidneyDisease",0.203995256623289,101,99,"Prevotella"
"Prevotella_enoeca","Periodontitis","Periodontitis",2.53433343650976,0.920686761895745,0.00708188605411408,"Periodontitis",0.206381434273079,101,87,"Prevotella"
"Prevotella_shahii","Diabetes","Diabetes",-2.09236580280067,0.761973859617431,0.0072165510477517,"Diabetes",0.209279980384799,101,101,"Prevotella"
"Hornefia_nodata","KidneyDisease","KidneyDisease",-2.48639863698166,0.908354997709882,0.00739614726158347,"KidneyDisease",0.212415920145477,101,84,"Hornefia"
"Parvimonas_micra","Periodontitis","Periodontitis",1.57239540036492,0.575485991688331,0.00750009209883166,"Periodontitis",0.214365613113242,101,96,"Parvimonas"
"Streptococcus_sp013394695","Periodontitis","Periodontitis",-2.15454994856155,0.791006304596791,0.00768083646081264,"Periodontitis",0.217440822664434,101,74,"Streptococcus"
"Streptococcus_australis_C","KidneyDisease","KidneyDisease",1.75122709237295,0.643476090408842,0.00773048155616852,"KidneyDisease",0.217612667375048,101,96,"Streptococcus"
"CAJPNN01_sp905372035","KidneyDisease","KidneyDisease",-2.14646059705101,0.789660003388366,0.00780232926224215,"KidneyDisease",0.217769236920327,101,79,"CAJPNN01"
"Bacteroides_D_sp905373665","Periodontitis","Periodontitis",4.37302605144933,1.61385988674247,0.0079909589361325,"Periodontitis",0.218922815093584,101,56,"Bacteroides_D"
"Campylobacter_A_concisus_O","Diabetes","Diabetes",-0.669273476609517,0.246904151305414,0.00796883307433288,"Diabetes",0.218922815093584,101,14,"Campylobacter_A"
"Gallibacter_brachus","Diabetes","Diabetes",-1.99710147074441,0.738302145930866,0.00809601436697709,"Diabetes",0.219775367176616,101,90,"Gallibacter"
"Neisseria_flavescens_B","KidneyDisease","KidneyDisease",1.33332468663306,0.49287233709235,0.00809102266270818,"KidneyDisease",0.219775367176616,101,101,"Neisseria"
"PUIC01_sp017418605","KidneyDisease","KidneyDisease",-1.96939805488674,0.730271023557138,0.00828296273371183,"KidneyDisease",0.22126888540487,101,101,"PUIC01"
"Prevotella_nigrescens","Diabetes","Diabetes",-1.10382476806765,0.409240140920783,0.00827258544987205,"Diabetes",0.22126888540487,101,101,"Prevotella"
"Kingella_kingae","KidneyDisease","KidneyDisease",2.59287503831172,0.963252891367832,0.00839936844322331,"KidneyDisease",0.222920738370369,101,79,"Kingella"
"Arachnia_sp905372155","Diabetes","Diabetes",-1.78148985412034,0.663812746807596,0.0085897862887537,"Diabetes",0.225770678553627,101,99,"Arachnia"
"CAJPSE01_sp905373185","Periodontitis","Periodontitis",2.56853795909535,0.960355095201931,0.00881056306550739,"Periodontitis",0.225770678553627,101,95,"CAJPSE01"
"CAJPSE01_sp905373185","Diabetes","Diabetes",-1.97062574324744,0.734035755534053,0.00856782736213592,"Diabetes",0.225770678553627,101,95,"CAJPSE01"
"Filifactor_alocis","KidneyDisease","KidneyDisease",-2.17559029410293,0.812805064920277,0.00876009829903908,"KidneyDisease",0.225770678553627,101,93,"Filifactor"
"Campylobacter_A_concisus_AF","Diabetes","Diabetes",-1.37878053621245,0.51870931758412,0.00922092952613859,"Diabetes",0.225875117012558,101,71,"Campylobacter_A"
"Centipeda_sp000468035","Diabetes","Diabetes",-1.5276634173081,0.576092282262627,0.0093831810867852,"Diabetes",0.225875117012558,101,98,"Centipeda"
"Halomonas_desiderata","KidneyDisease","KidneyDisease",-1.73299917304892,0.652149682913716,0.00923962538754158,"KidneyDisease",0.225875117012558,101,101,"Halomonas"
"Leptotrichia_wadei","Periodontitis","Periodontitis",-1.81344173743269,0.678747511363573,0.0088797145866795,"Periodontitis",0.225875117012558,101,91,"Leptotrichia"
"Nanogingivalis_sp934717805","KidneyDisease","KidneyDisease",1.59832515520402,0.602751354357396,0.00938455069841915,"KidneyDisease",0.225875117012558,101,35,"Nanogingivalis"
"Porphyromonas_sp905372565","KidneyDisease","KidneyDisease",3.02152855402807,1.13678638059035,0.00922454935087371,"KidneyDisease",0.225875117012558,101,94,"Porphyromonas"
"Prevotella_sp000467895","Diabetes","Diabetes",-1.42924221127948,0.538842491890288,0.00936609702618698,"Diabetes",0.225875117012558,101,96,"Prevotella"
"Ruminococcus_C_sp900545285","Periodontitis","Periodontitis",1.03094786088607,0.386319359428496,0.00895633478767144,"Periodontitis",0.225875117012558,101,24,"Ruminococcus_C"
"Streptococcus_sp012843315","KidneyDisease","KidneyDisease",1.49432211578683,0.562328221171838,0.00923911467108009,"KidneyDisease",0.225875117012558,101,71,"Streptococcus"
"Streptococcus_sp902836505","KidneyDisease","KidneyDisease",1.43276411699134,0.539829239268097,0.00932296535847527,"KidneyDisease",0.225875117012558,101,73,"Streptococcus"
"Treponema_B_denticola_B","KidneyDisease","KidneyDisease",-2.00968081546056,0.756869008257816,0.00929348020804745,"KidneyDisease",0.225875117012558,101,84,"Treponema_B"
"Streptococcus_rubneri","Diabetes","Diabetes",-2.09111589195416,0.789098906309964,0.00942884881081285,"Diabetes",0.226026234597913,101,94,"Streptococcus"
"Treponema_medium","Periodontitis","Periodontitis",1.86395674817685,0.704908876317802,0.009579201303852,"Periodontitis",0.227793407005601,101,98,"Treponema"
"Granulicatella_sp015264885","KidneyDisease","KidneyDisease",0.995398164176568,0.376781778878903,0.00964281644019798,"KidneyDisease",0.228392604529789,101,98,"Granulicatella"
"Treponema_sp000775995","Periodontitis","Periodontitis",2.00731997642744,0.761981974482572,0.0098433490531032,"Periodontitis",0.230388622522435,101,98,"Treponema"
"Streptococcus_intermedius","KidneyDisease","KidneyDisease",-1.46639274140946,0.559391958711504,0.010198005550062,"KidneyDisease",0.235903280136648,101,85,"Streptococcus"
"Alloprevotella_sp000318095","Periodontitis","Periodontitis",2.84960492645537,1.09032068103367,0.0104190267066209,"Periodontitis",0.239154879424175,101,90,"Alloprevotella"
"Veillonella_rogosae","KidneyDisease","KidneyDisease",-1.50206038153863,0.575204794551302,0.010481645367272,"KidneyDisease",0.239666852724738,101,101,"Veillonella"
"Capnocytophaga_sp915070235","Diabetes","Diabetes",-1.14999100601857,0.440747130527003,0.0105435907964172,"Diabetes",0.240159568140614,101,98,"Capnocytophaga"
"Nanosynbacter_sp900556355","Diabetes","Diabetes",-1.9503158315491,0.748694983844597,0.0106657156768535,"Diabetes",0.240714371015336,101,82,"Nanosynbacter"
"Porphyromonas_endodontalis","KidneyDisease","KidneyDisease",-1.91757921541138,0.736015246149428,0.0106541524713455,"KidneyDisease",0.240714371015336,101,101,"Porphyromonas"
"Prevotella_koreensis","KidneyDisease","KidneyDisease",-2.16199542298983,0.830749209889573,0.0107381477380391,"KidneyDisease",0.240714371015336,101,82,"Prevotella"
"Streptococcus_sanguinis","KidneyDisease","KidneyDisease",-1.28206077305623,0.492842284020067,0.0107703991068258,"KidneyDisease",0.240714371015336,101,100,"Streptococcus"
"Saccharimonas_sp013333675","KidneyDisease","KidneyDisease",-2.07115020709297,0.798313373106647,0.0109756569532511,"KidneyDisease",0.24347119622044,101,84,"Saccharimonas"
"Hornefia_nodata","Diabetes","Diabetes",-2.11071022106001,0.816614270589462,0.011267835755329,"Diabetes",0.247185548211922,101,84,"Hornefia"
"Streptococcus_sp900104285","KidneyDisease","KidneyDisease",1.18822831841768,0.459637712443617,0.0112546706930219,"KidneyDisease",0.247185548211922,101,20,"Streptococcus"
"Streptococcus_oralis_N","Diabetes","Diabetes",0.898512544059035,0.348069145576285,0.0113685104538923,"Diabetes",0.248477186207316,101,15,"Streptococcus"
"Porphyromonas_sp018127745","KidneyDisease","KidneyDisease",2.90456978529934,1.12732380029913,0.0115200492779803,"KidneyDisease",0.24866806683183,101,74,"Porphyromonas"
"Treponema_B_denticola_C","Diabetes","Diabetes",-1.66064350030662,0.644445893728472,0.011509571499742,"Diabetes",0.24866806683183,101,83,"Treponema_B"
"Actinomyces_timonensis","Periodontitis","Periodontitis",2.46634390916361,0.960939168892035,0.0118323140784524,"Periodontitis",0.249906335106894,101,72,"Actinomyces"
"Veillonella_sp934190855","KidneyDisease","KidneyDisease",-1.9843425497184,0.772712786497572,0.0117870423558575,"KidneyDisease",0.249906335106894,101,75,"Veillonella"
