"feature","synergy","p","padj","Genus"
"Rothia_sp001808955",-2.35592756668044,0.0159566296774518,0.629153463015488,"Rothia"
"Prevotella_sp018127805",3.26651596822663,0.0166061375134604,0.629153463015488,"Prevotella"
"Campylobacter_A_massiliensis",1.65489373991139,0.0172219813312927,0.629153463015488,"Campylobacter_A"
"Rothia_sp015265375",-2.79006765014571,0.0174628124347808,0.629153463015488,"Rothia"
"Pauljensenia_sp001838165",-1.73211434352953,0.0179909316589795,0.629153463015488,"Pauljensenia"
"Actinomyces_sp000195595",2.67947569989442,0.018984510005953,0.644930925630802,"Actinomyces"
"Streptococcus_sp024295625",-3.91713637571522,0.0198226750824346,0.645291225776913,"Streptococcus"
"Neisseria_sp002237445",3.36201836552452,0.0209259058251953,0.645291225776913,"Neisseria"
"Aggregatibacter_segnis",3.39345799888818,0.0215045775573148,0.645291225776913,"Aggregatibacter"
"Pauljensenia_sp001064145",-2.32182758757693,0.0217420703633385,0.645291225776913,"Pauljensenia"
"Rothia_sp024294905",-4.31465164001485,0.0219157274233821,0.645291225776913,"Rothia"
"Tannerella_serpentiformis",1.94288387941469,0.0222514215785142,0.645291225776913,"Tannerella"
"Actinomyces_naeslundii",2.22042355638443,0.023246110881907,0.658086329490178,"Actinomyces"
"Granulicatella_sp001071995",-1.00386346206947,0.0246501457856541,0.681605193933553,"Granulicatella"
"Streptococcus_infantis_B",-3.64029073753752,0.0256031918862748,0.691868071654109,"Streptococcus"
"Haemophilus_D_sp927911595",-3.12335671491321,0.0279336661332562,0.720627044414721,"Haemophilus_D"
"Leptotrichia_trevisanii",2.43335515066133,0.0279596748546258,0.720627044414721,"Leptotrichia"
"Malassezia_globosa",-1.51460714340561,0.0295181885435662,0.720627044414721,"Malassezia"
"Haemophilus_A_parahaemolyticus",3.82480589551467,0.0296328169086683,0.720627044414721,"Haemophilus_A"
"Nanosyncoccus_sp916049555",-4.91668679623332,0.0322796546244269,0.720627044414721,"Nanosyncoccus"
"Pauljensenia_sp000308055",-2.86429251642766,0.0326936187645428,0.720627044414721,"Pauljensenia"
"Ruminococcus_C_sp900545285",3.32582859248449,0.0330198335457981,0.720627044414721,"Ruminococcus_C"
"Centipeda_sp000286455",1.9090628795283,0.0334027128751824,0.720627044414721,"Centipeda"
"Neisseria_sp915066515",4.52353543010976,0.0334324210142117,0.720627044414721,"Neisseria"
"Leptotrichia_sp013394795",3.01692064609225,0.0338898588378498,0.720627044414721,"Leptotrichia"
"Streptococcus_sp905221455",4.83445779707226,0.0339117486511291,0.720627044414721,"Streptococcus"
"Centipeda_infelix",1.62648176899575,0.033965386140596,0.720627044414721,"Centipeda"
"Mycobacterium_tuberculosis",1.89553843818686,0.0353705742479124,0.720627044414721,"Mycobacterium"
"Streptococcus_mitis_BC",4.83834518667751,0.0359505589451825,0.720627044414721,"Streptococcus"
"Streptococcus_parasanguinis_F",-4.9206909180108,0.036896839483113,0.720627044414721,"Streptococcus"
"Streptococcus_pseudopneumoniae_H",-3.96243558710492,0.0374022793258039,0.720627044414721,"Streptococcus"
"Streptococcus_infantis_C",-4.53023446029987,0.0381741237850966,0.720627044414721,"Streptococcus"
"Oribacterium_asaccharolyticum",-2.25920964475976,0.0382008540875788,0.720627044414721,"Oribacterium"
"Streptococcus_shenyangsis",4.29814933458766,0.0386366842977845,0.720627044414721,"Streptococcus"
"Veillonella_sp900766125",-3.96325831560571,0.0394000798468264,0.720627044414721,"Veillonella"
"Alloprevotella_sp900095835",2.4590143486512,0.0412826449062898,0.720627044414721,"Alloprevotella"
"Gemella_haemolysans_B",2.0952669521194,0.0416557038068536,0.720627044414721,"Gemella"
"Campylobacter_A_concisus_Q",4.09669657782061,0.0416788265717475,0.720627044414721,"Campylobacter_A"
"Treponema_D_sp024696245",3.62114419699381,0.0427303434101189,0.720627044414721,"Treponema_D"
"F0422_sp003992135",-2.85794175763064,0.0440122751937616,0.720627044414721,"F0422"
"Neisseria_cinerea",2.4454787554189,0.0456518960151256,0.720627044414721,"Neisseria"
"Streptococcus_sp905221035",-2.53899704973101,0.0456615653142362,0.720627044414721,"Streptococcus"
"Arachnia_sp905372155",2.17005865116815,0.0467908610654658,0.720627044414721,"Arachnia"
"Streptococcus_parasanguinis_G",-2.97153965009753,0.0468821584424633,0.720627044414721,"Streptococcus"
"Streptococcus_constellatus",-1.83651542220299,0.0475741509917969,0.720627044414721,"Streptococcus"
"Rothia_mucilaginosa",-1.43080456445672,0.0477567082743169,0.720627044414721,"Rothia"
"Centipeda_timonae",1.49067045543502,0.0478670905800151,0.720627044414721,"Centipeda"
"Pauljensenia_sp916719935",-3.00892338898028,0.0480842765216213,0.720627044414721,"Pauljensenia"
"Veillonella_sp019414865",-4.18064694581781,0.0487237444904626,0.720627044414721,"Veillonella"
"Streptococcus_sp000411475",-3.26855690537421,0.0487271522478007,0.720627044414721,"Streptococcus"
"Porphyromonas_sp945875135",-2.08788958953051,0.049881816425922,0.720627044414721,"Porphyromonas"
"Campylobacter_B_sp905373295",1.93508719714343,0.0501246878098167,0.720627044414721,"Campylobacter_B"
"Treponema_B_sp024181385",2.92088112736966,0.0530146265810674,0.720627044414721,"Treponema_B"
"Streptococcus_sp943736975",-2.48072153923666,0.0539972621429974,0.720627044414721,"Streptococcus"
"Varibaculum_cambriense",-1.96548767614803,0.0545647259891782,0.720627044414721,"Varibaculum"
"Arachnia_rubra",2.51539936052353,0.0545924247825531,0.720627044414721,"Arachnia"
"Lactobacillus_gasseri",-2.77850113068476,0.0550203566425896,0.720627044414721,"Lactobacillus"
"Streptococcus_sp004166885",2.48218123083316,0.0557031885539574,0.720627044414721,"Streptococcus"
"Streptococcus_pneumoniae_C",-4.12211881253307,0.0563257229773485,0.720627044414721,"Streptococcus"
"Pauljensenia_culturomici_A",-2.6356223982521,0.0567199718170723,0.720627044414721,"Pauljensenia"
"Campylobacter_A_concisus_L",-3.78714100405278,0.0568679742065584,0.720627044414721,"Campylobacter_A"
"Porphyromonas_sp018127745",3.36786822883757,0.0573631654706235,0.720627044414721,"Porphyromonas"
"Johnsonella_sp900766185",2.52414814728567,0.0578253170791077,0.720627044414721,"Johnsonella"
"Porphyromonas_sp905372565",3.33170423513913,0.0578834673951468,0.720627044414721,"Porphyromonas"
"Denitrobacterium_sp024609215",-2.17524274287049,0.0582526779268209,0.720627044414721,"Denitrobacterium"
"Corynebacterium_sp915275065",2.49526051127667,0.0582781721809803,0.720627044414721,"Corynebacterium"
"Prevotella_melaninogenica_B",-1.84006683124608,0.0587627969000037,0.720627044414721,"Prevotella"
"Peptidiphaga_sp905373325",2.78759138565361,0.0587895906713439,0.720627044414721,"Peptidiphaga"
"Streptococcus_sp905373305",4.19161542763214,0.0612875965370474,0.733164964860115,"Streptococcus"
"Leptotrichia_massiliensis",2.01076096648255,0.061754602097367,0.733164964860115,"Leptotrichia"
"Neisseria_perflava_A",2.0822078845099,0.0632116960418953,0.733164964860115,"Neisseria"
"Slackia_exigua",-1.28365071332261,0.0632599197437137,0.733164964860115,"Slackia"
"Pauljensenia_sp000411415",-1.38480448151694,0.0633147311429453,0.733164964860115,"Pauljensenia"
"Streptococcus_mitis_BN",4.1041309888498,0.0636779353456624,0.733164964860115,"Streptococcus"
"Veillonella_infantium",-2.67436791338502,0.0643707282630563,0.733164964860115,"Veillonella"
"Butyrivibrio_sp015258065",-2.51635090000347,0.0647454342391186,0.733164964860115,"Butyrivibrio"
"Eubacterium_B_sulci",-1.73073018278649,0.0666390959472377,0.743940668090191,"Eubacterium_B"
"Streptococcus_sanguinis_E",4.49422235240137,0.0669484032679987,0.743940668090191,"Streptococcus"
"Streptococcus_oralis_T",-3.17014172459209,0.068956082710115,0.74849809935669,"Streptococcus"
"Ottowia_sp001262075",2.05618200547536,0.0694281756654683,0.74849809935669,"Ottowia"
"Haemophilus_haemolyticus_I",3.27185957697749,0.0696762724954319,0.74849809935669,"Haemophilus"
"Veillonella_sp019419725",-4.93460485075991,0.0702807300828659,0.74849809935669,"Veillonella"
"Saccharimonas_sp927910745",2.43995216432469,0.0705061287871735,0.74849809935669,"Saccharimonas"
"Saccharimonas_sp015257665",3.08019039356734,0.0711937578435681,0.749109540495597,"Saccharimonas"
"Haemophilus_A_paraphrohaemolyticus",3.26953517947393,0.0727942259110193,0.756024180662176,"Haemophilus_A"
"Streptococcus_pseudopneumoniae_P",-4.06906637679436,0.0731226078857445,0.756024180662176,"Streptococcus"
"Bifidobacterium_vaginale",-2.37106156020587,0.0754420091959849,0.763888162863204,"Bifidobacterium"
"Treponema_D_pectinovorum",2.61150566710217,0.0755155107926761,0.763888162863204,"Treponema_D"
"Campylobacter_A_rectus",1.70644042705651,0.0762909973098162,0.763888162863204,"Campylobacter_A"
"Streptococcus_sp905221375",-4.81185506162114,0.076679250484766,0.763888162863204,"Streptococcus"
"Prevotella_sp905373605",2.3647229620743,0.0770955252679432,0.763888162863204,"Prevotella"
"Ralstonia_pickettii",-2.73170470441568,0.0789914078739938,0.765067120149785,"Ralstonia"
"Mycobacterium_mageritense",-2.04491768015365,0.0795809417068653,0.765067120149785,"Mycobacterium"
"Streptococcus_salivarius",-2.09285233584907,0.081194941949065,0.765067120149785,"Streptococcus"
"Actinomyces_urogenitalis",-2.13405940723307,0.0824316333404918,0.765067120149785,"Actinomyces"
"Catonella_massiliensis",-1.63396034743136,0.0827811536791392,0.765067120149785,"Catonella"
"Stomatobaculum_longum",-2.28721658169439,0.0846438304805624,0.765067120149785,"Stomatobaculum"
"Streptococcus_sp905221435",3.6226245726119,0.0846713586079103,0.765067120149785,"Streptococcus"
"Peptoanaerobacter_yurii",2.7229092404452,0.0851173732710696,0.765067120149785,"Peptoanaerobacter"
"Saccharimonas_sp018127705",-3.04560276074296,0.0866741349205691,0.765067120149785,"Saccharimonas"
"Veillonella_sp943193065",-2.56965433708144,0.0869646988990702,0.765067120149785,"Veillonella"
"Pelomonas_puraquae",-2.1581024828287,0.0879828165439136,0.765067120149785,"Pelomonas"
"Leptotrichia_A_sp905371725",2.41648521622374,0.0886265256032985,0.765067120149785,"Leptotrichia_A"
"CAJPQU01_sp905372875",2.32523969266285,0.0890809922433907,0.765067120149785,"CAJPQU01"
"Streptococcus_mitis_AT",3.73837120659561,0.0900059807601289,0.765067120149785,"Streptococcus"
"Saccharimonas_sp905373835",2.68014503578394,0.0904355421566364,0.765067120149785,"Saccharimonas"
"Granulicatella_sp900551535",-2.04322983139445,0.090673065464497,0.765067120149785,"Granulicatella"
"Porphyromonas_catoniae",1.96203114863582,0.0908281584592015,0.765067120149785,"Porphyromonas"
"Pauljensenia_sp916438365",-1.61364423525525,0.0910589262452685,0.765067120149785,"Pauljensenia"
"Streptococcus_oralis_BG",4.0269317791366,0.0918674212714977,0.765067120149785,"Streptococcus"
"Lancefieldella_sp015258605",-2.75605395588712,0.0920054540262329,0.765067120149785,"Lancefieldella"
"Streptococcus_infantis_K",-2.23610318297511,0.0940627487429954,0.765067120149785,"Streptococcus"
"Streptococcus_mitis_F",-3.81324038510865,0.0943287935196393,0.765067120149785,"Streptococcus"
"Eikenella_halliae",2.00980942730714,0.0946592640548808,0.765067120149785,"Eikenella"
"Neisseria_sp000090875",2.35349555306273,0.0947921980024856,0.765067120149785,"Neisseria"
"Tractidigestivibacter_sp022648325",-2.93170557767573,0.0949517848147201,0.765067120149785,"Tractidigestivibacter"
"Streptococcus_sp905221065",2.59378709821467,0.0956737716710399,0.765067120149785,"Streptococcus"
"Methanobrevibacter_A_oralis",-2.87111295295077,0.0960688678714487,0.765067120149785,"Methanobrevibacter_A"
"Centipeda_periodontii",1.27874000154554,0.0960979524034137,0.765067120149785,"Centipeda"
"Streptococcus_sp905221345",2.98608700730432,0.0972304927634416,0.765067120149785,"Streptococcus"
"Leptotrichia_sp000469385",2.98045661589655,0.098385639069863,0.765067120149785,"Leptotrichia"
"GN02_873_sp003260345",2.81352682143207,0.098389204032832,0.765067120149785,"GN02_873"
"Actinomyces_oris_E",1.89928393044502,0.100190621377987,0.765067120149785,"Actinomyces"
"Streptococcus_sp012843315",3.40699495865692,0.100587225595515,0.765067120149785,"Streptococcus"
"Streptococcus_sp916439305",-2.98661769795455,0.100986764983329,0.765067120149785,"Streptococcus"
"F0428_sp003043955",-2.72395735236149,0.102131469880915,0.765067120149785,"F0428"
"Actinomyces_sp011752065",2.1434628061243,0.102301996496045,0.765067120149785,"Actinomyces"
"Streptococcus_sp902363395",-2.4598230319799,0.102816994001813,0.765067120149785,"Streptococcus"
"Saccharimonas_sp013333645",2.92545649986975,0.102858609354226,0.765067120149785,"Saccharimonas"
"Nesterenkonia_sedimenti",-2.18735510878126,0.103478980828642,0.765067120149785,"Nesterenkonia"
"Desulfoprunum_benzoelyticum",-1.54362208539677,0.103691703668522,0.765067120149785,"Desulfoprunum"
"Peptoanaerobacter_stomatis",2.29359378982596,0.104819541292483,0.765067120149785,"Peptoanaerobacter"
"DTLM01_sp025060325",-1.75880763192034,0.105132985287875,0.765067120149785,"DTLM01"
"Actinomyces_oris_D",2.27371679675119,0.105755486655311,0.765067120149785,"Actinomyces"
"Streptococcus_infantis_H",-1.53648072193218,0.10613102734102,0.765067120149785,"Streptococcus"
"Streptococcus_sp001813295",-2.88349344749085,0.106281599388778,0.765067120149785,"Streptococcus"
"Campylobacter_A_concisus_AC",-2.77410140346167,0.107362490408183,0.765067120149785,"Campylobacter_A"
"Haemophilus_quentini",3.43711510360359,0.107456862123645,0.765067120149785,"Haemophilus"
"Actinomyces_johnsonii",1.41991586720831,0.108209268615441,0.765246657177475,"Actinomyces"
"Bulleidia_sp015256775",-2.09789493576585,0.108770641146552,0.765246657177475,"Bulleidia"
"SDRW01_sp916438855",3.1506889892928,0.10941289463429,0.765246657177475,"SDRW01"
"Prevotella_vespertina",-2.04584986204976,0.110634141816338,0.7659063814745,"Prevotella"
"Paucibacter_toxinivorans",1.70066678589248,0.110795540465613,0.7659063814745,"Paucibacter"
"Wielerella_bovis",2.09835142474046,0.112566744123391,0.770413209173556,"Wielerella"
"Centipeda_sp000315545",-1.57593002838165,0.112743396464423,0.770413209173556,"Centipeda"
"Veillonella_sp915069625",-4.04231723996436,0.1140344166247,0.774782407810107,"Veillonella"
"Streptococcus_pseudopneumoniae_G",4.27675385714711,0.122034356330633,0.815402747074932,"Streptococcus"
"Haemophilus_D_sp900756875",-1.65186942165303,0.122286112008028,0.815402747074932,"Haemophilus_D"
"Ralstonia_mannitolilytica",-1.85021892985307,0.122723303769511,0.815402747074932,"Ralstonia"
"Neisseria_bacilliformis",1.88465133077202,0.123671985791873,0.815402747074932,"Neisseria"
"Streptococcus_mitis_BO",3.84246846231844,0.123995725635501,0.815402747074932,"Streptococcus"
"Streptococcus_oralis_H",3.62182659101399,0.124812065968161,0.815402747074932,"Streptococcus"
"Porphyromonas_sp000768875",2.1210658066141,0.125127007006362,0.815402747074932,"Porphyromonas"
"Streptococcus_oralis_BT",3.63915029463901,0.127071041109974,0.815402747074932,"Streptococcus"
"CAJPNN01_sp905372035",2.60178214468808,0.127590470919346,0.815402747074932,"CAJPNN01"
"Streptococcus_oralis_BI",2.86915932716517,0.128955978591765,0.815402747074932,"Streptococcus"
"Neisseria_lactamica_B",2.43835457222218,0.130465467393732,0.815402747074932,"Neisseria"
"Aggregatibacter_segnis_A",1.76301909933722,0.130574941655698,0.815402747074932,"Aggregatibacter"
"Streptococcus_sp013276505",3.43829481479994,0.130683648831889,0.815402747074932,"Streptococcus"
"Neisseria_meningitidis",1.41843823783965,0.130722040832462,0.815402747074932,"Neisseria"
"Streptococcus_sp902836505",-2.50874573150298,0.131701918018934,0.815402747074932,"Streptococcus"
"Lancefieldella_sp015258785",-2.89594302637188,0.132751077897909,0.815402747074932,"Lancefieldella"
"Nanosyncoccus_sp013332965",-2.98735012559045,0.132876770666531,0.815402747074932,"Nanosyncoccus"
"Streptococcus_vestibularis",2.09292175496661,0.134327621298574,0.815402747074932,"Streptococcus"
"Rodentibacter_myodis",-1.44807837560463,0.134502741412613,0.815402747074932,"Rodentibacter"
"Veillonella_nakazawae",-1.58978132657042,0.134969860620646,0.815402747074932,"Veillonella"
"Streptococcus_sp015594605",-2.11662058359182,0.136234698493341,0.815402747074932,"Streptococcus"
"Streptococcus_oralis_J",3.42341562567683,0.136296147944095,0.815402747074932,"Streptococcus"
"Aggregatibacter_sp000466335",1.435796329421,0.136487397931127,0.815402747074932,"Aggregatibacter"
"Pauljensenia_sp018382595",-1.10916798692808,0.136669984548962,0.815402747074932,"Pauljensenia"
"UBA3839_sp900321835",-1.93099975637121,0.137376581674815,0.815402747074932,"UBA3839"
"Streptococcus_sp916439135",-2.5077649170718,0.137974453011519,0.815402747074932,"Streptococcus"
"Prevotella_seregens",1.92478696894701,0.139272035766225,0.815402747074932,"Prevotella"
"JABZIP01_sp015258265",3.0234939661712,0.139844816276014,0.815402747074932,"JABZIP01"
"Veillonella_sp900550175",-3.60585131898828,0.141472034802781,0.815402747074932,"Veillonella"
"Porphyromonas_sp000467855",1.8534059007473,0.141566160139534,0.815402747074932,"Porphyromonas"
"Kingella_A_denitrificans",1.56813867340949,0.143647984313456,0.815402747074932,"Kingella_A"
"Cryptobacterium_curtum",-2.38244074783803,0.146259104736702,0.815402747074932,"Cryptobacterium"
"Streptococcus_sp905221195",3.20372168944303,0.146667926638806,0.815402747074932,"Streptococcus"
"Limosilactobacillus_mucosae",-2.96420534500928,0.147156575189549,0.815402747074932,"Limosilactobacillus"
"CAJPSE01_sp003860125",1.8073108620055,0.14792330213853,0.815402747074932,"CAJPSE01"
"Prevotella_illustrans",2.04769600142584,0.14796515502831,0.815402747074932,"Prevotella"
"Prevotella_maculosa",0.909523194336709,0.148356977070435,0.815402747074932,"Prevotella"
"Campylobacter_A_concisus_M",-2.22878825291258,0.151268991193567,0.815402747074932,"Campylobacter_A"
"Neisseria_subflava_A",1.30563444484191,0.15161131943618,0.815402747074932,"Neisseria"
"Propionibacterium_acidifaciens",-2.48910666803123,0.152147834278951,0.815402747074932,"Propionibacterium"
"Streptococcus_ilei",-1.55407725387656,0.153067553354752,0.815402747074932,"Streptococcus"
"SDRW01_sp013333595",2.65751217790108,0.153684287369567,0.815402747074932,"SDRW01"
"Centipeda_flueggei",-1.72743511264153,0.153757252300107,0.815402747074932,"Centipeda"
"Streptococcus_anginosus",-1.85385542784914,0.153964072885297,0.815402747074932,"Streptococcus"
"Phreatobacter_oligotrophus",-1.46232060619296,0.154594896234535,0.815402747074932,"Phreatobacter"
"Fusobacterium_pseudoperiodonticum",1.83962707990291,0.15500718078208,0.815402747074932,"Fusobacterium"
"Oribacterium_sp916438775",-2.76921440310295,0.155288707996648,0.815402747074932,"Oribacterium"
"Johnsonella_sp905373785",2.00324948822341,0.155538386073688,0.815402747074932,"Johnsonella"
"Ralstonia_sp000620465",-1.75855754508148,0.156226022762124,0.815402747074932,"Ralstonia"
"Clostridium_tertium",-2.55889257311977,0.157223410405966,0.815402747074932,"Clostridium"
"Akkermansia_muciniphila_B",-1.73835038429872,0.15752994163165,0.815402747074932,"Akkermansia"
"Fusobacterium_nucleatum_J",2.83357332506895,0.157793410137034,0.815402747074932,"Fusobacterium"
"Porphyromonas_sp927910985",2.57979621895789,0.158428209315156,0.815402747074932,"Porphyromonas"
"Centipeda_sp001683335",1.02686599261347,0.158468230095321,0.815402747074932,"Centipeda"
"Nesterenkonia_sphaerica",-1.40530089240772,0.158869277649192,0.815402747074932,"Nesterenkonia"
"Streptococcus_mitis_AD",3.72305637542828,0.158997922295975,0.815402747074932,"Streptococcus"
"Anaeroglobus_micronuciformis",-1.95270296809279,0.159857789650084,0.815402747074932,"Anaeroglobus"
"Porphyromonas_asaccharolytica",-1.38249836145158,0.160102683358604,0.815402747074932,"Porphyromonas"
"Haemophilus_D_sp015255025",2.98551755410094,0.16147218032488,0.815402747074932,"Haemophilus_D"
"Fusobacterium_periodonticum_B",3.80195026691677,0.161530539566321,0.815402747074932,"Fusobacterium"
"Streptococcus_mitis_AI",-3.32866259247536,0.162125138075528,0.815402747074932,"Streptococcus"
"Treponema_D_paredis",1.13897219451704,0.162531918466576,0.815402747074932,"Treponema_D"
"Prevotella_sp927910885",1.97392416124204,0.164200445505276,0.818333654931091,"Prevotella"
"Streptococcus_sp008727815",-3.32457902562856,0.164492635431901,0.818333654931091,"Streptococcus"
"Streptococcus_sanguinis_G",2.01244112711103,0.168512418164041,0.827055041409375,"Streptococcus"
"Lancefieldella_rimae",1.15272596478731,0.170311821201249,0.827055041409375,"Lancefieldella"
"Cardiobacterium_valvarum",1.1213883001863,0.171134662477337,0.827055041409375,"Cardiobacterium"
"Nanogingivalis_sp015257795",-2.646036999055,0.171337206952873,0.827055041409375,"Nanogingivalis"
"Actinomyces_massiliensis",1.4504193564501,0.171663548829629,0.827055041409375,"Actinomyces"
"Pandoraea_iniqua",-1.33303541338024,0.171974529989704,0.827055041409375,"Pandoraea"
"Prevotella_baroniae",1.61197663539094,0.175419047935669,0.827055041409375,"Prevotella"
"Porphyromonas_pasteri",1.07642399558246,0.17557442495097,0.827055041409375,"Porphyromonas"
"Pauljensenia_sp000758755",-1.5994505331197,0.176553482624003,0.827055041409375,"Pauljensenia"
"CAJPPJ01_sp905372515",-3.87525976068656,0.178042167037248,0.827055041409375,"CAJPPJ01"
"Bacteroides_D_periocalifornicus",2.48955425016013,0.17944036468661,0.827055041409375,"Bacteroides_D"
"Haemophilus_A_parahaemolyticus_A",2.77167195120587,0.181009111532179,0.827055041409375,"Haemophilus_A"
"Fusobacterium_periodonticum_D",2.35985048788649,0.181407334745968,0.827055041409375,"Fusobacterium"
"Neisseria_sp000186165",-1.00757713546201,0.181598969944949,0.827055041409375,"Neisseria"
"Prevotella_micans",1.67536972714605,0.182627192924083,0.827055041409375,"Prevotella"
"Treponema_B_sp024181285",2.19539351009514,0.185073040109231,0.827055041409375,"Treponema_B"
"Prevotella_loescheii",1.24287899951263,0.185213348871569,0.827055041409375,"Prevotella"
"Pauljensenia_pyogenes_A",-2.26048293144847,0.186704929009131,0.827055041409375,"Pauljensenia"
"F0058_sp905372135",1.41758841431005,0.187250519565576,0.827055041409375,"F0058"
"Campylobacter_A_concisus_A",-2.72221314032685,0.187643460799133,0.827055041409375,"Campylobacter_A"
"Streptococcus_parasanguinis_J",-3.02793075924859,0.188711058992126,0.827055041409375,"Streptococcus"
"Veillonella_sp003463825",-3.33695856478077,0.189082903716661,0.827055041409375,"Veillonella"
"Pauljensenia_sp902373545",-1.29363724070669,0.189234750916154,0.827055041409375,"Pauljensenia"
"Oleibacter_sp002298335",1.60176919989363,0.189879232769494,0.827055041409375,"Oleibacter"
"Haemophilus_influenzae_E",-2.48219483810386,0.19002338829,0.827055041409375,"Haemophilus"
"Haemophilus_A_sputorum",1.91942092402876,0.190127880965277,0.827055041409375,"Haemophilus_A"
"Alloprevotella_sp000318095",1.88077404399446,0.190892155256307,0.827055041409375,"Alloprevotella"
"Streptococcus_oralis_BC",3.26929194388867,0.191445232230038,0.827055041409375,"Streptococcus"
"Haemophilus_D_sp900764435",1.60154112815305,0.191517231525348,0.827055041409375,"Haemophilus_D"
"Campylobacter_A_concisus_AD",-2.21410475173412,0.191570396154862,0.827055041409375,"Campylobacter_A"
"Streptococcus_vulneris",-2.58929473797129,0.192260754513259,0.827055041409375,"Streptococcus"
"Allisonella_pneumosinta",2.42075097943771,0.192652036820286,0.827055041409375,"Allisonella"
"Nanosynbacter_sp007845355",-1.51928742565857,0.192935441291868,0.827055041409375,"Nanosynbacter"
"Streptococcus_mitis_BJ",-2.15184382586478,0.19395361508321,0.827055041409375,"Streptococcus"
"Alloprevotella_sp003639005",1.3436487686103,0.195038840260021,0.827055041409375,"Alloprevotella"
"Streptococcus_cristatus",1.11989786478564,0.195306523458946,0.827055041409375,"Streptococcus"
"Prevotella_sp900319715",1.89235694140347,0.196250201483855,0.827055041409375,"Prevotella"
"Streptococcus_mitis_BH",-2.4870278483062,0.197560850116639,0.827055041409375,"Streptococcus"
"Streptococcus_mitis_AP",2.30641799171587,0.19767081667421,0.827055041409375,"Streptococcus"
"Eubacterium_N_saphenum",3.31611296702541,0.197813077838698,0.827055041409375,"Eubacterium_N"
"Treponema_B_sp024181225",2.08319305598514,0.19859151587212,0.827055041409375,"Treponema_B"
"Streptococcus_pseudopneumoniae_N",-1.70406327340051,0.199222556429685,0.827055041409375,"Streptococcus"
"Aggregatibacter_kilianii",1.77095170077477,0.200654213503629,0.827055041409375,"Aggregatibacter"
"Streptococcus_parasanguinis_B",-2.68693870430288,0.201680490964691,0.827055041409375,"Streptococcus"
"Streptococcus_sp905221115",3.21025771878141,0.201787690347601,0.827055041409375,"Streptococcus"
"Desulfobulbus_oralis",-2.124818810661,0.201923615115279,0.827055041409375,"Desulfobulbus"
"Bulleidia_moorei",-1.14941898977691,0.201972647389791,0.827055041409375,"Bulleidia"
