"feature","synergy","p","padj","Genus"
"Deinococcus_wulumuqiensis",2.83180424018934,0.13660831828114,0.797954581155718,"Deinococcus"
"Micrococcus_luteus",3.58244333865306,0.139287799893424,0.797954581155718,"Micrococcus"
"Winkia_sp002849225",2.16047979850724,0.142214012859358,0.797954581155718,"Winkia"
"Halomonas_aerodenitrificans",2.89153367176667,0.142865230687268,0.797954581155718,"Halomonas"
"Klebsiella_pneumoniae",4.0659565741285,0.153794871591554,0.811210963340013,"Klebsiella"
"Pelomonas_sp003963005",3.17584162712832,0.155957677618447,0.811210963340013,"Pelomonas"
"Alistipes_sp002428825",-1.86228408092267,0.157389535227828,0.811210963340013,"Alistipes"
"Malassezia_globosa",2.42286400816064,0.162572503164801,0.811210963340013,"Malassezia"
"Moraxella_A_osloensis",2.83122579749714,0.163984370460682,0.811210963340013,"Moraxella_A"
"Pauljensenia_sp902373545",-2.05372710702118,0.168019158890396,0.811210963340013,"Pauljensenia"
"Atlantibacter_hermannii",-1.240903991857,0.175779511839123,0.811210963340013,"Atlantibacter"
"Ralstonia_pickettii_B",2.89961232748651,0.176770946903927,0.811210963340013,"Ralstonia"
"Dialister_sp900541485",2.17514282148741,0.177777746084922,0.811210963340013,"Dialister"
"Methyloversatilis_universalis",2.98383658227526,0.180858255510266,0.811210963340013,"Methyloversatilis"
"Sphingomonas_hankookensis_A",-1.9545942653252,0.185794447968249,0.811210963340013,"Sphingomonas"
"Lactobacillus_crispatus",2.84459278508599,0.190513910201235,0.811210963340013,"Lactobacillus"
"Lactobacillus_gasseri",3.87346826108512,0.194638953680695,0.811210963340013,"Lactobacillus"
"CSSed11_175R1_sp003563915",2.44395122164257,0.202149521095837,0.811210963340013,"CSSed11_175R1"
"SKLC01_sp007123425",-2.94403463433371,0.204730572016349,0.811210963340013,"SKLC01"
"PWLR01_sp020832455",-1.81936394590687,0.206791509611271,0.811210963340013,"PWLR01"
"Capnocytophaga_leadbetteri",-2.02949004223809,0.207288319894607,0.811210963340013,"Capnocytophaga"
"Muribaculum_intestinale",-1.71746846691416,0.209591706260368,0.811210963340013,"Muribaculum"
"Ralstonia_sp007997035",2.79723988985702,0.213152028006005,0.811210963340013,"Ralstonia"
"Ralstonia_pickettii",-0.693304393933087,0.216713192232002,0.811210963340013,"Ralstonia"
"Diaphorobacter_nitroreducens",2.3436921083622,0.228063979281031,0.811210963340013,"Diaphorobacter"
"Neisseria_elongata",2.33681604389526,0.232948519984966,0.811210963340013,"Neisseria"
"Pandoraea_nosoerga",-1.40829386640132,0.239357302922016,0.811210963340013,"Pandoraea"
"Eubacterium_B_sulci",2.32081651287721,0.240180218917183,0.811210963340013,"Eubacterium_B"
"UBA668_sp016213625",2.13145382361183,0.24213405721275,0.811210963340013,"UBA668"
"Moraxella_A_cinereus",-3.05194054514981,0.242618591705937,0.811210963340013,"Moraxella_A"
"Salinibacter_sp913056185",-0.884933588877419,0.248650582304049,0.811210963340013,"Salinibacter"
"Lawsonella_clevelandensis_A",2.22437010080153,0.250625766017468,0.811210963340013,"Lawsonella"
"Acidovorax_temperans",2.62886652398404,0.252391782340241,0.811210963340013,"Acidovorax"
"Centipeda_sp015265235",-1.44375312167339,0.253348336137981,0.811210963340013,"Centipeda"
"Lawsonella_sp018376445",1.98979033405288,0.255053228648388,0.811210963340013,"Lawsonella"
"Dermacoccus_nishinomiyaensis",-1.48519166910619,0.268850393247094,0.836775844209853,"Dermacoccus"
"CU05_9_sp943913335",-1.66314410335131,0.273011452091086,0.836775844209853,"CU05_9"
"Alloprevotella_sp900095835",-1.73709949305667,0.284479445906792,0.836775844209853,"Alloprevotella"
"Nesterenkonia_alkaliphila",1.710966494833,0.294911775567075,0.836775844209853,"Nesterenkonia"
"Kocuria_palustris",-1.92895091256527,0.2964307286842,0.836775844209853,"Kocuria"
"Porphyromonas_gingivalis",1.71867309053037,0.296718146836382,0.836775844209853,"Porphyromonas"
"Escherichia_coli",-3.09041993650196,0.305486405609566,0.836775844209853,"Escherichia"
"Curvularia_eragrostidis",-1.85912719259894,0.30655334441816,0.836775844209853,"Curvularia"
"Fannyhessea_vaginae",2.37254109289858,0.307694701050648,0.836775844209853,"Fannyhessea"
"Paracoccus_salipaludis",-1.4801669042437,0.309765970325591,0.836775844209853,"Paracoccus"
"Agrobacterium_pusense",-2.19745452999735,0.314556376339977,0.836775844209853,"Agrobacterium"
"Neisseria_sp000090875",-0.94953082287372,0.315532754193327,0.836775844209853,"Neisseria"
"Prevotella_shahii",1.66735243454474,0.316345509188334,0.836775844209853,"Prevotella"
"Prevotella_aurantiaca",-1.39920923892781,0.318814989173031,0.836775844209853,"Prevotella"
"Pseudomonas_E_fluorescens_E",-1.09157268456654,0.319033072341535,0.836775844209853,"Pseudomonas_E"
"Prevotella_timonensis_A",1.78544948026573,0.321555782927804,0.836775844209853,"Prevotella"
"Duncaniella_muris",-1.31812348814094,0.332386222023604,0.846213493677607,"Duncaniella"
"Gordonia_bronchialis",0.765370443329521,0.332572988781592,0.846213493677607,"Gordonia"
"Duncaniella_dubosii",-1.39603976633835,0.343381932796313,0.853277396417245,"Duncaniella"
"Neisseria_subflava",-1.54264788858094,0.352504003382068,0.853277396417245,"Neisseria"
"Sulfuritalea_sp016235805",1.4542023820516,0.352530744037946,0.853277396417245,"Sulfuritalea"
"Paracoccus_marinus",-1.54782676963966,0.359842146917299,0.853277396417245,"Paracoccus"
"Methyloversatilis_discipulorum_A",-0.862662464694624,0.359940415339159,0.853277396417245,"Methyloversatilis"
"Nesterenkonia_lacusekhoensis",-2.03391239563196,0.360625150343351,0.853277396417245,"Nesterenkonia"
"Abyssibacter_profundi",-1.14155479348659,0.361431910272807,0.853277396417245,"Abyssibacter"
"Dietzia_cercidiphylli",-1.99282570046697,0.368737105936331,0.857967793388694,"Dietzia"
"Haloplanus_salinus",-1.09633219131309,0.371009133074996,0.857967793388694,"Haloplanus"
"Acidovorax_facilis",1.3735800337635,0.375414951258462,0.857967793388694,"Acidovorax"
"Prevotella_salivae",-1.24504312236503,0.384696259784151,0.857967793388694,"Prevotella"
"Ralstonia_sp000801955",1.16160248507169,0.393579903308351,0.857967793388694,"Ralstonia"
"Janibacter_A_massiliensis",-1.7341590547256,0.398713624270795,0.857967793388694,"Janibacter_A"
"Comamonas_thiooxydans",1.89232617777896,0.401008608030114,0.857967793388694,"Comamonas"
"Pauljensenia_sp001838165",1.17357199825622,0.402473083724837,0.857967793388694,"Pauljensenia"
"Prevotella_timonensis",1.88596184354582,0.402735531135423,0.857967793388694,"Prevotella"
"Corynebacterium_aurimucosum_E",1.31140037519126,0.413661482576015,0.857967793388694,"Corynebacterium"
"Bacillus_A_bombysepticus",1.40273721310429,0.420496854404374,0.857967793388694,"Bacillus_A"
"Actinomyces_oris",-1.41222411257968,0.422229490344828,0.857967793388694,"Actinomyces"
"Gordonia_jacobaea",-1.26766670625605,0.422710616283623,0.857967793388694,"Gordonia"
"Egicoccus_halophilus",-0.919251080598237,0.428094540800724,0.857967793388694,"Egicoccus"
"Lactobacillus_iners",-1.75255007108407,0.42815269387343,0.857967793388694,"Lactobacillus"
"Bifidobacterium_leopoldii",-1.73347580543277,0.42823245233287,0.857967793388694,"Bifidobacterium"
"Rothia_dentocariosa",1.48954567806487,0.431892070304801,0.857967793388694,"Rothia"
"Nesterenkonia_sphaerica",-0.356674415420069,0.435380369011625,0.857967793388694,"Nesterenkonia"
"Brevundimonas_sp002434505",-1.84665765139839,0.435472618791776,0.857967793388694,"Brevundimonas"
"JACDQM01_sp015657635",-1.04386947664701,0.438350357320861,0.857967793388694,"JACDQM01"
"Stomatobaculum_longum",-0.768589059279573,0.460843783250223,0.885783160375037,"Stomatobaculum"
"Prevotella_jejuni",-0.987915049544702,0.463028342893865,0.885783160375037,"Prevotella"
"Prevotella_pallens",-1.16637572650808,0.464165848231461,0.885783160375037,"Prevotella"
"Ralstonia_sp023955655",-1.17979917704635,0.469195998380318,0.887982509331346,"Ralstonia"
"Sphingobium_yanoikuyae",-0.605885037556112,0.480330302786867,0.893818713520961,"Sphingobium"
"Nocardiopsis_salina",0.992947242014987,0.482062084341849,0.893818713520961,"Nocardiopsis"
"Phytobacter_diazotrophicus",-0.590613168980401,0.490742424497996,0.893818713520961,"Phytobacter"
"Nitriliruptor_alkaliphilus",-1.098121082813,0.49207101295891,0.893818713520961,"Nitriliruptor"
"Pelomonas_sp021738245",1.47188047019769,0.493367095933637,0.893818713520961,"Pelomonas"
"Paracoccus_sphaerophysae",1.06783109708396,0.495698587847869,0.893818713520961,"Paracoccus"
"Alloprevotella_sp015259235",1.02345091008279,0.503486382406056,0.900768606023335,"Alloprevotella"
"Rothia_aeria",1.11201784267993,0.510951423167983,0.901738145299846,"Rothia"
"Pauljensenia_bouchesdurhonensis",-0.812598883638715,0.5119037506069,0.901738145299846,"Pauljensenia"
"Mogibacterium_diversum",-0.915677535989926,0.524366662298962,0.916640959285972,"Mogibacterium"
"Halomonas_sp015595025",-0.850777691690209,0.536559898595116,0.930850127108194,"Halomonas"
"Micrococcus_sp020097155",-1.06671143028059,0.552613994628461,0.935474818850817,"Micrococcus"
"Pelomonas_puraquae",-0.282017055686292,0.553137973491805,0.935474818850817,"Pelomonas"
"Malassezia_restricta",1.23053124420286,0.55372083170823,0.935474818850817,"Malassezia"
"Metamycoplasma_hominis",1.74191316402118,0.556803110625016,0.935474818850817,"Metamycoplasma"
"Lautropia_mirabilis",-1.00426707822255,0.569726206672454,0.935474818850817,"Lautropia"
"Pauljensenia_sp019425105",-0.744128272605546,0.575227954575888,0.935474818850817,"Pauljensenia"
"Ralstonia_insidiosa",1.00750754264678,0.576458222579748,0.935474818850817,"Ralstonia"
"Roseateles_depolymerans",-0.93817729551863,0.577233704060051,0.935474818850817,"Roseateles"
"Rubrivivax_sp022843905",0.811759155739797,0.578588763876319,0.935474818850817,"Rubrivivax"
"Ralstonia_sp900115545",-1.16868034103964,0.580545732857064,0.935474818850817,"Ralstonia"
"Comamonas_tsuruhatensis",0.943955711220583,0.585013865152971,0.935474818850817,"Comamonas"
"Prevotella_intermedia",0.800275080609386,0.589367422252636,0.935474818850817,"Prevotella"
"Herbaspirillum_huttiense",-0.753287654993962,0.596607361607657,0.935474818850817,"Herbaspirillum"
"Tannerella_serpentiformis",-0.738552938659573,0.603993610167722,0.935474818850817,"Tannerella"
"Tannerella_forsythia",-0.65694402110209,0.60589033349527,0.935474818850817,"Tannerella"
"Veillonella_rogosae",-0.786459618870188,0.608945378910774,0.935474818850817,"Veillonella"
"Sphingomonas_sp002127225",-0.759987472316656,0.609058149050147,0.935474818850817,"Sphingomonas"
"Nesterenkonia_sandarakina_A",-0.683677348641976,0.615502939844212,0.935474818850817,"Nesterenkonia"
"Corynebacterium_durum",-0.726728955537524,0.618335023397515,0.935474818850817,"Corynebacterium"
"Veillonella_tobetsuensis",-0.630588257988456,0.626236876479245,0.935474818850817,"Veillonella"
"Brachybacterium_paraconglomeratum",0.862783768449678,0.635994856272848,0.935474818850817,"Brachybacterium"
"Methylobacterium_rhodesianum",-0.819169601110593,0.636488063989465,0.935474818850817,"Methylobacterium"
"Ralstonia_sp001078575",0.512272983313521,0.637286618051687,0.935474818850817,"Ralstonia"
"Muribaculum_gordoncarteri",-0.657147882574691,0.650942332756287,0.935474818850817,"Muribaculum"
"Cryptobacteroides_sp009774765",-0.560933208113479,0.655232943141869,0.935474818850817,"Cryptobacteroides"
"MED_G138_sp020633195",0.643515022739375,0.659945991004158,0.935474818850817,"MED_G138"
"Prevotella_oris",0.592063336212756,0.673167521537265,0.935474818850817,"Prevotella"
"Anaeroglobus_micronuciformis",0.566194474059349,0.675533038555215,0.935474818850817,"Anaeroglobus"
"JAHWJY01_sp019348135",-0.755016609820426,0.685423537228748,0.935474818850817,"JAHWJY01"
"Aeromonas_caviae",-0.35522878565086,0.687016737574919,0.935474818850817,"Aeromonas"
"Ralstonia_syzygii",0.434738856298743,0.688026452246858,0.935474818850817,"Ralstonia"
"Pseudonocardia_ammonioxydans",0.557031004895629,0.688514061186555,0.935474818850817,"Pseudonocardia"
"Sphingomonas_zeae",0.812552664795279,0.690286686132891,0.935474818850817,"Sphingomonas"
"Alcaligenes_phenolicus",0.910135055085254,0.692803604538458,0.935474818850817,"Alcaligenes"
"Pseudomonas_E_putida",0.571561157373881,0.700149031906678,0.935474818850817,"Pseudomonas_E"
"Nesterenkonia_sedimenti",0.331763874543123,0.704607155348706,0.935474818850817,"Nesterenkonia"
"Streptococcus_agalactiae",0.963325116443933,0.706204088668986,0.935474818850817,"Streptococcus"
"Egicoccus_sp018335555",0.744401413403361,0.706889232878234,0.935474818850817,"Egicoccus"
"Alloprevotella_sp905369775",0.504418943610658,0.708577056320139,0.935474818850817,"Alloprevotella"
"Rothia_mucilaginosa_B",0.577602697873985,0.709697660152614,0.935474818850817,"Rothia"
"Nesterenkonia_massiliensis",-0.818872178127163,0.726501553115657,0.935474818850817,"Nesterenkonia"
"Pseudomonas_E_juntendi",-0.364091685792867,0.726857205606171,0.935474818850817,"Pseudomonas_E"
"Nesterenkonia_salmonea",-0.783528498538738,0.728249959420202,0.935474818850817,"Nesterenkonia"
"Cardiobacterium_hominis",-0.457478846733655,0.729871987557952,0.935474818850817,"Cardiobacterium"
"Malassezia_furfur",-0.363011549193912,0.740548296410236,0.935474818850817,"Malassezia"
"Halioglobus_sp003646415",-0.537826361389561,0.744415785832371,0.935474818850817,"Halioglobus"
"Halorientalis_regularis",-0.306291756459186,0.74917451632044,0.935474818850817,"Halorientalis"
"Methyloversatilis_universalis_A",0.430736715210127,0.749651926966964,0.935474818850817,"Methyloversatilis"
"Sphingomonas_sp004341505",-0.502254578747924,0.749761430281014,0.935474818850817,"Sphingomonas"
"Sphingomonas_aquatilis",-0.460960800226413,0.750736217368248,0.935474818850817,"Sphingomonas"
"Sphingomonas_sp003075315",-0.344487293817503,0.761682410955755,0.935474818850817,"Sphingomonas"
"Klebsiella_aerogenes",0.793853195379119,0.762049459145848,0.935474818850817,"Klebsiella"
"Neisseria_flavescens_B",0.709184723508712,0.764250798849786,0.935474818850817,"Neisseria"
"Ralstonia_mannitolilytica",-0.44296843958129,0.771797955207194,0.935474818850817,"Ralstonia"
"Nesterenkonia_cremea",-0.69033319319487,0.772997519740113,0.935474818850817,"Nesterenkonia"
"Prevotella_melaninogenica_A",-0.49507747158676,0.778629395404783,0.935474818850817,"Prevotella"
"Cutibacterium_modestum",0.372734943296549,0.784580779339071,0.935474818850817,"Cutibacterium"
"CSSed11_175R1_sp007120465",-0.397944330118145,0.785757253014534,0.935474818850817,"CSSed11_175R1"
"Bacillus_A_toyonensis",-0.424022728171959,0.786311706702776,0.935474818850817,"Bacillus_A"
"Halomonas_desiderata",-0.143650248767155,0.788334108248041,0.935474818850817,"Halomonas"
"Paracoccus_aeridis",-0.39895695994568,0.788413275276016,0.935474818850817,"Paracoccus"
"Nocardioides_sp021166815",-0.388257175333741,0.802570234099831,0.947363833035367,"Nocardioides"
"Halalkalicoccus_subterraneus",0.327402398421103,0.810022523354448,0.951257219734197,"Halalkalicoccus"
"Cutibacterium_acnes",0.388674881131721,0.819386872141023,0.957344865919869,"Cutibacterium"
"Pauljensenia_sp000278725",0.375274604456922,0.829460388626708,0.961859585969767,"Pauljensenia"
"Variovorax_sp900115375",0.391277958610815,0.838768677361938,0.961859585969767,"Variovorax"
"Acinetobacter_towneri_A",-0.295175723854166,0.841333216460829,0.961859585969767,"Acinetobacter"
"Prevotella_vespertina",0.311220294758372,0.84504880695894,0.961859585969767,"Prevotella"
"Corynebacterium_matruchotii",0.295767797842916,0.848334229276939,0.961859585969767,"Corynebacterium"
"Ralstonia_sp021173085",0.401738742206372,0.848452560549751,0.961859585969767,"Ralstonia"
"Aquabacterium_parvum",0.196541194837575,0.860995608348578,0.966852644560287,"Aquabacterium"
"Streptomyces_sp004348315",-0.228928953633054,0.863634768892159,0.966852644560287,"Streptomyces"
"Alloprevotella_sp015257125",-0.104435502657663,0.866054007791698,0.966852644560287,"Alloprevotella"
"Bifidobacterium_swidsinskii",0.34134860710046,0.873611845381472,0.966852644560287,"Bifidobacterium"
"Bifidobacterium_dentium",0.214506863641407,0.877777545550009,0.966852644560287,"Bifidobacterium"
"SKLC01_sp007130695",-0.332932055480217,0.878189301609343,0.966852644560287,"SKLC01"
"Puia_sp001898505",-0.233611491480938,0.89548029019549,0.973599119598139,"Puia"
"Methylobacterium_aquaticum",-0.170272049258435,0.898216603730905,0.973599119598139,"Methylobacterium"
"Halomonas_sp003182195",0.232835054075794,0.8996730335563,0.973599119598139,"Halomonas"
"Dietzia_natronolimnaea_A",0.191723838395775,0.901323202422731,0.973599119598139,"Dietzia"
"Neisseria_sp000186165",-0.21727229294936,0.90772621921341,0.975092046667205,"Neisseria"
"Halomonas_sp003202205",-0.0963011505198277,0.911221388588567,0.975092046667205,"Halomonas"
"Porphyromonas_endodontalis",0.169064332231338,0.924063396777126,0.984153086849368,"Porphyromonas"
"Laribacter_hongkongensis",-0.132738887385565,0.933312308662236,0.984153086849368,"Laribacter"
"Stenotrophomonas_maltophilia_S",0.149985286073624,0.933775139484799,0.984153086849368,"Stenotrophomonas"
"Phreatobacter_oligotrophus",-0.110763503039611,0.938611068895312,0.984153086849368,"Phreatobacter"
"Roseomonas_mucosa",-0.10113920859012,0.942769453994879,0.984153086849368,"Roseomonas"
"Prevotella_corporis",0.109100409904237,0.945474581252668,0.984153086849368,"Prevotella"
"Dermacoccus_abyssi",0.0537847728921523,0.955072275080136,0.985639819210367,"Dermacoccus"
"Acinetobacter_junii",0.103682791377527,0.95959180993585,0.985639819210367,"Acinetobacter"
"Corynebacterium_afermentans",0.0731166489271265,0.964342409596978,0.985639819210367,"Corynebacterium"
"Prevotella_melaninogenica",-0.0790913360039103,0.968887730697478,0.985639819210367,"Prevotella"
"Acidovorax_sp003058055",0.0701447748056663,0.971000179986828,0.985639819210367,"Acidovorax"
"Prevotella_histicola",-0.0647574155150068,0.97272750716831,0.985639819210367,"Prevotella"
"Acinetobacter_johnsonii",0.0309670724419579,0.989173745220072,0.996875220455659,"Acinetobacter"
"Paracoccus_marcusii",-0.0189527244799072,0.992522053554106,0.996875220455659,"Paracoccus"
"Bradyrhizobium_sp019748335",0.00121177701205763,0.99910677254304,0.99910677254304,"Bradyrhizobium"
