"feature","Genus","term","lfc","q","diff_abn"
"Abyssibacter_profundi","Abyssibacter","Periodontitis",-0.5111160526107,0.920719121967011,FALSE
"Acidovorax_delafieldii","Acidovorax","Periodontitis",-0.210056876789773,0.956413596261002,FALSE
"Acidovorax_facilis","Acidovorax","Periodontitis",0.441678681154012,0.920719121967011,FALSE
"Acidovorax_sp000302535","Acidovorax","Periodontitis",-0.6037014765243,0.920719121967011,FALSE
"Acidovorax_sp003058055","Acidovorax","Periodontitis",0.525178140943275,0.920719121967011,FALSE
"Acidovorax_temperans","Acidovorax","Periodontitis",-1.18925437636519,0.920719121967011,FALSE
"Acinetobacter_johnsonii","Acinetobacter","Periodontitis",0.953175557204623,0.920719121967011,FALSE
"Acinetobacter_junii","Acinetobacter","Periodontitis",-1.55026555986578,0.759872331318584,FALSE
"Acinetobacter_towneri_A","Acinetobacter","Periodontitis",-0.52488838281933,0.920719121967011,FALSE
"Actinomyces_oris","Actinomyces","Periodontitis",1.80016564223527,0.759872331318584,FALSE
"Aeromonas_caviae","Aeromonas","Periodontitis",0.158063150157599,0.920719121967011,FALSE
"Agrobacterium_pusense","Agrobacterium","Periodontitis",-0.485279630203336,0.920719121967011,FALSE
"Alcaligenes_phenolicus","Alcaligenes","Periodontitis",-0.0869729028536084,0.985023181704368,FALSE
"Alistipes_sp002428825","Alistipes","Periodontitis",1.02559277064765,0.802774610058904,FALSE
"Alloprevotella_sp015257125","Alloprevotella","Periodontitis",0.302423027865141,0.920719121967011,FALSE
"Alloprevotella_sp015259235","Alloprevotella","Periodontitis",1.02326304099951,0.850504523103982,FALSE
"Alloprevotella_sp900095835","Alloprevotella","Periodontitis",0.00657674784948142,0.997439300137332,FALSE
"Alloprevotella_sp905369775","Alloprevotella","Periodontitis",0.595717899974519,0.920719121967011,FALSE
"Anaeroglobus_micronuciformis","Anaeroglobus","Periodontitis",0.324884673959838,0.920719121967011,FALSE
"Aquabacterium_parvum","Aquabacterium","Periodontitis",-0.980964675422022,0.759872331318584,FALSE
"Atlantibacter_hermannii","Atlantibacter","Periodontitis",0.238162566484327,0.920719121967011,FALSE
"Bacillus_A_bombysepticus","Bacillus_A","Periodontitis",0.0424200055627819,0.985023181704368,FALSE
"Bacillus_A_toyonensis","Bacillus_A","Periodontitis",-1.34526310188782,0.759872331318584,FALSE
"Bifidobacterium_dentium","Bifidobacterium","Periodontitis",-0.867473279729873,0.759872331318584,FALSE
"Bifidobacterium_leopoldii","Bifidobacterium","Periodontitis",1.37983470424114,0.759872331318584,FALSE
"Bifidobacterium_swidsinskii","Bifidobacterium","Periodontitis",0.25492538367227,0.931873224081398,FALSE
"Bifidobacterium_vaginale","Bifidobacterium","Periodontitis",0.628189659029318,0.920719121967011,FALSE
"Brachybacterium_paraconglomeratum","Brachybacterium","Periodontitis",-0.243903001755887,0.920719121967011,FALSE
"Bradyrhizobium_sp019748335","Bradyrhizobium","Periodontitis",0.230557388003775,0.920719121967011,FALSE
"Brevundimonas_sp002434505","Brevundimonas","Periodontitis",0.986883382507405,0.920719121967011,FALSE
"Brevundimonas_sp002484265","Brevundimonas","Periodontitis",-0.597683045163844,0.920719121967011,FALSE
"CAG_485_sp002491945","CAG_485","Periodontitis",1.31977752130764,0.759872331318584,FALSE
"CAG_485_sp002493045","CAG_485","Periodontitis",1.21961836215397,0.759872331318584,FALSE
"CAG_873_sp011959565","CAG_873","Periodontitis",0.878299483938053,0.864017199322598,FALSE
"CSSed11_175R1_sp003563915","CSSed11_175R1","Periodontitis",0.0138498344942259,0.997439300137332,FALSE
"CSSed11_175R1_sp007120465","CSSed11_175R1","Periodontitis",-0.295733686066053,0.920719121967011,FALSE
"CU05_9_sp943913335","CU05_9","Periodontitis",0.313251600051966,0.920719121967011,FALSE
"Capnocytophaga_leadbetteri","Capnocytophaga","Periodontitis",0.215571696355236,0.920719121967011,FALSE
"Cardiobacterium_hominis","Cardiobacterium","Periodontitis",0.619671259664033,0.759872331318584,FALSE
"Centipeda_sp015265235","Centipeda","Periodontitis",0.475856331958692,0.920719121967011,FALSE
"Comamonas_thiooxydans","Comamonas","Periodontitis",0.756489163925886,0.920719121967011,FALSE
"Comamonas_tsuruhatensis","Comamonas","Periodontitis",-1.2358690240378,0.759872331318584,FALSE
"Corynebacterium_afermentans","Corynebacterium","Periodontitis",0.644751710781463,0.920719121967011,FALSE
"Corynebacterium_argentoratense","Corynebacterium","Periodontitis",0.948232338061639,0.759872331318584,FALSE
"Corynebacterium_aurimucosum_E","Corynebacterium","Periodontitis",-0.264180975802497,0.920719121967011,FALSE
"Corynebacterium_durum","Corynebacterium","Periodontitis",0.118194248535813,0.920719121967011,FALSE
"Corynebacterium_matruchotii","Corynebacterium","Periodontitis",0.634861636960078,0.920719121967011,FALSE
"Corynespora_cassiicola","Corynespora","Periodontitis",0.09445917636099,0.938424283688455,FALSE
"Cryptobacteroides_sp009774765","Cryptobacteroides","Periodontitis",0.751104905350829,0.864017199322598,FALSE
"Curvularia_eragrostidis","Curvularia","Periodontitis",0.586508167029187,0.920719121967011,FALSE
"Cutibacterium_acnes","Cutibacterium","Periodontitis",-0.418386233657847,0.920719121967011,FALSE
"Cutibacterium_modestum","Cutibacterium","Periodontitis",-0.297489192295234,0.920719121967011,FALSE
"Deinococcus_wulumuqiensis","Deinococcus","Periodontitis",1.29264718911317,0.850504523103982,FALSE
"Dermacoccus_abyssi","Dermacoccus","Periodontitis",-0.727160957012748,0.759872331318584,FALSE
"Dermacoccus_nishinomiyaensis","Dermacoccus","Periodontitis",1.10584324623564,0.759872331318584,FALSE
"Dialister_sp900541485","Dialister","Periodontitis",1.38771056220954,0.844311044534886,FALSE
"Diaphorobacter_nitroreducens","Diaphorobacter","Periodontitis",-0.807362083906153,0.920719121967011,FALSE
"Dietzia_cercidiphylli","Dietzia","Periodontitis",-1.6797317898136,0.759872331318584,FALSE
"Dietzia_natronolimnaea_A","Dietzia","Periodontitis",-1.08864153396755,0.759872331318584,FALSE
"Duncaniella_dubosii","Duncaniella","Periodontitis",1.13605615248163,0.759872331318584,FALSE
"Duncaniella_muris","Duncaniella","Periodontitis",0.935812087242439,0.844311044534886,FALSE
"Egicoccus_halophilus","Egicoccus","Periodontitis",-0.46279846082356,0.920719121967011,FALSE
"Egicoccus_sp018335555","Egicoccus","Periodontitis",-0.723431874743125,0.920719121967011,FALSE
"Escherichia_coli","Escherichia","Periodontitis",1.57672867023154,0.920719121967011,FALSE
"Eubacterium_B_sulci","Eubacterium_B","Periodontitis",0.279760027749404,0.925646127758765,FALSE
"Fannyhessea_vaginae","Fannyhessea","Periodontitis",3.30855489440861,0.731033003571163,FALSE
"Gordonia_bronchialis","Gordonia","Periodontitis",0.939300801667537,0.759872331318584,FALSE
"Gordonia_jacobaea","Gordonia","Periodontitis",0.595178544019722,0.920719121967011,FALSE
"Halalkalicoccus_jeotgali","Halalkalicoccus","Periodontitis",-1.34997792479039,0.759872331318584,FALSE
"Halalkalicoccus_sp022561895","Halalkalicoccus","Periodontitis",-1.61611886702775,0.759872331318584,FALSE
"Halalkalicoccus_subterraneus","Halalkalicoccus","Periodontitis",-0.0351068776049395,0.985023181704368,FALSE
"Halioglobus_sp003646415","Halioglobus","Periodontitis",-1.90816688972163,0.731033003571163,FALSE
"Halomonas_aerodenitrificans","Halomonas","Periodontitis",-0.55146636142356,0.920719121967011,FALSE
"Halomonas_desiderata","Halomonas","Periodontitis",-0.0941222796906283,0.920719121967011,FALSE
"Halomonas_ethanolica","Halomonas","Periodontitis",-0.825587392742241,0.802774610058904,FALSE
"Halomonas_sp003182195","Halomonas","Periodontitis",-0.209314275853938,0.938424283688455,FALSE
"Halomonas_sp003202205","Halomonas","Periodontitis",-1.36406698493518,0.731033003571163,FALSE
"Halomonas_sp015595025","Halomonas","Periodontitis",-0.617369291284598,0.864017199322598,FALSE
"Haloplanus_salinus","Haloplanus","Periodontitis",1.42870046946752,0.731033003571163,FALSE
"Halorientalis_regularis","Halorientalis","Periodontitis",0.782708218738798,0.759872331318584,FALSE
"Herbaspirillum_huttiense","Herbaspirillum","Periodontitis",-0.520571726044095,0.920719121967011,FALSE
"JACDQM01_sp015657635","JACDQM01","Periodontitis",-1.20029826616015,0.759872331318584,FALSE
"JAHWJY01_sp019348135","JAHWJY01","Periodontitis",0.625090640806267,0.920719121967011,FALSE
"Janibacter_A_massiliensis","Janibacter_A","Periodontitis",-0.448130493524965,0.920719121967011,FALSE
"Klebsiella_aerogenes","Klebsiella","Periodontitis",-0.723452764125324,0.920719121967011,FALSE
"Klebsiella_pneumoniae","Klebsiella","Periodontitis",-2.23040956001479,0.759872331318584,FALSE
"Kocuria_palustris","Kocuria","Periodontitis",0.584496633973997,0.920719121967011,FALSE
