"feature","glr","p","padj","Genus"
"Streptococcus_agalactiae",2.52484128320115,0.00758505174394499,0.433566433566434,"Streptococcus"
"Dialister_sp900541485",-0.958687976157704,0.0175687198112441,0.759466340111501,"Dialister"
"Lautropia_mirabilis",1.78593150595343,0.0211414519128865,0.759466340111501,"Lautropia"
"Bifidobacterium_leopoldii",1.49373843599938,0.048846098294211,0.759466340111501,"Bifidobacterium"
"Methylobacterium_jeotgali",0.667806744381918,0.048846098294211,0.759466340111501,"Methylobacterium"
"Micrococcus_sp020097155",0.762143158694645,0.048846098294211,0.759466340111501,"Micrococcus"
"Halomonas_desiderata",-0.838350150635467,0.0496602126918419,0.759466340111501,"Halomonas"
"MED_G138_sp020633195",-0.658710781050054,0.058041167519541,0.759466340111501,"MED_G138"
"Prevotella_salivae",1.35432996118679,0.0592087059316596,0.759466340111501,"Prevotella"
"Acinetobacter_johnsonii",2.98830375132664,0.0672505426543122,0.759466340111501,"Acinetobacter"
"Alloprevotella_sp015259235",-1.64840421072172,0.0679924424587377,0.759466340111501,"Alloprevotella"
"Capnocytophaga_leadbetteri",0.599918358248007,0.0727653673676271,0.759466340111501,"Capnocytophaga"
"Cardiobacterium_hominis",1.10395730306332,0.0727653673676271,0.759466340111501,"Cardiobacterium"
"Halomonas_sp015595025",0.722575247966103,0.0727653673676271,0.759466340111501,"Halomonas"
"Pandoraea_nosoerga",0.51659146598809,0.0727653673676271,0.759466340111501,"Pandoraea"
"Pauljensenia_sp019425105",0.750757575905727,0.0727653673676271,0.759466340111501,"Pauljensenia"
"Stomatobaculum_longum",0.565982963254166,0.0727653673676271,0.759466340111501,"Stomatobaculum"
"Tannerella_forsythia",0.796443730416812,0.0727653673676271,0.759466340111501,"Tannerella"
"Methylobacterium_aquaticum",-1.60283839752877,0.0837621715631406,0.759466340111501,"Methylobacterium"
"Prevotella_shahii",-1.93566594761506,0.0847199446989795,0.759466340111501,"Prevotella"
"Lawsonella_sp018376445",-2.74857265444334,0.0847620102266081,0.759466340111501,"Lawsonella"
"UBA668_sp016213625",-1.09104693049194,0.0897289793489728,0.759466340111501,"UBA668"
"Corynebacterium_durum",1.43847687805612,0.0928391730335612,0.759466340111501,"Corynebacterium"
"Sphingomonas_zeae",3.00983318120348,0.0977145568150106,0.759466340111501,"Sphingomonas"
"Bifidobacterium_dentium",0.477883085191274,0.107321397308791,0.759466340111501,"Bifidobacterium"
"CSSed11_175R1_sp007120465",0.62587518353775,0.107321397308791,0.759466340111501,"CSSed11_175R1"
"Centipeda_sp015265235",0.393155429063094,0.107321397308791,0.759466340111501,"Centipeda"
"Corynespora_cassiicola",0.352609610491903,0.107321397308791,0.759466340111501,"Corynespora"
"Halomonas_ethanolica",0.478982241168513,0.107321397308791,0.759466340111501,"Halomonas"
"Herbaspirillum_huttiense",0.315758601757037,0.107321397308791,0.759466340111501,"Herbaspirillum"
"Neisseria_sp000090875",0.43823158025078,0.107321397308791,0.759466340111501,"Neisseria"
"Nesterenkonia_alba",0.468376841621784,0.107321397308791,0.759466340111501,"Nesterenkonia"
"Pauljensenia_bouchesdurhonensis",0.476091474406477,0.107321397308791,0.759466340111501,"Pauljensenia"
"Pauljensenia_sp000466265",0.799241185652309,0.107321397308791,0.759466340111501,"Pauljensenia"
"Prevotella_jejuni",0.368314219825609,0.107321397308791,0.759466340111501,"Prevotella"
"Rothia_aeria",0.584861521119298,0.107321397308791,0.759466340111501,"Rothia"
"Salmonella_enterica",0.594728431263619,0.107321397308791,0.759466340111501,"Salmonella"
"Veillonella_rogosae",0.491556880128665,0.107321397308791,0.759466340111501,"Veillonella"
"Alloprevotella_sp900095835",1.35144716556827,0.112431104632405,0.759466340111501,"Alloprevotella"
"Nesterenkonia_sphaerica",-0.529094607282205,0.115592032785101,0.759466340111501,"Nesterenkonia"
"Sphingomonas_echinoides",1.75204926632061,0.131157217595761,0.759466340111501,"Sphingomonas"
"Tannerella_serpentiformis",1.07641872018718,0.142881355339685,0.759466340111501,"Tannerella"
"Prevotella_histicola",1.36617300333432,0.143025012052911,0.759466340111501,"Prevotella"
"Nesterenkonia_sedimenti",-0.965298004263593,0.158148404269319,0.759466340111501,"Nesterenkonia"
"Kocuria_palustris",0.724434931512921,0.169460410346758,0.759466340111501,"Kocuria"
"Porphyromonas_pasteri",-1.13761198462471,0.188848387881538,0.759466340111501,"Porphyromonas"
"Egicoccus_sp018335555",1.35063231703103,0.200493004072895,0.759466340111501,"Egicoccus"
"Acidovorax_delafieldii",-1.38812868336239,0.208134481130269,0.759466340111501,"Acidovorax"
"Bifidobacterium_vaginale",0.769966827014829,0.211518375290922,0.759466340111501,"Bifidobacterium"
"Sphingomonas_paucimobilis",-0.716928900540201,0.217346707311546,0.759466340111501,"Sphingomonas"
"Halalkalicoccus_sp022561895",-0.810097187203334,0.217634597381517,0.759466340111501,"Halalkalicoccus"
"Ralstonia_pickettii",-0.426758048816014,0.223733353349613,0.759466340111501,"Ralstonia"
"Nesterenkonia_salmonea",-1.31897071075892,0.227438371652191,0.759466340111501,"Nesterenkonia"
"Pelomonas_sp021738245",2.26938649946153,0.256746695741468,0.759466340111501,"Pelomonas"
"Variovorax_sp900115375",-0.982117924109905,0.256866425807523,0.759466340111501,"Variovorax"
"SKLC01_sp007123425",0.82501314788309,0.258322775333245,0.759466340111501,"SKLC01"
"Alloprevotella_sp015257125",-0.770375149336318,0.26995289064663,0.759466340111501,"Alloprevotella"
"Ralstonia_pickettii_B",-1.29832342815684,0.2737446624035,0.759466340111501,"Ralstonia"
"Ralstonia_sp000620465",-0.500074701424581,0.277088289700408,0.759466340111501,"Ralstonia"
"Nesterenkonia_cremea",2.13237118408897,0.285790574704247,0.759466340111501,"Nesterenkonia"
"Ralstonia_insidiosa",1.42471388393043,0.311721630357659,0.759466340111501,"Ralstonia"
"Acidovorax_sp000302535",-0.606951963298528,0.337940261055464,0.759466340111501,"Acidovorax"
"Winkia_sp002849225",-1.52662657402585,0.126396355300602,0.774315237001804,"Winkia"
"Deinococcus_wulumuqiensis",-0.652628730066101,0.215420288840977,0.774315237001804,"Deinococcus"
"Sphingomonas_sp002127225",0.853470817006824,0.215420288840977,0.774315237001804,"Sphingomonas"
"Janibacter_A_massiliensis",1.6093336086586,0.306122092478973,0.774315237001804,"Janibacter_A"
"Alloprevotella_sp905369775",-0.56241808824508,0.35414139745273,0.774315237001804,"Alloprevotella"
"Methyloversatilis_universalis",-1.47384343417683,0.339850944253224,0.776150320267967,"Methyloversatilis"
"Agrobacterium_pusense",2.55523079592059,0.324045449870509,0.780719280719281,"Agrobacterium"
"Fannyhessea_vaginae",-1.63680805769899,0.3334039991139,0.780719280719281,"Fannyhessea"
"Pseudomonas_aeruginosa",-0.483827748446702,0.155813956826555,0.791006461892538,"Pseudomonas"
"Moraxella_A_osloensis",-0.410945188466841,0.172346205646068,0.791006461892538,"Moraxella_A"
"Prevotella_timonensis",-0.712730699445648,0.172346205646068,0.791006461892538,"Prevotella"
"Nitriliruptor_alkaliphilus",0.838649575360441,0.250678194144859,0.791006461892538,"Nitriliruptor"
