"feature","glr","p","padj","Genus"
"Campylobacter_A_massiliensis",-2.81314434173442,0.00170358967695391,0.123626373626374,"Campylobacter_A"
"Centipeda_sp000468035",-3.12503887417024,0.00170358967695391,0.123626373626374,"Centipeda"
"Aggregatibacter_kilianii",-3.59771652282347,0.0023231251460229,0.123626373626374,"Aggregatibacter"
"Campylobacter_A_sp905372745",-2.95876613779775,0.00317521716113178,0.123626373626374,"Campylobacter_A"
"Prevotella_micans",-3.0813283990562,0.00317521716113178,0.123626373626374,"Prevotella"
"Prevotella_sp018127805",-4.28570280839408,0.00317521716113178,0.123626373626374,"Prevotella"
"Rothia_mucilaginosa_A",4.94011465593122,0.00317521716113178,0.123626373626374,"Rothia"
"Treponema_sp905373565",-2.27278622887693,0.00317521716113178,0.123626373626374,"Treponema"
"Arachnia_rubra",-5.96025584613624,0.00428223000760097,0.125790875790876,"Arachnia"
"Eikenella_exigua",-1.48050411658245,0.00428223000760097,0.125790875790876,"Eikenella"
"Treponema_B_denticola_C",-3.38899713489692,0.00428223000760097,0.125790875790876,"Treponema_B"
"Treponema_vincentii",-2.09360735791519,0.00428223000760097,0.125790875790876,"Treponema"
"Veillonella_sp900556785",2.32104111781048,0.000471116385495259,0.143797379091497,"Veillonella"
"JABZIP01_sp015258265",-5.87189492349798,0.00524010944390216,0.143797379091497,"JABZIP01"
"Aggregatibacter_segnis",-2.69716611013222,0.00570354661154681,0.143797379091497,"Aggregatibacter"
"Alloprevotella_sp900095835",-5.5935863759634,0.00572853762085974,0.143797379091497,"Alloprevotella"
"Treponema_sp000775995",-2.06265763669309,0.00572853762085974,0.143797379091497,"Treponema"
"Aggregatibacter_sp000466335",-3.16153060212614,0.00760164147522017,0.1895998738104,"Aggregatibacter"
"CAJPSE01_sp905373185",-3.41509358531147,0.00760164147522017,0.1895998738104,"CAJPSE01"
"Treponema_D_sp024697295",-1.61938716654171,0.00793815835164898,0.196671749303328,"Treponema_D"
"Campylobacter_A_showae_B",-1.84252225898998,0.00996789584194826,0.196671749303328,"Campylobacter_A"
"Peptoanaerobacter_stomatis",-2.26508963952742,0.00996789584194826,0.196671749303328,"Peptoanaerobacter"
"Prevotella_sp900113305",-1.85611227980397,0.00996789584194826,0.196671749303328,"Prevotella"
"F0058_sp000163695",-1.96382349224524,0.010006315526918,0.196671749303328,"F0058"
"Haemophilus_A_parahaemolyticus",-4.75254753357089,0.010006315526918,0.196671749303328,"Haemophilus_A"
"Prevotella_oralis",-2.99534328063672,0.010006315526918,0.196671749303328,"Prevotella"
"Treponema_medium",-1.82299774128663,0.010006315526918,0.196671749303328,"Treponema"
"Treponema_D_sp024696245",-3.40978653691553,0.011024162804727,0.196671749303328,"Treponema_D"
"Bacteroides_D_periocalifornicus",-3.6255067834083,0.0128792441514114,0.196671749303328,"Bacteroides_D"
"CAJPNX01_sp905372165",-6.20637408664342,0.0130195505302024,0.196671749303328,"CAJPNX01"
"Prevotella_sp000163055",-4.35836292695501,0.0130195505302024,0.196671749303328,"Prevotella"
"Arachnia_sp905372155",-3.91625574382454,0.0130664728305287,0.196671749303328,"Arachnia"
"F0058_sp905372605",-1.92761121125413,0.0130664728305287,0.196671749303328,"F0058"
"Haemophilus_D_parainfluenzae_A",-2.50715076219504,0.0130664728305287,0.196671749303328,"Haemophilus_D"
"Haemophilus_D_sp900755445",-1.7102408836251,0.0130664728305287,0.196671749303328,"Haemophilus_D"
"Oribacterium_asaccharolyticum",2.76726987731639,0.0130664728305287,0.196671749303328,"Oribacterium"
"Oribacterium_sinus",3.1252054901001,0.0130664728305287,0.196671749303328,"Oribacterium"
"Prevotella_shahii",-3.97384681879248,0.0130664728305287,0.196671749303328,"Prevotella"
"Treponema_B_sp024181385",-2.39271281702565,0.0149895754764423,0.222603483473049,"Treponema_B"
"Lachnoanaerobaculum_sp000209465",-2.30197806629224,0.0167003798046355,0.222603483473049,"Lachnoanaerobaculum"
"CAJPSE01_sp003860125",-2.86076044896522,0.0168700781119243,0.222603483473049,"CAJPSE01"
