"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","Genus"
"Halalkalicoccus_jeotgali","KidneyDisease","KidneyDisease",0.9969690044047,0.437555996550645,0.0249373012051918,"KidneyDisease",0.493195703374621,101,23,"Halalkalicoccus"
"Haloplanus_salinus","Periodontitis","Periodontitis",1.28319464773504,0.558132038913656,0.0236910265871736,"Periodontitis",0.493195703374621,101,23,"Haloplanus"
"MED_G138_sp020633195","KidneyDisease","KidneyDisease",-0.951466810539831,0.419825298910093,0.0256996502098607,"KidneyDisease",0.493195703374621,101,24,"MED_G138"
"Neisseria_elongata","Diabetes","Diabetes",1.33407646035359,0.593143722331841,0.0268119230762323,"Diabetes",0.493195703374621,101,35,"Neisseria"
"Nesterenkonia_cremea","Periodontitis","Periodontitis",-2.86421632283936,1.28494561636391,0.0281672420426237,"Periodontitis",0.493195703374621,101,66,"Nesterenkonia"
"Pelomonas_sp021738245","KidneyDisease","KidneyDisease",2.63938186902403,1.18609247783854,0.0284287479674454,"KidneyDisease",0.493195703374621,101,69,"Pelomonas"
"Prevotella_sp905372445","Periodontitis","Periodontitis",1.23825965885589,0.554144681507122,0.0277916283088433,"Periodontitis",0.493195703374621,101,17,"Prevotella"
"Prevotella_timonensis","Diabetes","Diabetes",1.81861917440582,0.812589440723333,0.0275534680791679,"Diabetes",0.493195703374621,101,29,"Prevotella"
"Prevotella_timonensis_A","Diabetes","Diabetes",1.49378338821801,0.637386761365556,0.0211828976421983,"Diabetes",0.493195703374621,101,15,"Prevotella"
"Rothia_aeria","Diabetes","Diabetes",1.51052594727978,0.640909302718518,0.0204836226467333,"Diabetes",0.493195703374621,101,16,"Rothia"
"Sphingomonas_hankookensis_A","Diabetes","Diabetes",1.18269880779921,0.510932080535419,0.0227781627887628,"Diabetes",0.493195703374621,101,15,"Sphingomonas"
"Sulfuritalea_sp016235805","Periodontitis","Periodontitis",-1.16843773121915,0.505658911291976,0.0230114302866929,"Periodontitis",0.493195703374621,101,26,"Sulfuritalea"
"Bacillus_A_bombysepticus","Diabetes","Diabetes",0.969386464162002,0.441283725624421,0.0304713126261233,"Diabetes",0.511614708318483,101,16,"Bacillus_A"
"Sphingomonas_aquatilis","KidneyDisease","KidneyDisease",-1.0107423098561,0.458918989168196,0.0300533441140505,"KidneyDisease",0.511614708318483,101,95,"Sphingomonas"
"Sphingomonas_sp000797515","KidneyDisease","KidneyDisease",1.68004258253349,0.766480462246452,0.0308309300209392,"KidneyDisease",0.511614708318483,101,88,"Sphingomonas"
"PUIC01_sp017418605","KidneyDisease","KidneyDisease",-0.509105646622987,0.234073820738834,0.032114211128989,"KidneyDisease",0.523610719083815,101,101,"PUIC01"
"Atlantibacter_hermannii","Diabetes","Diabetes",-0.788094903622738,0.366466830417559,0.034052036021249,"Diabetes",0.541521961726806,101,15,"Atlantibacter"
"Nesterenkonia_alba","Diabetes","Diabetes",-0.531211336406104,0.247934483518655,0.0347054686139555,"Diabetes",0.544352898123,101,12,"Nesterenkonia"
"Pseudomonas_aeruginosa","Diabetes","Diabetes",1.41060278528287,0.661602303190132,0.0355778836704102,"Diabetes",0.550495632467834,101,18,"Pseudomonas"
"Dietzia_natronolimnaea_A","Periodontitis","Periodontitis",-1.01309864112096,0.486634599474782,0.0400452903052405,"Periodontitis",0.566072313574079,101,17,"Dietzia"
"Egicoccus_sp018335555","KidneyDisease","KidneyDisease",1.51835950727347,0.723861431531649,0.0385970376140229,"KidneyDisease",0.566072313574079,101,53,"Egicoccus"
"Ralstonia_insidiosa","KidneyDisease","KidneyDisease",2.055296424741,0.980489323693626,0.0387229800278946,"KidneyDisease",0.566072313574079,101,58,"Ralstonia"
"Porphyromonas_endodontalis","Diabetes","Diabetes",1.45584335006305,0.702668068584062,0.040986648059342,"Diabetes",0.572313561316422,101,22,"Porphyromonas"
"Gordonia_bronchialis","Periodontitis","Periodontitis",1.05243837585696,0.510717866955663,0.0420646449945057,"Periodontitis",0.573381172841774,101,11,"Gordonia"
"Halomonas_desiderata","KidneyDisease","KidneyDisease",-0.671985066086149,0.328788912292478,0.0437396268200759,"KidneyDisease",0.578283611251226,101,101,"Halomonas"
"Prevotella_histicola","KidneyDisease","KidneyDisease",1.70637730156065,0.837471826155254,0.0443775641802309,"KidneyDisease",0.578283611251226,101,43,"Prevotella"
"Halalkalicoccus_jeotgali","Periodontitis","Periodontitis",-1.03683323993651,0.514647212396189,0.0467682436409946,"Periodontitis",0.58387994213674,101,23,"Halalkalicoccus"
"Micrococcus_sp020097155","KidneyDisease","KidneyDisease",1.15091161211329,0.5675999757295,0.0453936952874429,"KidneyDisease",0.58387994213674,101,21,"Micrococcus"
"Neisseria_subflava","Diabetes","Diabetes",0.795211573966735,0.39591456999928,0.0474243097106697,"Diabetes",0.58387994213674,101,15,"Neisseria"
"Comamonas_tsuruhatensis","Periodontitis","Periodontitis",-2.29504548752705,1.15432190356513,0.0496652367800534,"Periodontitis",0.590270092424728,101,63,"Comamonas"
"JACDQM01_sp015657635","Periodontitis","Periodontitis",-0.695955760863582,0.349447996485149,0.0492879300618325,"Periodontitis",0.590270092424728,101,12,"JACDQM01"
"Anaeroglobus_micronuciformis","KidneyDisease","KidneyDisease",0.763635884311911,0.402958581610784,0.0611234104661511,"KidneyDisease",0.591379176265858,101,18,"Anaeroglobus"
"Aquabacterium_parvum","Periodontitis","Periodontitis",-0.736433902562116,0.375911811246239,0.0530375594519066,"Periodontitis",0.591379176265858,101,13,"Aquabacterium"
"CSSed11_175R1_sp007120465","KidneyDisease","KidneyDisease",0.853786151462061,0.445193899757891,0.0581419332567554,"KidneyDisease",0.591379176265858,101,13,"CSSed11_175R1"
"Centipeda_sp015265235","KidneyDisease","KidneyDisease",0.708861851709524,0.375895314692511,0.0623777077870141,"KidneyDisease",0.591379176265858,101,13,"Centipeda"
"Dermacoccus_abyssi","Periodontitis","Periodontitis",-1.48680468324909,0.76284877971241,0.0542433057337334,"Periodontitis",0.591379176265858,101,12,"Dermacoccus"
"Halomonas_sp015595025","KidneyDisease","KidneyDisease",0.717936021583675,0.379500412610513,0.0615644951869573,"KidneyDisease",0.591379176265858,101,16,"Halomonas"
"Herbaspirillum_huttiense","KidneyDisease","KidneyDisease",0.862103167478709,0.436045815152101,0.0509298501750517,"KidneyDisease",0.591379176265858,101,14,"Herbaspirillum"
"Micrococcus_sp020097155","Periodontitis","Periodontitis",-1.24928193263115,0.667603112671593,0.0643816882699056,"Periodontitis",0.591379176265858,101,21,"Micrococcus"
"Nesterenkonia_salmonea","KidneyDisease","KidneyDisease",-1.81858112858024,0.954946010228524,0.0598862861094225,"KidneyDisease",0.591379176265858,101,71,"Nesterenkonia"
"Nesterenkonia_sedimenti","Diabetes","Diabetes",0.742498043928647,0.382155041734679,0.0549859706715728,"Diabetes",0.591379176265858,101,100,"Nesterenkonia"
"Nesterenkonia_sphaerica","Periodontitis","Periodontitis",-0.669357624042089,0.352399233988619,0.0605416890433128,"Periodontitis",0.591379176265858,101,101,"Nesterenkonia"
"Paracoccus_sphaerophysae","KidneyDisease","KidneyDisease",1.42163275865927,0.724492583830435,0.0526598971340342,"KidneyDisease",0.591379176265858,101,18,"Paracoccus"
"Prevotella_histicola","Diabetes","Diabetes",1.48002234620179,0.752890055296887,0.0522426915955619,"Diabetes",0.591379176265858,101,43,"Prevotella"
"Roseateles_depolymerans","Diabetes","Diabetes",-0.601146121426285,0.315202177082788,0.0595189282119639,"Diabetes",0.591379176265858,101,16,"Roseateles"
"Stomatobaculum_longum","KidneyDisease","KidneyDisease",0.815858319389206,0.43565889920942,0.0641851390434765,"KidneyDisease",0.591379176265858,101,13,"Stomatobaculum"
"Veillonella_rogosae","KidneyDisease","KidneyDisease",0.668258981637854,0.35513720656382,0.0629393876984245,"KidneyDisease",0.591379176265858,101,13,"Veillonella"
"Veillonella_tobetsuensis","KidneyDisease","KidneyDisease",0.59851579796379,0.319547725193894,0.0641419458936489,"KidneyDisease",0.591379176265858,101,13,"Veillonella"
"Methylobacterium_ajmalii","Diabetes","Diabetes",-1.18542501759163,0.636892444873518,0.0657991377422816,"Diabetes",0.593228446574114,101,61,"Methylobacterium"
"Nesterenkonia_alba","Periodontitis","Periodontitis",-0.60414281953219,0.324378128351751,0.0656280993483534,"Periodontitis",0.593228446574114,101,12,"Nesterenkonia"
"Nesterenkonia_salmonea","Periodontitis","Periodontitis",-2.075816428441,1.12319407350663,0.0676936138892542,"Periodontitis",0.60554053049372,101,71,"Nesterenkonia"
"Bifidobacterium_dentium","Periodontitis","Periodontitis",-1.26457085423702,0.686949027288536,0.0687646157539463,"Periodontitis",0.61035259719588,101,13,"Bifidobacterium"
"Bacillus_A_toyonensis","Periodontitis","Periodontitis",-1.70527150246763,0.931164957025838,0.0701852850778778,"Periodontitis",0.61150276729787,101,19,"Bacillus_A"
"Actinomyces_oris","Periodontitis","Periodontitis",1.47490338621769,0.815233144682883,0.0735858886657707,"Periodontitis",0.619528253840496,101,15,"Actinomyces"
"Nesterenkonia_sedimenti","KidneyDisease","KidneyDisease",-0.773165868206395,0.425087406088497,0.0720864667661576,"KidneyDisease",0.619528253840496,101,100,"Nesterenkonia"
"Pandoraea_nosoerga","KidneyDisease","KidneyDisease",1.02264020138906,0.564396917368461,0.0731584640759723,"KidneyDisease",0.619528253840496,101,15,"Pandoraea"
"Alloprevotella_sp015257125","KidneyDisease","KidneyDisease",-0.837310314048998,0.469834497426615,0.0779215249729467,"KidneyDisease",0.619827458714503,101,101,"Alloprevotella"
"Corynebacterium_afermentans","Diabetes","Diabetes",-0.530486822649337,0.297590041727665,0.0778443023982138,"Diabetes",0.619827458714503,101,13,"Corynebacterium"
"Nesterenkonia_sphaerica","Diabetes","Diabetes",0.481433400247714,0.269352075355072,0.0770657256416962,"Diabetes",0.619827458714503,101,101,"Nesterenkonia"
"Pauljensenia_bouchesdurhonensis","KidneyDisease","KidneyDisease",0.679522827467541,0.382040808518663,0.0784934336363345,"KidneyDisease",0.619827458714503,101,12,"Pauljensenia"
"Pelomonas_sp003963005","Periodontitis","Periodontitis",-1.53143795584488,0.866636100944012,0.0804218370810759,"Periodontitis",0.630705503135835,101,57,"Pelomonas"
"Halomonas_desiderata","Periodontitis","Periodontitis",-0.676938980746325,0.386716896836114,0.0832644295412481,"Periodontitis",0.637962164316248,101,101,"Halomonas"
"Klebsiella_pneumoniae","Periodontitis","Periodontitis",-1.0363850757774,0.591035103549482,0.0827401273884222,"Periodontitis",0.637962164316248,101,45,"Klebsiella"
"Streptococcus_agalactiae","Periodontitis","Periodontitis",-1.75504076417658,1.00485296613197,0.0839450435661297,"Periodontitis",0.637962164316248,101,62,"Streptococcus"
"Pauljensenia_sp019425105","KidneyDisease","KidneyDisease",0.879634748659213,0.506128399254015,0.0854568228192413,"KidneyDisease",0.643737250842311,101,12,"Pauljensenia"
"Alloprevotella_sp015259235","Diabetes","Diabetes",1.15475326999775,0.670673940124271,0.0883639304437571,"Diabetes",0.643940086658522,101,44,"Alloprevotella"
"Dietzia_cercidiphylli","Periodontitis","Periodontitis",-1.93935318119593,1.12330986680887,0.0875147218378984,"Periodontitis",0.643940086658522,101,39,"Dietzia"
"Tannerella_forsythia","KidneyDisease","KidneyDisease",1.10171548274074,0.638278490435464,0.0875851717834062,"KidneyDisease",0.643940086658522,101,15,"Tannerella"
"CAG_873_sp011959565","KidneyDisease","KidneyDisease",-1.16563262942816,0.684935358346003,0.0920607954765028,"KidneyDisease",0.650676610003677,101,12,"CAG_873"
"Halalkalicoccus_sp022561895","Periodontitis","Periodontitis",-2.08878620359001,1.22215080213512,0.090696146967145,"Periodontitis",0.650676610003677,101,82,"Halalkalicoccus"
"Pseudomonas_E_iridis","KidneyDisease","KidneyDisease",-1.39222890962818,0.822276155473131,0.093705642189739,"KidneyDisease",0.658239020289885,101,38,"Pseudomonas_E"
"Pauljensenia_sp001838165","Periodontitis","Periodontitis",0.682225775316246,0.409273216084029,0.0988239583481368,"Periodontitis",0.661701539224687,101,11,"Pauljensenia"
"Pelomonas_sp003963005","KidneyDisease","KidneyDisease",1.23718365340765,0.73681895803878,0.096421264814321,"KidneyDisease",0.661701539224687,101,57,"Pelomonas"
"Ralstonia_pickettii","KidneyDisease","KidneyDisease",-0.483560215991916,0.288439278573342,0.0969338430637759,"KidneyDisease",0.661701539224687,101,101,"Ralstonia"
"Cutibacterium_modestum","KidneyDisease","KidneyDisease",1.24611172751385,0.753185609126014,0.10133553083886,"KidneyDisease",0.663467155413446,101,13,"Cutibacterium"
"Metamycoplasma_hominis","KidneyDisease","KidneyDisease",1.46943069731167,0.886281906691226,0.100621704732999,"KidneyDisease",0.663467155413446,101,30,"Metamycoplasma"
"Laribacter_hongkongensis","KidneyDisease","KidneyDisease",0.795646006509375,0.48613927284972,0.105009677609809,"KidneyDisease",0.665339486725947,101,18,"Laribacter"
"Nesterenkonia_alkaliphila","Periodontitis","Periodontitis",-1.358086708801,0.829960221779532,0.105079917424506,"Periodontitis",0.665339486725947,101,93,"Nesterenkonia"
"Pseudoclavibacter_B_triregionum","Diabetes","Diabetes",-1.15890858207396,0.713408980881272,0.107589830113486,"Diabetes",0.673171341420446,101,31,"Pseudoclavibacter_B"
"CAG_485_sp002491945","KidneyDisease","KidneyDisease",-0.863176398488383,0.538912520418547,0.112542011112621,"KidneyDisease",0.683044869630043,101,11,"CAG_485"
"Pseudomonas_E_putida","Diabetes","Diabetes",-0.662760054254853,0.41425755164164,0.112947001565115,"Diabetes",0.683044869630043,101,12,"Pseudomonas_E"
"Ralstonia_syzygii","Periodontitis","Periodontitis",-0.409112550009639,0.255822140848304,0.113095324928049,"Periodontitis",0.683044869630043,101,12,"Ralstonia"
"Tannerella_serpentiformis","KidneyDisease","KidneyDisease",0.956449987875672,0.597081258580791,0.112503181124532,"KidneyDisease",0.683044869630043,101,19,"Tannerella"
"Alloprevotella_sp015259235","KidneyDisease","KidneyDisease",-1.16586877649394,0.746019323059233,0.121428077679699,"KidneyDisease",0.688501187787015,101,44,"Alloprevotella"
"Corynebacterium_aurimucosum_E","KidneyDisease","KidneyDisease",0.904038367466553,0.580439225369504,0.12267534436637,"KidneyDisease",0.688501187787015,101,11,"Corynebacterium"
"Halomonas_ethanolica","Periodontitis","Periodontitis",-1.06407829398695,0.695304675619424,0.129246634956795,"Periodontitis",0.688501187787015,101,17,"Halomonas"
"Lactobacillus_jensenii","KidneyDisease","KidneyDisease",0.954208047109747,0.618752821783878,0.126362371286388,"KidneyDisease",0.688501187787015,101,46,"Lactobacillus"
"Neisseria_elongata","KidneyDisease","KidneyDisease",1.0252061541937,0.659779144137974,0.123542412750507,"KidneyDisease",0.688501187787015,101,35,"Neisseria"
"Nesterenkonia_cremea","KidneyDisease","KidneyDisease",1.66399591354391,1.09246809491833,0.131042437993417,"KidneyDisease",0.688501187787015,101,66,"Nesterenkonia"
"Prevotella_jejuni","KidneyDisease","KidneyDisease",0.507717526370982,0.328913392681677,0.126004953864526,"KidneyDisease",0.688501187787015,101,21,"Prevotella"
"Prevotella_salivae","KidneyDisease","KidneyDisease",0.992283347385938,0.633396812417328,0.120531849061146,"KidneyDisease",0.688501187787015,101,33,"Prevotella"
"Prevotella_shahii","Diabetes","Diabetes",1.31085046242118,0.862073551479314,0.131687126747036,"Diabetes",0.688501187787015,101,54,"Prevotella"
"Pseudonocardia_ammonioxydans","KidneyDisease","KidneyDisease",0.725753244324265,0.463883863806539,0.121021839677273,"KidneyDisease",0.688501187787015,101,15,"Pseudonocardia"
"Ralstonia_mannitolilytica","Periodontitis","Periodontitis",-1.29412301601162,0.848622967167332,0.130589344787651,"Periodontitis",0.688501187787015,101,91,"Ralstonia"
"Ralstonia_sp007997035","Periodontitis","Periodontitis",-1.37347513224914,0.89884195956207,0.129823049714704,"Periodontitis",0.688501187787015,101,70,"Ralstonia"
"Ralstonia_sp023955655","Periodontitis","Periodontitis",-1.47616886190483,0.931463095289571,0.116338500090274,"Periodontitis",0.688501187787015,101,25,"Ralstonia"
"Sphingomonas_sp002127225","KidneyDisease","KidneyDisease",0.861547800772695,0.566536860782749,0.131649902558101,"KidneyDisease",0.688501187787015,101,14,"Sphingomonas"
"Acidovorax_sp003058055","Diabetes","Diabetes",0.600938011139728,0.405013363773998,0.141185899819074,"Diabetes",0.688711685023922,101,21,"Acidovorax"
"Acinetobacter_junii","Periodontitis","Periodontitis",-0.567733283865705,0.37703020556708,0.135435571866022,"Periodontitis",0.688711685023922,101,21,"Acinetobacter"
"Brevundimonas_sp002434505","KidneyDisease","KidneyDisease",-1.17319893893419,0.792000876047265,0.141833213276966,"KidneyDisease",0.688711685023922,101,65,"Brevundimonas"
"Curvularia_eragrostidis","Diabetes","Diabetes",-0.676174862301952,0.446998407795705,0.13367536460378,"Diabetes",0.688711685023922,101,31,"Curvularia"
"Dialister_sp900541485","KidneyDisease","KidneyDisease",-0.886312438791082,0.59587140467778,0.140215021589463,"KidneyDisease",0.688711685023922,101,15,"Dialister"
"Halomonas_desiderata","Diabetes","Diabetes",0.439066136838282,0.295582364237047,0.140741590525376,"Diabetes",0.688711685023922,101,101,"Halomonas"
"Methylobacterium_aquaticum","Periodontitis","Periodontitis",-1.30555224671963,0.860553633123711,0.132560310275077,"Periodontitis",0.688711685023922,101,68,"Methylobacterium"
"Methylobacterium_jeotgali","Periodontitis","Periodontitis",-0.884644534186168,0.597385416843045,0.141952801454712,"Periodontitis",0.688711685023922,101,22,"Methylobacterium"
"Nocardioides_sp021166815","Diabetes","Diabetes",-0.499070590882847,0.334049514018715,0.138489269411668,"Diabetes",0.688711685023922,101,12,"Nocardioides"
"Nocardiopsis_salina","Periodontitis","Periodontitis",-1.35011358840168,0.899305728907253,0.136598565597694,"Periodontitis",0.688711685023922,101,96,"Nocardiopsis"
"Prevotella_sp013333285","Periodontitis","Periodontitis",0.90044816338903,0.601034890603149,0.137406472938228,"Periodontitis",0.688711685023922,101,17,"Prevotella"
"Pseudomonas_E_juntendi","KidneyDisease","KidneyDisease",-0.832281605259592,0.556161815048374,0.13784519866412,"KidneyDisease",0.688711685023922,101,20,"Pseudomonas_E"
"Mogibacterium_diversum","KidneyDisease","KidneyDisease",1.06403621559546,0.728450068618766,0.147401349441181,"KidneyDisease",0.706169644812353,101,17,"Mogibacterium"
"Nitriliruptor_alkaliphilus","Periodontitis","Periodontitis",-0.974474021598112,0.666680572061378,0.147128786239821,"Periodontitis",0.706169644812353,101,28,"Nitriliruptor"
"Pelomonas_puraquae","Periodontitis","Periodontitis",-0.663814250388404,0.456933034209217,0.149585386532523,"Periodontitis",0.710685757592279,101,100,"Pelomonas"
"Halomonas_sp015595025","Periodontitis","Periodontitis",-0.63815075087454,0.446363050656073,0.156092894929398,"Periodontitis",0.732485101205574,101,16,"Halomonas"
"Methylobacterium_jeotgali","KidneyDisease","KidneyDisease",0.724898695703598,0.507900490074659,0.156787857034665,"KidneyDisease",0.73274325022323,101,22,"Methylobacterium"
"Sphingomonas_paucimobilis","KidneyDisease","KidneyDisease",0.872058875774783,0.613463716400403,0.158436449636703,"KidneyDisease",0.737437946479775,101,89,"Sphingomonas"
"Pelomonas_sp003963005","Diabetes","Diabetes",-0.931880205277902,0.662402780292183,0.16274439431515,"Diabetes",0.751380368914706,101,57,"Pelomonas"
"Acidovorax_sp000302535","KidneyDisease","KidneyDisease",1.38640500960625,0.994156164373553,0.166402781298287,"KidneyDisease",0.762124738346153,101,87,"Acidovorax"
"Nesterenkonia_sandarakina_A","KidneyDisease","KidneyDisease",0.251394823171024,0.181005223897918,0.168116215591802,"KidneyDisease",0.765584804952022,101,11,"Nesterenkonia"
"Anaeroglobus_micronuciformis","Diabetes","Diabetes",0.500626495560349,0.362261152335238,0.170228280674806,"Diabetes",0.767367643199421,101,18,"Anaeroglobus"
"Acinetobacter_towneri_A","Diabetes","Diabetes",-0.53125937816178,0.385700805761888,0.171629109460408,"Diabetes",0.769144186169982,101,12,"Acinetobacter"
"Paracoccus_salipaludis","Diabetes","Diabetes",-0.998174556595113,0.72739262914491,0.173212818266348,"Diabetes",0.769144186169982,101,73,"Paracoccus"
"UBA668_sp016213625","KidneyDisease","KidneyDisease",-0.59954500069547,0.437001232576762,0.173309345005987,"KidneyDisease",0.769144186169982,101,32,"UBA668"
"Porphyromonas_gingivalis","Diabetes","Diabetes",0.664692075276589,0.490007187545903,0.178156848694167,"Diabetes",0.778039162775799,101,17,"Porphyromonas"
"Prevotella_jejuni","Diabetes","Diabetes",0.399959290228941,0.295694272535548,0.179390689059223,"Diabetes",0.778039162775799,101,21,"Prevotella"
"Pandoraea_nosoerga","Diabetes","Diabetes",-0.679898173853353,0.507394772045929,0.183448584870011,"Diabetes",0.792636338400615,101,15,"Pandoraea"
"Prevotella_corporis","Diabetes","Diabetes",0.952700260249515,0.712915254214178,0.184628761232229,"Diabetes",0.79473658500339,101,20,"Prevotella"
"Acidovorax_temperans","KidneyDisease","KidneyDisease",1.52829419767679,1.15812586341418,0.190130945516265,"KidneyDisease",0.803320784561343,101,54,"Acidovorax"
"Klebsiella_pneumoniae","Diabetes","Diabetes",0.596837494124373,0.451750504525484,0.189619288413014,"Diabetes",0.803320784561343,101,45,"Klebsiella"
"Capnocytophaga_leadbetteri","KidneyDisease","KidneyDisease",0.949543214507368,0.726453283086042,0.194335537395696,"KidneyDisease",0.805593397355731,101,16,"Capnocytophaga"
"Comamonas_tsuruhatensis","Diabetes","Diabetes",-1.15742547134095,0.8822919301894,0.192735545618165,"Diabetes",0.805593397355731,101,63,"Comamonas"
"Klebsiella_pneumoniae","KidneyDisease","KidneyDisease",0.654952028436799,0.502501417477653,0.195593855427854,"KidneyDisease",0.805593397355731,101,45,"Klebsiella"
"Mycobacterium_bacteremicum","Periodontitis","Periodontitis",-0.91103766135022,0.696472538471189,0.194004476644908,"Periodontitis",0.805593397355731,101,46,"Mycobacterium"
"Neisseria_sp000090875","KidneyDisease","KidneyDisease",0.591395591453496,0.45953937883254,0.20124520343661,"KidneyDisease",0.814225293056249,101,13,"Neisseria"
"Phytobacter_diazotrophicus","Periodontitis","Periodontitis",-0.557264744471069,0.431932470037722,0.20012448737126,"Periodontitis",0.814225293056249,101,18,"Phytobacter"
"Rothia_mucilaginosa_B","Periodontitis","Periodontitis",-0.609383446511883,0.472985049366486,0.200743507623477,"Periodontitis",0.814225293056249,101,14,"Rothia"
"Kocuria_palustris","KidneyDisease","KidneyDisease",0.835137626302521,0.652612410773756,0.203772707708102,"KidneyDisease",0.821548416640061,101,19,"Kocuria"
"Prevotella_melaninogenica_A","KidneyDisease","KidneyDisease",0.640029832969211,0.504930652667017,0.208053333075829,"KidneyDisease",0.832940791509873,101,13,"Prevotella"
"Alloprevotella_sp900095835","KidneyDisease","KidneyDisease",0.862732963929771,0.685646712596159,0.211375599675383,"KidneyDisease",0.834418670182168,101,49,"Alloprevotella"
"CAG_485_sp002491945","Periodontitis","Periodontitis",0.79635792316126,0.633861330995854,0.21206622971442,"Periodontitis",0.834418670182168,101,11,"CAG_485"
"Nesterenkonia_sandarakina_A","Periodontitis","Periodontitis",-0.266377450809173,0.212895799949182,0.213930171415826,"Periodontitis",0.836079942834598,101,11,"Nesterenkonia"
"Methyloversatilis_universalis_A","KidneyDisease","KidneyDisease",0.512647828359704,0.410817885983253,0.215145275243438,"KidneyDisease",0.837895714808628,101,14,"Methyloversatilis"
"Corynebacterium_matruchotii","KidneyDisease","KidneyDisease",0.716415790273584,0.576171258294536,0.216777388219352,"KidneyDisease",0.841390201732738,101,13,"Corynebacterium"
