"saliva_microbe","urine_microbe","urine_metab","ACME","ACME_p","ADE","prop_med","total_p","ACME_fdr"
"Bacteroides_D_sp013333195","Nocardioides_panacisoli","P_Moroxydine",0.00178652250064707,0.833333333333333,-0.0904085730733638,-0.00181848111898989,0.366666666666667,1
"Bacteroides_D_sp013333195","UBA3263_sp001689615","P_Moroxydine",-0.00351513612148752,0.833333333333333,-0.0775856549240939,0.0110778281045017,0.453333333333333,1
"Nanosyncoccus_nanoralicus","Alistipes_sp910580175","N_ProtocatechicAcid",-0.00123350404347541,0.84,0.0137763129417711,-0.00371616054271689,0.733333333333333,1
"Bacteroides_D_sp013333195","Haladaptatus_litoreus","P_platyphylline",-0.00772543214912761,0.846666666666667,0.345241169403062,-0.00185759848462507,0.2,1
"Streptococcus_mitis_K","UBA3263_sp001689615","P_Moroxydine",0.00170958384475155,0.853333333333333,-0.00092288375260754,0.00236200174827592,0.96,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_5-(2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)pentanoic acid",-0.0019266569814289,0.86,0.136488358798583,-0.00219272670354668,0.06,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_platyphylline",-0.00508940114565783,0.86,0.311338362480012,-0.00331151155234618,0.26,1
"Bacteroides_D_sp013333195","PWLR01_sp020832455","P_2-Phenylacetamide",0.00143004835718684,0.86,0.0214617549986615,0.00230382958519591,0.686666666666667,1
"Neisseria_meningitidis","Bacillus_A_bombysepticus","P_N,N-Dimethyltetradecylamine-N-oxide",0.00128961911243395,0.866666666666667,-0.0989994811064608,-0.00819876259851045,0.0933333333333333,1
"Prevotella_melaninogenica","Nesterenkonia_alkaliphila","P_Harman",0.00290627468652787,0.866666666666667,0.107725077529386,0.00196921742127655,0.506666666666667,1
"F0422_sp900544365","Paramuribaculum_sp001689565","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",-0.00162493144504153,0.873333333333333,0.0497936333600112,0.00028245299760869,0.726666666666667,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_3-Methylcatechol",-0.00100451493637993,0.873333333333333,0.032331551217483,0.00472787133306854,0.586666666666667,1
"Bacteroides_D_sp013333195","BOG_935_sp003165275","N_3,4-Dihydroxybenzoic acid",0.000810575930463376,0.88,0.0584088531520872,0.00371397666153947,0.373333333333333,1
"Bacteroides_D_sp013333195","UBA3263_sp001689615","N_ProtocatechicAcid",0.00130203259150184,0.88,0.0163442314059019,0.0044203018996671,0.786666666666667,1
"Bacteroides_D_sp013333195","BOG_935_sp003165275","N_indoxylSulfate",0.00282588802585502,0.886666666666667,0.0460952185298395,-0.000272082128373534,0.666666666666667,1
"Bacteroides_D_sp013333195","BOG_935_sp003165275","P_Phenylacetylglutamine",-0.000876682051294764,0.893333333333333,0.0182246475030411,0.00634735140250217,0.826666666666667,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_2-Phenylacetamide",-0.00115244071650743,0.906666666666667,0.0202429636500316,0.00590953470028592,0.68,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_6-Hydroxynicotinic acid",-0.000412141436855223,0.906666666666667,0.0521221366615031,0.00324568992103393,0.4,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_Alfa_hydroxy_hippuric_acid",-0.00254296667798986,0.913333333333333,0.192874489472209,-0.000483665320694879,0.44,1
"Bacteroides_D_sp013333195","JAKARV01_sp021784675","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",0.00146969155052066,0.913333333333333,-0.0791642265784486,-0.00264936213809209,0.566666666666667,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_6-Hydroxynicotinic acid",-0.000424797395178907,0.913333333333333,-0.0197732139366387,0.00754184976603295,0.64,1
"Fusobacterium_periodonticum_D","Halomonas_montanilacus","N_3-Hydroxypropanoic acid",-0.000506754742599984,0.913333333333333,0.0080877227585164,-0.000287633858170332,0.913333333333333,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_Phenylacetylglutamine",-0.000782397824705769,0.92,0.0138966145152788,0.0198418241465963,0.866666666666667,1
"Bacteroides_D_sp013333195","Neisseria_mucosa_A","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",0.00173055176068503,0.92,-0.0902777831468692,0.00179158731481936,0.54,1
"Bacteroides_D_sp013333195","BOG_935_sp003165275","P_platyphylline",-0.00574790779674099,0.92,0.326553863031605,-0.001050860416506,0.233333333333333,1
"Streptococcus_pseudopneumoniae_G","Duncaniella_muris","P_Moroxydine",0.00082954569193817,0.92,-0.0347438263716601,0.00693149263447346,0.56,1
"F0422_sp003992015","UBA3263_sp001689615","P_Moroxydine",0.0015082699297397,0.92,0.0890883875631595,0.00290252115197882,0.24,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_3,4-Dihydroxybenzoic acid",0.000760118585154651,0.926666666666667,0.0592205607091604,0.00178300592954781,0.453333333333333,1
"Bacteroides_D_sp013333195","JAKARV01_sp021784675","P_Phenylacetylglutamine",0.00129227410392638,0.926666666666667,0.0166671307410245,-0.000129282524781096,0.82,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_5-OXO-L-PROLINE",-0.000555920601628066,0.933333333333333,0.0245258180037001,0.0153189982123032,0.653333333333333,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_N-(2,4-Dimethylphenyl)formamide",-0.000137195956565177,0.933333333333333,0.10765868401336,0.000430634698095091,0.293333333333333,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_4-Hydroxyhippuric acid",0.000119241939341703,0.933333333333333,0.151162713807381,-0.00135650757294615,0.12,1
"Actinomyces_oris_A","UBA3263_sp001689615","P_Moroxydine",-0.00203401826867842,0.933333333333333,0.294699052418278,-0.00291092317302993,0.04,1
