"feature","R2","F","p"
"Flexilinea_sp001717545",0.0119744974640856,1.12712501985189,0.175
"Fretibacterium_fastidiosum",0.0270890439891659,2.5894261704299,0.025
"Fusobacterium_animalis",0.00884979736011407,0.830379847876235,0.615
"Fusobacterium_hwasookii",0.00652100182671627,0.61043380987389,0.915
"Fusobacterium_massiliense",0.00676647738593643,0.63356943011337,0.78
"Fusobacterium_nucleatum",0.00780241855129753,0.731331076428536,0.72
"Fusobacterium_nucleatum_J",0.0676659939159474,6.74965987845324,0.005
"Fusobacterium_periodonticum",0.00543271921107419,0.508002722781231,1
"Fusobacterium_periodonticum_B",0.00841314661938424,0.789061122518135,0.49
"Fusobacterium_periodonticum_D",0.0080126481620358,0.751195343054182,0.63
"Fusobacterium_polymorphum",0.00765783487907263,0.717674476390881,0.725
"Fusobacterium_pseudoperiodonticum",0.00721395076446523,0.67577240998891,0.835
"Fusobacterium_sp000235465",0.00876420670986475,0.822277836953422,0.55
"Fusobacterium_vincentii",0.0184150619535041,1.74473007408225,0.025
"GN02_872_sp002761215",0.0107306527979675,1.00877553017639,0.275
"GN02_872_sp003260325",0.00736120980552091,0.689669312418587,0.735
"GN02_873_sp003260345",0.00865991072323806,0.812407069957903,0.59
"GN02_873_sp013332525",0.0077338571745535,0.724854639487585,0.7
"Gallibacter_brachus",0.0154084165762488,1.4554082786369,0.085
"Gemella_haemolysans",0.00956391982983317,0.898033262299642,0.475
"Gemella_haemolysans_A",0.00719789696877841,0.674257655229142,0.82
"Gemella_haemolysans_B",0.00875347308789668,0.821261891035688,0.545
"Gemella_haemolysans_C",0.00949008357029072,0.891033756853527,0.465
"Gemella_morbillorum",0.00884912892236637,0.830316568137902,0.565
"Gemella_sanguinis",0.0052919760937929,0.494772098841686,0.995
"Gemella_sp002871655",0.0070884423287346,0.663931375840198,0.795
"Gemella_sp900555985",0.00985354745298373,0.925499365038601,0.31
"Gemella_sp900766305",0.0107735520744273,1.01285236057207,0.25
"Gemella_sp927911695",0.00771338827882534,0.722921282477532,0.745
"Gemella_sp927911745",0.00868539875991155,0.814819113590505,0.58
"Granulicatella_adiacens",0.0105965304755859,0.996031815719416,0.35
"Granulicatella_adiacens_A",0.00712668969023177,0.667539487978353,0.8
"Granulicatella_elegans",0.0133357327469657,1.2569859744903,0.075
"Granulicatella_elegans_A",0.0127029365256213,1.19657308887908,0.09
"Granulicatella_sp001058355",0.016052050765849,1.51719480932492,0.055
"Granulicatella_sp001071995",0.0135459296792589,1.27707056828451,0.115
"Granulicatella_sp015264885",0.00852056299436906,0.799222181419605,0.56
"Granulicatella_sp900551535",0.0114080251968929,1.07318931404672,0.26
"Granulicatella_sp905371865",0.0155393811679908,1.46797385388328,0.085
"Granulicatella_sp916049935",0.0120174445694524,1.13121667869129,0.2
"Granulicatella_sp916050055",0.0163471401873402,1.54554934930213,0.075
"Granulicatella_sp934193545",0.00932520553702577,0.875407469525368,0.52
"HOT_345_sp003260355",0.00587120433698912,0.549246743200746,0.97
"HOT_345_sp013333295",0.00795288621238775,0.74554767356584,0.645
"HOT_345_sp013333605",0.0131865693986597,1.24273841036805,0.095
"HOT_345_sp916049765",0.00819779586689916,0.768696633708335,0.615
"Haemophilus_A_parahaemolyticus",0.00717264836227504,0.67187542385011,0.82
"Haemophilus_A_parahaemolyticus_A",0.00802020121420131,0.751909175805486,0.58
"Haemophilus_A_paraphrohaemolyticus",0.00675881921026634,0.632847488315968,0.875
"Haemophilus_A_sputorum",0.00952181808396572,0.89404198696815,0.4
"Haemophilus_D_parainfluenzae",0.00986056314288058,0.926164879563549,0.4
"Haemophilus_D_parainfluenzae_A",0.00787121223095183,0.73783035680739,0.685
"Haemophilus_D_parainfluenzae_J",0.00780809871082227,0.73186767515736,0.73
"Haemophilus_D_parainfluenzae_K",0.00821966672115519,0.770764431817493,0.695
"Haemophilus_D_parainfluenzae_L",0.00979903440654955,0.92032853074723,0.46
"Haemophilus_D_parainfluenzae_M",0.0099611744617778,0.935709995455699,0.32
"Haemophilus_D_parainfluenzae_N",0.00779033266701436,0.730189356025689,0.675
"Haemophilus_D_parainfluenzae_O",0.00923381039314949,0.8667477509539,0.47
"Haemophilus_D_pittmaniae",0.0115946542034034,1.0909520527203,0.195
"Haemophilus_D_sp001679485",0.00835701379861359,0.783752110472979,0.57
"Haemophilus_D_sp001815355",0.00844534321765143,0.792106530758784,0.54
"Haemophilus_D_sp015255025",0.00886542001995268,0.831858839868343,0.45
"Haemophilus_D_sp019423005",0.00922380536166896,0.865799868100733,0.46
"Haemophilus_D_sp019423025",0.0105320773479857,0.989908991427858,0.33
"Haemophilus_D_sp900755445",0.00625408758701832,0.585290604295829,0.945
"Haemophilus_D_sp900756155",0.00763841544147331,0.715840523364316,0.655
"Haemophilus_D_sp900756875",0.00953466771708829,0.895260105313743,0.475
"Haemophilus_D_sp900764435",0.00884735371699569,0.830148513214647,0.595
"Haemophilus_D_sp905205995",0.0112040818561694,1.05378632082115,0.245
"Haemophilus_D_sp905207935",0.00945663471047155,0.887863226277622,0.375
"Haemophilus_D_sp905214375",0.00540296998709251,0.505205820686075,0.99
"Haemophilus_D_sp905215245",0.00618173381261381,0.578477236868059,0.965
"Haemophilus_D_sp927911595",0.00684374997960615,0.64085459673672,0.77
"Haemophilus_haemolyticus",0.00851743150148707,0.798925926491954,0.545
"Haemophilus_haemolyticus_G",0.0174656585513696,1.65318012486212,0.045
"Haemophilus_haemolyticus_I",0.0100463108550802,0.943788502196983,0.305
"Haemophilus_haemolyticus_J",0.00881709228044059,0.82728381986282,0.39
"Haemophilus_influenzae",0.0101888532716035,0.95731731996663,0.405
"Haemophilus_influenzae_D",0.00715653226243625,0.670354916997345,0.815
"Haemophilus_influenzae_E",0.0142040263115859,1.34000795523133,0.11
"Haemophilus_quentini",0.0118923962712626,1.11930406066488,0.195
"Haemophilus_seminalis",0.00714190797208272,0.668975200722861,0.74
"Haemophilus_sp001276515",0.00622580554302581,0.582627239397962,0.895
"Halomonas_desiderata",0.0100094848016186,0.940293944497026,0.27
"Hornefia_nodata",0.0202153911413569,1.91882109511421,0.065
"JABCPE02_sp013333255",0.0121331924756358,1.14224599069374,0.195
"JABCPE02_sp013333875",0.0121439170313401,1.14326803608948,0.18
"JABCPH02_sp013333235",0.00697218943126458,0.652966221294689,0.835
"JABCPO02_sp013333105",0.00593030673520591,0.55480871221696,0.9
"JABZIP01_sp015258265",0.058077023727048,5.73418776552947,0.005
"Johnsonella_ignava",0.00889764056633551,0.834909295485929,0.475
"Johnsonella_sp900766185",0.00915913400304202,0.859673325469725,0.585
"Johnsonella_sp905373785",0.00765600704259556,0.717501854210297,0.73
"Johnsonella_sp916438835",0.00962678416849976,0.903993477770708,0.325
"Kingella_A_denitrificans",0.00574758472849547,0.537615369638417,0.975
"Kingella_B_oralis",0.0175901118251671,1.66517094283299,0.055
"Kingella_B_oralis_A",0.0156019626932141,1.47397950369614,0.08
"Kingella_kingae",0.0105884388184123,0.99526309247524,0.265
"Klebsiella_pneumoniae",0.00960741904673906,0.90215737529732,0.355
"Lachnoanaerobaculum_gingivalis",0.00843615987369819,0.791237877486534,0.62
"Lachnoanaerobaculum_orale",0.0106815652396049,1.00411104491734,0.35
"Lachnoanaerobaculum_saburreum",0.0162375625552267,1.53501827286514,0.075
"Lachnoanaerobaculum_sp000209465",0.00767344069248058,0.719148326432672,0.77
"Lachnoanaerobaculum_sp000287675",0.00747229149485219,0.700154870303704,0.77
"Lachnoanaerobaculum_sp000296385",0.0078329425095851,0.734214715044045,0.715
"Lachnoanaerobaculum_sp916439105",0.0092338226393461,0.86674891117785,0.505
"Lachnoanaerobaculum_sp916439285",0.00680676858614383,0.637367894271923,0.915
"Lachnoanaerobaculum_sp916720285",0.0090959734418305,0.853690677823255,0.53
"Lachnoanaerobaculum_umeaense",0.00978110784056315,0.918628230964825,0.355
"Lachnospira_sp003451515",0.00592479992405629,0.554290452970902,0.9
"Lactobacillus_paragasseri",0.0306250933680469,2.93811368928877,0.03
"Lactococcus_petauri",0.0224490429195994,2.13570553678158,0.04
"Lancefieldella_parvula",0.00610456556878621,0.571211596541858,0.925
"Lancefieldella_rimae",0.0092762210531197,0.870765975615476,0.505
"Lancefieldella_sp000564995",0.00729179981154001,0.683118546159365,0.775
"Lancefieldella_sp015258605",0.00675983992770117,0.632943711448848,0.905
"Lancefieldella_sp015258715",0.00589424492591057,0.551414952897873,0.975
"Lancefieldella_sp015258785",0.0068942713988915,0.645618307931885,0.875
"Lancefieldella_sp015259035",0.00777020843834383,0.728288336947271,0.695
"Lancefieldella_sp015259045",0.00719748931797479,0.674219192004079,0.83
"Lancefieldella_sp015259105",0.00820233166557193,0.769125467071548,0.615
"Lancefieldella_sp018376005",0.0078816245110736,0.738814135126384,0.73
"Lancefieldella_sp900555335",0.00608902505029596,0.569748542827168,0.94
"Lancefieldella_sp916438885",0.00738798543196992,0.692196583447774,0.75
"Lancefieldella_sp916438965",0.0076933736072428,0.721030905612828,0.69
"Lancefieldella_sp916715765",0.00575221008681698,0.538050517689047,0.985
"Lancefieldella_sp916720015",0.00814054851913481,0.763284567333826,0.615
"Lancefieldella_sp916720465",0.0111280786948143,1.04655749275576,0.235
"Lautropia_dentalis",0.0113576855597801,1.06839930036539,0.155
"Lautropia_mirabilis",0.00706223597910506,0.66145932792113,0.8
"Leptotrichia_A_sp000469505",0.00844345681118983,0.791928094100761,0.63
"Leptotrichia_A_sp001274535",0.00704610023856583,0.659937306600096,0.89
"Leptotrichia_A_sp905371725",0.00962222697793335,0.903561381650538,0.415
"Leptotrichia_buccalis",0.0122600346190355,1.15433541167947,0.17
"Leptotrichia_hofstadii",0.00726789514940222,0.680862687518431,0.835
"Leptotrichia_hongkongensis",0.0123694653246099,1.16476783047906,0.19
"Leptotrichia_massiliensis",0.00592904575750913,0.554690038065272,0.97
"Leptotrichia_shahii",0.0114492804688741,1.07711527852645,0.27
"Leptotrichia_sp000469385",0.0102382756311895,0.962008946454091,0.35
"Leptotrichia_sp001553645",0.0103329451164063,0.970997156148458,0.245
"Leptotrichia_sp002240055",0.0104571189453663,0.982789205539611,0.23
"Leptotrichia_sp018128225",0.00979766960547749,0.92019907986519,0.37
"Leptotrichia_trevisanii",0.00812142186875317,0.761476505740306,0.69
"Leptotrichia_wadei",0.00862768930635484,0.809357994807816,0.58
"Leptotrichia_wadei_A",0.00983863650455618,0.924084930655785,0.385
"Ligilactobacillus_salivarius",0.00649400452943754,0.607890062054071,0.845
"Limosilactobacillus_mucosae",0.00841752832910788,0.789475567562126,0.565
"Limosilactobacillus_vaginalis",0.00798474541590986,0.748558371706642,0.555
"Mesocricetibacter_sp905373425",0.00680516182854698,0.637216410850513,0.89
"Metamycoplasma_orale",0.00847658972579521,0.7950622610927,0.63
"Metamycoplasma_salivarium",0.00961440535258375,0.902819773048707,0.385
"Mobiluncus_sp916438445",0.00594718240752295,0.556396958100449,0.95
"Mogibacterium_diversum",0.0068862015491756,0.644857361837413,0.88
"Mogibacterium_pumilum",0.0135952359792539,1.2817830896486,0.145
"Mogibacterium_sp916438645",0.0141193168667375,1.33190201519456,0.14
"Mogibacterium_sp916438865",0.0293946906853628,2.81649627042434,0.04
"Mogibacterium_timidum",0.00760854117313912,0.713019366307736,0.71
"Moraxella_sp916720335",0.00613181367684992,0.573776965390888,0.905
"Nanogingivalis_gingivitcus",0.00844691852694719,0.792255541013553,0.575
"Nanogingivalis_sp013333405",0.0391990821518642,3.79424558449431,0.01
"Nanogingivalis_sp015257795",0.00789314312670307,0.739902466854066,0.605
"Nanogingivalis_sp900555945",0.00754466975206444,0.706988280033426,0.67
"Nanogingivalis_sp900556165",0.00791795559339686,0.742246948563972,0.585
"Nanogingivalis_sp916438495",0.00652627123501286,0.610930321842232,0.905
"Nanogingivalis_sp934717805",0.0077778661614563,0.729011708514395,0.645
"Nanoperiomorbus_periodonticus",0.00644882767713094,0.603633703708502,0.885
"Nanoperiomorbus_sp013333515",0.00744931544626591,0.697985853301,0.705
"Nanoperiomorbus_sp905365345",0.00883621793484126,0.829094326094146,0.49
"Nanoperiomorbus_sp905372225",0.00706659472806983,0.661870480156231,0.82
"Nanoperiomorbus_sp905373275",0.00712036190896269,0.666942529717599,0.8
"Nanoperiomorbus_sp905373385",0.00683973015786753,0.64047558485479,0.825
"Nanosynbacter_featherlites",0.0129036236000514,1.21572424283579,0.1
"Nanosynbacter_lyticus",0.00886312199846944,0.831641284016863,0.475
"Nanosynbacter_sp005697215",0.0120271375750203,1.13214020042157,0.105
"Nanosynbacter_sp007845355",0.0076734684407546,0.719150947086787,0.67
"Nanosynbacter_sp010202115",0.0109042310586495,1.02527330547557,0.275
"Nanosynbacter_sp010202465",0.0114002606533741,1.07245045549426,0.31
"Nanosynbacter_sp010202645",0.00686426611390443,0.642789023505551,0.89
"Nanosynbacter_sp010202845",0.0104428194449368,0.981431116324544,0.37
"Nanosynbacter_sp013099015",0.00928790699945967,0.871873228410545,0.495
"Nanosynbacter_sp013099195",0.00669975162199474,0.627279517812419,0.915
"Nanosynbacter_sp013100805",0.00945602736289476,0.887805659357026,0.48
"Nanosynbacter_sp013100825",0.00980785476012463,0.921165146660122,0.435
"Nanosynbacter_sp013333695",0.0102653157207412,0.964576039612216,0.325
"Nanosynbacter_sp015257635",0.00849133845935594,0.796457466637805,0.6
"Nanosynbacter_sp015257705",0.00749738185999952,0.702523600679915,0.73
"Nanosynbacter_sp021222645",0.0105261509334981,0.989346042585036,0.36
"Nanosynbacter_sp022819365",0.00773099367705022,0.724584167583751,0.66
"Nanosynbacter_sp022828255",0.00595136131519444,0.556790262341057,0.96
"Nanosynbacter_sp022828325",0.00783854832141852,0.734744322769842,0.665
"Nanosynbacter_sp022828365",0.00802948210377904,0.752786319935341,0.63
"Nanosynbacter_sp022828375",0.0062368421690707,0.583666557924717,0.935
"Nanosynbacter_sp024330325",0.00717459163973261,0.672058769725817,0.765
"Nanosynbacter_sp900555265",0.00761442625350028,0.713575106601073,0.8
"Nanosynbacter_sp900555425",0.00831282264587265,0.779572957803899,0.485
"Nanosynbacter_sp900555675",0.00835018435447173,0.783106226324818,0.605
"Nanosynbacter_sp900555885",0.00672204365030053,0.629380784584587,0.86
"Nanosynbacter_sp900556355",0.00982465558651055,0.922758756517704,0.35
"Nanosynbacter_sp900556885",0.00744765297563516,0.697828914324322,0.625
"Nanosynbacter_sp900557595",0.0072381197402849,0.678052964393028,0.77
"Nanosynbacter_sp905370345",0.00965569186624731,0.906734492424347,0.305
"Nanosynbacter_sp905372305",0.0127858404233231,1.2044834931044,0.145
"Nanosynbacter_sp905372835",0.016359116813481,1.54670051810488,0.06
"Nanosynbacter_sp905373315",0.014727749673286,1.39015456810178,0.115
"Nanosynbacter_sp905373795",0.0107004201443612,1.00590265445256,0.29
"Nanosynbacter_sp915070155",0.00638619265565753,0.597733156067471,0.88
"Nanosyncoccus_nanoralicus",0.00797115625552864,0.747274170946499,0.705
"Nanosyncoccus_sp007845165",0.0161313204102059,1.52480999677176,0.055
"Nanosyncoccus_sp013332955",0.00595966299253399,0.557571597118697,0.955
