feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
F9	Sex	M	-0.152454830449344	0.252065136330051	101	12	0.546738460416478	0.927352145723264
F11	Diabetes	Diabetes	0.510121726386955	0.872639616431561	101	24	0.560220473642164	0.927352145723264
F17	Periodontitis	Periodontitis	0.270063385704894	0.501894173977223	101	20	0.591774525618777	0.927352145723264
F18	KidneyDisease	KidneyDisease	0.506288977642341	0.83870047439605	101	45	0.547509175697567	0.927352145723264
F24	Sex	M	-0.344186404665661	0.571815332629618	101	15	0.548662046390092	0.927352145723264
F27	Age	Age	-0.00639432004874706	0.0111565968971347	101	11	0.567902397526196	0.927352145723264
F28	Age	Age	-0.0136753313512737	0.025685457978679	101	71	0.595681464924492	0.927352145723264
F28	Sex	M	0.370198841190785	0.653810484984161	101	71	0.572581197980876	0.927352145723264
F29	Periodontitis	Periodontitis	0.536195202937426	1.03599633348746	101	76	0.605965073810424	0.927352145723264
F29	KidneyDisease	KidneyDisease	0.500997563979311	0.880809994114868	101	76	0.57083962450527	0.927352145723264
F30	Diabetes	Diabetes	-0.106769642371413	0.207267915167064	101	14	0.607659695487086	0.927352145723264
F31	KidneyDisease	KidneyDisease	-0.386894877951785	0.622546868825434	101	36	0.535778184138224	0.927352145723264
F32	Diabetes	Diabetes	-0.192942436014427	0.372033768959492	101	12	0.605234903239992	0.927352145723264
F37	Periodontitis	Periodontitis	0.727340767649274	1.18552512594076	101	90	0.541000231542808	0.927352145723264
F38	Periodontitis	Periodontitis	0.432424220061757	0.770865483430098	101	15	0.576145978749633	0.927352145723264
F40	Age	Age	-0.0170168111380768	0.0293383490042381	101	21	0.563274699728661	0.927352145723264
F47	KidneyDisease	KidneyDisease	-0.286016515996301	0.48080073476382	101	21	0.553341063987228	0.927352145723264
F48	Diabetes	Diabetes	-0.389115526453	0.716994678756042	101	26	0.588604919322565	0.927352145723264
F48	KidneyDisease	KidneyDisease	0.434243204739095	0.797543862795002	101	26	0.587389981968775	0.927352145723264
F53	KidneyDisease	KidneyDisease	-0.432529314131919	0.816121940046335	101	29	0.597361455844917	0.927352145723264
F55	KidneyDisease	KidneyDisease	0.535823450181728	1.02571642987642	101	28	0.60261525696237	0.927352145723264
F58	KidneyDisease	KidneyDisease	-0.302058193821	0.571258121450904	101	28	0.598205471805918	0.927352145723264
F60	Diabetes	Diabetes	0.213638396499541	0.364550797197735	101	25	0.55924384911597	0.927352145723264
F61	Diabetes	Diabetes	0.137031717351239	0.260718119253471	101	11	0.600395442351854	0.927352145723264
F62	Periodontitis	Periodontitis	-0.282366931515849	0.457596180334105	101	11	0.538667492711612	0.927352145723264
F63	Age	Age	-0.00803481201808266	0.0148427100946799	101	11	0.589547018179374	0.927352145723264
F65	KidneyDisease	KidneyDisease	0.429075394287258	0.824491928502464	101	41	0.60398727981501	0.927352145723264
F69	Diabetes	Diabetes	-0.302732786447313	0.546296491650196	101	14	0.580775096134869	0.927352145723264
F70	Diabetes	Diabetes	-0.346447419427217	0.668180443463709	101	32	0.605319380632302	0.927352145723264
F28	Diabetes	Diabetes	-0.369094758062086	0.729792415002632	101	71	0.614201524499304	0.929786925275126
F36	Diabetes	Diabetes	0.228898197768347	0.454278613751885	101	14	0.615517953322514	0.929786925275126
F47	Periodontitis	Periodontitis	-0.282101863612391	0.565511065589061	101	21	0.619042347617386	0.929786925275126
F50	Age	Age	-0.0203057452924066	0.0405829609538553	101	38	0.617984740846974	0.929786925275126
F42	Diabetes	Diabetes	0.43001229088063	0.878259615309076	101	48	0.625532469999473	0.935835978739369
F33	Sex	M	-0.160913186879275	0.336618044989865	101	15	0.633727734586482	0.937029335186238
F48	Age	Age	-0.0120635616504383	0.0252350343927024	101	26	0.633714149969714	0.937029335186238
F67	Diabetes	Diabetes	0.410168861912042	0.852012561545162	101	39	0.631330942881496	0.937029335186238
F25	Diabetes	Diabetes	-0.195158583482706	0.416108206034865	101	16	0.640137597598009	0.939198019641867
F44	Periodontitis	Periodontitis	-0.144913864267595	0.308296909657221	101	11	0.639399099134986	0.939198019641867
F50	Sex	M	0.473501718346187	1.03301897148801	101	38	0.64773569613071	0.946690632806422
F72	Sex	M	0.116708709761189	0.260157846105926	101	14	0.654736543272103	0.953256269898081
F1	Periodontitis	Periodontitis	0.0935465105086592	0.381737712478501	101	11	0.806942869206678	0.958095468544575
F2	Periodontitis	Periodontitis	0.115107107531554	0.433514466857978	101	11	0.791183627486485	0.958095468544575
