feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
F150	Periodontitis	Periodontitis	-0.663814250388404	0.456933034209217	101	100	0.149585386532523	0.710685757592279
F92	Age	Age	-0.0221871023636107	0.0153819016637073	101	18	0.15247392213405	0.721415871254081
F182	Age	Age	-0.0211126521926764	0.0146777196884864	101	15	0.153602668833134	0.723765661785755
F78	Periodontitis	Periodontitis	-0.63815075087454	0.446363050656073	101	16	0.156092894929398	0.732485101205574
F103	KidneyDisease	KidneyDisease	0.724898695703598	0.507900490074659	101	22	0.156787857034665	0.73274325022323
F210	KidneyDisease	KidneyDisease	0.872058875774783	0.613463716400403	101	89	0.158436449636703	0.737437946479775
F203	Age	Age	0.0347471301934414	0.0244964792243328	101	38	0.159330495750552	0.738596832527864
F151	Diabetes	Diabetes	-0.931880205277902	0.662402780292183	101	57	0.16274439431515	0.751380368914706
F158	Age	Age	0.0270084429945485	0.0192410042075338	101	25	0.163671054855025	0.752623926943791
F4	KidneyDisease	KidneyDisease	1.38640500960625	0.994156164373553	101	87	0.166402781298287	0.762124738346153
F21	Age	Age	0.0178947870237296	0.0128980079537219	101	15	0.168563777384303	0.765584804952022
F129	KidneyDisease	KidneyDisease	0.251394823171024	0.181005223897918	101	11	0.168116215591802	0.765584804952022
F170	Sex	M	-1.06999710997405	0.772319244757669	101	54	0.169164153408613	0.765584804952022
F19	Diabetes	Diabetes	0.500626495560349	0.362261152335238	101	18	0.170228280674806	0.767367643199421
F9	Diabetes	Diabetes	-0.53125937816178	0.385700805761888	101	12	0.171629109460408	0.769144186169982
F141	Diabetes	Diabetes	-0.998174556595113	0.72739262914491	101	73	0.173212818266348	0.769144186169982
F160	Age	Age	-0.0344730375943328	0.0250914567321331	101	20	0.17270726405851	0.769144186169982
F225	KidneyDisease	KidneyDisease	-0.59954500069547	0.437001232576762	101	32	0.173309345005987	0.769144186169982
F115	Sex	M	-0.808574310645094	0.591009719460697	101	14	0.174500682714549	0.771441242116442
F193	Age	Age	0.0341837969305393	0.0250575722708841	101	25	0.175724618124822	0.773864183665082
F138	Sex	M	1.01252306291042	0.74835388340843	101	31	0.179266665372807	0.778039162775799
F156	Diabetes	Diabetes	0.664692075276589	0.490007187545903	101	17	0.178156848694167	0.778039162775799
F163	Diabetes	Diabetes	0.399959290228941	0.295694272535548	101	21	0.179390689059223	0.778039162775799
F188	Age	Age	-0.0194092226235056	0.0143050066523695	101	100	0.178055879280349	0.778039162775799
F137	Diabetes	Diabetes	-0.679898173853353	0.507394772045929	101	15	0.183448584870011	0.792636338400615
F160	Diabetes	Diabetes	0.952700260249515	0.712915254214178	101	20	0.184628761232229	0.79473658500339
F163	Age	Age	-0.0138706785900179	0.0104071276374124	101	21	0.185783348478556	0.796711363325641
F218	Sex	M	0.624142058312015	0.470073248152084	101	12	0.18744067442514	0.800819299316363
F6	KidneyDisease	KidneyDisease	1.52829419767679	1.15812586341418	101	54	0.190130945516265	0.803320784561343
F86	Diabetes	Diabetes	0.596837494124373	0.451750504525484	101	45	0.189619288413014	0.803320784561343
F164	Age	Age	-0.0345052436114392	0.0261310167717784	101	72	0.189850340369262	0.803320784561343
