feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76	F77	F78	F79	F80	F81	F82	F83	F84	F85	F86	F87	F88	F89	F90	F91	F92	F93	F94	F95	F96	F97	F98	F99	F100	F101	F102	F103	F104	F105	F106	F107	F108	F109	F110	F111	F112	F113	F114	F115	F116	F117	F118	F119	F120	F121	F122	F123	F124	F125	F126	F127	F128	F129	F130	F131	F132	F133	F134	F135	F136	F137	F138	F139	F140	F141	F142	F143	F144	F145	F146	F147	F148	F149	F150	F151	F152	F153	F154	F155	F156	F157	F158	F159	F160	F161	F162	F163	F164	F165	F166	F167	F168	F169	F170	F171	F172	F173	F174	F175	F176	F177	F178	F179	F180	F181	F182	F183	F184	F185	F186	F187	F188	F189	F190	F191	F192	F193	F194	F195	F196	F197	F198	F199	F200	F201	F202	F203	F204	F205	F206	F207	F208	F209	F210	F211	F212	F213	F214	F215	F216	F217	F218	F219	F220	F221	F222	F223	F224	F225	F226	F227	F228	F229
U7	-13.2878277997696	-15.3257187021292	-14.4704984552911	-6.98314293021572	-13.6927052978284	-17.395515669084	-17.4590807978614	-10.5622253255008	-13.6377750802028	-17.0246779737157	-18.9680944453493	-17.9961088215189	-7.17172905916092	-18.5147288274113	-13.3877633933598	-18.3757524142625	-17.7409537091147	-13.220376550296	-16.1660338229612	-14.8806316040989	-18.6775793030934	-14.1875689785069	-9.01664607729023	-17.2648119774394	-12.8939612183562	-13.853631312275	-5.76756321597764	-14.5238759206585	-14.0222754835004	-13.220376550296	-9.06321979006369	-17.0440432985826	-17.58107132224	-18.346606068603	-16.0885897375358	-15.4461417421539	-13.4965401118788	-17.0735875741966	-18.8006376994977	-15.8022855523792	-14.6591720602867	-19.4206066500468	-12.9707615020794	-18.5530569460704	-14.9611750314095	-18.2422694087883	-16.192800732524	-17.5669961370283	-16.4590807978614	-15.395515669084	-6.00298579608411	-19.346606068603	-8.66504494628356	-19.736220971002	-19.621228448712	-14.1963442764847	-18.5039623965423	-16.0885897375358	-14.4493656430282	-15.5392511465454	-17.92437306792	-16.5187870439857	-10.6150381234374	-9.48270374380765	-16.8526172279294	-16.7377968259275	-21.4297473039033	-16.5881607470264	-13.9979251198899	-8.15114527198598	-12.7909688302702	-14.4001871088079	-9.26845793005685	-3.9674281800304	-16.2534966642115	-10.6295671765874	-13.9558352191804	-15.3051294326269	-19.0401493824781	-17.58107132224	-15.7496709262158	-11.6237393511587	-16.7457020240128	-10.4694098851457	-15.8828092574043	-10.0426990140475	-15.6241400441319	-14.9497159160344	-16.4919454317671	-12.7843229339852	-9.83782552739481	-14.5495930907669	-18.7552457966837	-12.3457309488026	-19.8006376994977	-12.428188029061	-12.0005060707545	-15.4986091620481	-10.517238502165	-12.1602738933109	-15.4080066132672	-20.0362659479909	-15.1847183862261	-15.5426902305122	-17.927966332644	-8.49445477328988	-15.2733570865724	-8.17172905916092	-14.4542150426896	-18.629980922721	-17.8941863473211	-14.8568918830297	-12.4359213694336	-17.8611792414328	-18.5782452781613	-18.0676301189002	-15.6685341634904	-15.9773722589373	-15.101211821905	-17.2534966642115	-15.2394761938966	-13.6667413017067	-12.2879396219142	-6.87792789594089	-9.00334039074996	-7.81846195405633	-13.4378171739635	-16.6610396269435	-10.6150381234374	-5.63294748079359	-4.86202565742217	-11.185615312036	-14.428537923683	-8.18400745649753	-0.760622423950186	-10.2116116814062	-18.1596829908088	-19.8475043045357	-14.3080528278336	-13.796115785139	-19.58107132224	-17.9047685099805	-17.2762167407116	-15.5634986927921	-14.1528343252063	-19.7050600395155	-14.316858725209	-16.9961088215189	-18.4487202862557	-7.1324017121996	-15.0562799711015	-18.3418050823392	-8.44414955042386	-18.7299347081545	-17.9172132763471	-15.6498703192253	-10.3930595050972	-17.395515669084	-8.83394131389122	-16.1820343016549	-17.346606068603	-16.0103226807386	-15.5120296778104	-11.6710441553979	-14.8022855523792	-13.0701342173323	-17.4590807978614	-13.4902842973971	-17.5392511465454	-14.2934947321435	-17.9792350029545	-16.5053038146221	-14.6950759509429	-14.1972247491417	-16.4986091620481	-10.3181916254561	-17.6520972736797	-20.9446116067998	-19.4155534223205	-15.2311288511831	-10.1813288809611	-16.4655941048201	-15.158099641419	-12.6831191224928	-9.44993964805725	-3.01412702359026	-17.4986091620481	-6.344164547496	-15.8147048116333	-16.9225797860969	-9.55973421833874	-15.395515669084	-17.9315685693242	-17.8022855523792	-13.5748085049149	-10.1920714643252	-14.3678002908721	-17.9189998958211	-15.8568918830297	-13.1710215893268	-14.397071135586	-9.98734700549189	-15.9773722589373	-20.7552457966837	-8.64571904562874	-19.6685341634904	-8.70218493389844	-8.02286559983184	-17.0440432985826	-9.77865252756842	-14.3526298562308	-9.86025772451897	-16.7536507771283	-18.6685341634904	-19.4669003023207	-11.0156921774377	-16.2200736626741	-17.155464581251	-18.3757524142625	-9.71374775833987	-11.2787271806622	-14.1562282533387	-17.4333177017963	-17.3831319446281	-14.823044112546	-21.2409279907085	-13.5046916379063	-14.4803574574918	-16.58107132224
U8	-13.2878277997696	-15.3257187021292	-14.4704984552911	-6.98418129400149	-8.77390079000799	-8.25344515288756	-5.7434988070592	-6.90805988314182	-13.6377750802028	-10.6517142711607	-18.9680944453493	-9.00004062686438	-6.2317355565713	-18.5147288274113	-14.228357101933	-18.3757524142625	-14.1267921913683	-13.5863851221365	-16.1660338229612	-12.005681865721	-15.1293753523823	-8.89819237353777	-15.9003498387135	-17.2648119774394	-12.8939612183562	-13.853631312275	-7.36771165020284	-14.5238759206585	-17.1139453118127	-8.60317413097172	-14.2906006588743	-17.0440432985826	-17.58107132224	-18.346606068603	-16.0885897375358	-11.0930232792225	-13.4965401118788	-17.0735875741966	-11.1753692120436	-15.8022855523792	-11.5261845495369	-12.3921227990336	-12.9707615020794	-18.5530569460704	-14.9611750314095	-18.2422694087883	-16.192800732524	-17.5669961370283	-16.4590807978614	-15.395515669084	-6.78577808961452	-19.346606068603	-9.9758547371478	-19.736220971002	-15.9406137089272	-14.1963442764847	-18.5039623965423	-7.61479773577431	-14.4493656430282	-15.5392511465454	-17.92437306792	-16.5187870439857	-11.0771053193041	-9.48270374380765	-8.44796840645242	-16.7377968259275	-21.4297473039033	-15.5881607470264	-9.40697102806545	-7.38383800331841	-12.7909688302702	-14.4001871088079	-9.84963248760474	-3.52007611826175	-16.2534966642115	-11.9073985136617	-13.9558352191804	-10.9758547371478	-19.0401493824781	-17.58107132224	-15.7496709262158	-13.9313995134045	-10.6414368002023	-17.6685341634904	-15.8828092574043	-6.99267211550814	-9.50140772244893	-14.9497159160344	-5.85000257974599	-12.7843229339852	-6.17431025043712	-14.5495930907669	-18.7552457966837	-12.3457309488026	-19.8006376994977	-15.9181063095176	-16.9406137089272	-15.4986091620481	-11.3061081103308	-12.1602738933109	-11.8487861588664	-20.0362659479909	-11.1627126873557	-12.2604521473329	-17.927966332644	-9.61031576865235	-15.2733570865724	-16.6685341634904	-9.30668905768355	-18.629980922721	-17.8941863473211	-7.08815545493323	-12.4359213694336	-17.8611792414328	-18.5782452781613	-18.0676301189002	-20.5867400723267	-15.9773722589373	-15.101211821905	-17.2534966642115	-15.2394761938966	-13.6667413017067	-11.1564291135656	-6.98244277160293	-8.93807322539157	-7.56364552417646	-9.80306378706912	-16.6610396269435	-11.2968627762152	-5.60108264590219	-4.69742366715027	-10.5288890219095	-14.428537923683	-7.98557358533893	-1.17193065252941	-14.1115555902226	-12.547959307797	-19.8475043045357	-14.3080528278336	-13.7417440104442	-14.6096404744368	-15.3406073279816	-17.2762167407116	-15.5634986927921	-11.103063919515	-19.7050600395155	-14.316858725209	-16.9961088215189	-15.5881607470264	-5.7454140060909	-11.5534558231526	-8.7355216214551	-10.0890280792913	-15.0636721053315	-17.9172132763471	-15.6498703192253	-9.049661573863	-17.395515669084	-7.34877385232025	-16.1820343016549	-17.346606068603	-16.0103226807386	-15.5120296778104	-15.158099641419	-14.8022855523792	-13.8462288999668	-17.4590807978614	-13.300755417025	-17.5392511465454	-19.4669003023207	-17.9792350029545	-16.5053038146221	-14.6950759509429	-14.1972247491417	-16.4986091620481	-16.9047685099805	-17.6520972736797	-20.9446116067998	-19.4155534223205	-15.2311288511831	-10.5315985736021	-16.4655941048201	-15.158099641419	-11.063317033598	-8.60068249442165	-3.52146395415472	-9.98140055350091	-5.87505184585787	-15.8147048116333	-10.8986302185097	-9.27286347649676	-11.1627126873557	-17.9315685693242	-10.6739897943346	-11.2227467753643	-13.4743600851651	-14.5426902305122	-17.9189998958211	-15.8568918830297	-13.1710215893268	-10.9944243037798	-10.682998155799	-15.9773722589373	-20.7552457966837	-16.2819531102608	-19.6685341634904	-10.1585200491429	-7.96345585149229	-17.0440432985826	-6.80459845471186	-14.3526298562308	-11.0113407826773	-16.7536507771283	-18.6685341634904	-19.4669003023207	-19.9979959310632	-16.2200736626741	-17.155464581251	-18.3757524142625	-6.28409833782253	-14.4493656430282	-14.1562282533387	-10.8120930718955	-17.3831319446281	-14.823044112546	-21.2409279907085	-13.5046916379063	-14.4803574574918	-16.58107132224
U9	-13.2878277997696	-10.6386212140994	-14.4704984552911	-7.52952221724477	-13.6927052978284	-17.395515669084	-17.4590807978614	-10.5622253255008	-10.495983726796	-17.0246779737157	-18.9680944453493	-8.71485605110538	-17.8039352895983	-18.5147288274113	-14.4429250294704	-18.3757524142625	-17.7409537091147	-14.2762167407116	-14.2591432273527	-14.8806316040989	-18.6775793030934	-9.81839161293767	-15.9003498387135	-17.2648119774394	-12.8939612183562	-13.853631312275	-6.61051946177767	-14.5238759206585	-17.1139453118127	-9.54021648643413	-14.2906006588743	-17.0440432985826	-17.58107132224	-18.346606068603	-16.0885897375358	-15.4461417421539	-13.4965401118788	-17.0735875741966	-18.8006376994977	-15.8022855523792	-14.6591720602867	-19.4206066500468	-12.9707615020794	-18.5530569460704	-14.9611750314095	-18.2422694087883	-16.192800732524	-17.5669961370283	-16.4590807978614	-15.395515669084	-5.97292224487126	-19.346606068603	-14.2746718235115	-19.736220971002	-19.621228448712	-14.1963442764847	-10.8272292883362	-16.0885897375358	-14.4493656430282	-15.5392511465454	-17.92437306792	-16.5187870439857	-12.5615089368037	-4.00247924798069	-16.8526172279294	-16.7377968259275	-21.4297473039033	-8.8405901308269	-10.5415393742566	-7.4403728504827	-12.7909688302702	-9.57092775591075	-8.81159838665092	-3.51925208301948	-16.2534966642115	-9.53034237302569	-13.9558352191804	-15.3051294326269	-19.0401493824781	-17.58107132224	-9.51208761430317	-13.9313995134045	-9.45555452904373	-17.6685341634904	-15.8828092574043	-5.34851125376318	-15.6241400441319	-14.9497159160344	-6.21196102894825	-12.7843229339852	-7.57362955209693	-14.5495930907669	-18.7552457966837	-7.81299437959805	-19.8006376994977	-13.4623337756565	-16.9406137089272	-15.4986091620481	-9.40776651077173	-12.1602738933109	-19.5641975036756	-20.0362659479909	-15.1847183862261	-15.5426902305122	-17.927966332644	-19.4616825930497	-10.8730870089016	-8.40325365555415	-14.4542150426896	-18.629980922721	-17.8941863473211	-9.0550731098666	-8.56789427096242	-17.8611792414328	-18.5782452781613	-18.0676301189002	-20.5867400723267	-15.9773722589373	-15.101211821905	-17.2534966642115	-15.2394761938966	-13.6667413017067	-12.2879396219142	-7.58227489876719	-9.88646011026689	-9.26501345052131	-9.74195030093859	-8.85202378556497	-12.2990495037648	-5.37400309526002	-5.15013441752482	-16.1820343016549	-9.88478150718906	-8.62314534650501	-1.15009506105598	-14.1115555902226	-18.1596829908088	-19.8475043045357	-14.3080528278336	-15.2422694087883	-15.2762167407116	-13.7377968259275	-17.2762167407116	-15.5634986927921	-15.1713476228577	-19.7050600395155	-14.316858725209	-16.9961088215189	-18.4487202862557	-7.26542269612181	-10.2875681172584	-9.63791300296138	-10.3395021591104	-18.7299347081545	-17.9172132763471	-15.6498703192253	-14.0174824723115	-17.395515669084	-5.69394570068995	-16.1820343016549	-10.7703358902076	-16.0103226807386	-13.8526172279294	-12.0256461064031	-14.8022855523792	-14.4623337756565	-17.4590807978614	-13.8251364915072	-17.5392511465454	-19.4669003023207	-17.9792350029545	-16.5053038146221	-14.6950759509429	-14.1972247491417	-16.4986091620481	-16.9047685099805	-17.6520972736797	-16.5392511465454	-19.4155534223205	-15.2311288511831	-16.5881607470264	-15.4655941048201	-15.158099641419	-18.1831073363201	-9.63649991937382	-3.67656370396481	-10.6147734164301	-6.45602169271131	-15.8147048116333	-16.9225797860969	-9.63649991937382	-15.395515669084	-17.9315685693242	-17.8022855523792	-13.5748085049149	-13.4743600851651	-10.8948811740339	-9.90250363115621	-15.8568918830297	-13.1710215893268	-14.397071135586	-15.4655941048201	-15.9773722589373	-20.7552457966837	-16.2819531102608	-19.6685341634904	-9.35568617961816	-8.58244494516204	-11.8096051566569	-8.6915596045891	-14.3526298562308	-10.0631179229147	-8.91658290457185	-10.6273496006078	-19.4669003023207	-19.9979959310632	-16.2200736626741	-17.155464581251	-18.3757524142625	-7.94559823248505	-14.4493656430282	-14.1562282533387	-17.4333177017963	-17.3831319446281	-14.823044112546	-21.2409279907085	-13.5046916379063	-14.4803574574918	-16.58107132224
U10	-13.2878277997696	-8.77471756665478	-9.82835552068306	-6.72488520985776	-13.6927052978284	-8.69357770875703	-7.2296953218803	-10.5622253255008	-13.6377750802028	-17.0246779737157	-18.9680944453493	-17.9961088215189	-17.8039352895983	-18.5147288274113	-13.3051294326269	-14.5846116799453	-14.0127053320496	-13.6060382377566	-16.1660338229612	-14.8806316040989	-18.6775793030934	-14.1875689785069	-15.9003498387135	-17.2648119774394	-12.8939612183562	-13.853631312275	-5.11018311120897	-14.5238759206585	-17.1139453118127	-8.56626589185157	-14.2906006588743	-17.0440432985826	-17.58107132224	-18.346606068603	-16.0885897375358	-15.4461417421539	-13.4965401118788	-17.0735875741966	-18.8006376994977	-15.8022855523792	-8.80307603086939	-19.4206066500468	-12.9707615020794	-18.5530569460704	-14.9611750314095	-18.2422694087883	-16.192800732524	-17.5669961370283	-16.4590807978614	-11.2700861652808	-7.06539467114074	-14.9542886458243	-14.2746718235115	-19.736220971002	-15.4590807978614	-14.1963442764847	-18.5039623965423	-10.8397338854651	-14.4493656430282	-15.5392511465454	-17.92437306792	-16.5187870439857	-9.74805352083049	-9.48270374380765	-16.8526172279294	-16.7377968259275	-21.4297473039033	-10.2331746970537	-13.9979251198899	-9.69542279432497	-12.7909688302702	-14.4001871088079	-11.1930101276175	-3.93205544217042	-16.2534966642115	-15.798169443907	-11.2097858008644	-15.3051294326269	-15.4986091620481	-17.58107132224	-11.5243475500059	-13.9313995134045	-16.7457020240128	-10.3585103185022	-15.8828092574043	-10.0426990140475	-9.93066998258914	-14.9497159160344	-16.4919454317671	-12.7843229339852	-9.83782552739481	-14.5495930907669	-18.7552457966837	-12.3457309488026	-19.8006376994977	-15.9181063095176	-16.9406137089272	-15.4986091620481	-11.4829772957815	-12.1602738933109	-16.1660338229612	-16.8205372569354	-10.5322393688942	-15.5426902305122	-10.9855863833267	-19.4616825930497	-15.2733570865724	-16.6685341634904	-11.3353154403709	-18.629980922721	-17.8941863473211	-10.8694144696908	-5.74065460348349	-17.8611792414328	-18.5782452781613	-18.0676301189002	-16.927966332644	-15.9773722589373	-15.101211821905	-17.2534966642115	-15.2394761938966	-13.6667413017067	-12.2879396219142	-7.21163135468567	-7.19587843600738	-7.81987992849719	-8.91124625487259	-16.6610396269435	-12.2990495037648	-5.94595954179539	-5.20501388782292	-16.1820343016549	-14.428537923683	-7.69118327583391	-0.694515671846176	-14.1115555902226	-18.1596829908088	-15.0735875741966	-14.3080528278336	-13.0055810150852	-13.1930033724626	-17.9047685099805	-17.2762167407116	-15.5634986927921	-17.748876271808	-19.7050600395155	-14.316858725209	-16.9961088215189	-14.1686882764072	-5.78342179505653	-15.0562799711015	-10.7963287163717	-7.654119296499	-18.7299347081545	-17.9172132763471	-15.6498703192253	-8.49706647877658	-17.395515669084	-6.31425814685582	-16.1820343016549	-13.1277861608707	-16.0103226807386	-15.5120296778104	-10.6346982358305	-14.8022855523792	-12.9341519525275	-17.4590807978614	-9.17591066668931	-17.5392511465454	-19.4669003023207	-17.9792350029545	-16.5053038146221	-14.6950759509429	-14.1972247491417	-16.4986091620481	-16.9047685099805	-17.6520972736797	-20.9446116067998	-19.4155534223205	-15.2311288511831	-16.5881607470264	-12.009251770106	-15.158099641419	-11.1559615805137	-11.2766962875045	-4.99583489827167	-8.88280312814271	-7.15304395331632	-15.8147048116333	-16.9225797860969	-10.0625346404937	-15.395515669084	-17.9315685693242	-10.8828038091705	-13.5748085049149	-13.4743600851651	-10.8299762677347	-17.9189998958211	-15.8568918830297	-13.1710215893268	-14.397071135586	-10.6895282371446	-9.71999536653319	-20.7552457966837	-16.2819531102608	-19.6685341634904	-10.666187935878	-8.21639118275955	-17.0440432985826	-9.52434967481132	-8.67489576862229	-9.80426933321592	-6.3483894059272	-18.6685341634904	-9.97300135451838	-19.9979959310632	-16.2200736626741	-17.155464581251	-18.3757524142625	-12.4107456278245	-12.5191088076318	-14.1562282533387	-17.4333177017963	-10.3433917657684	-14.823044112546	-11.6164099477868	-13.5046916379063	-14.4803574574918	-16.58107132224
U11	-13.2878277997696	-9.52275694911012	-14.4704984552911	-7.72525959672173	-13.6927052978284	-17.395515669084	-17.4590807978614	-8.47907197078724	-13.6377750802028	-17.0246779737157	-18.9680944453493	-17.9961088215189	-7.84352538548176	-18.5147288274113	-13.9003498387135	-18.3757524142625	-14.0174824723115	-13.9136466613269	-16.1660338229612	-14.8806316040989	-18.6775793030934	-14.1875689785069	-15.9003498387135	-17.2648119774394	-12.8939612183562	-13.853631312275	-6.25620293326767	-14.5238759206585	-17.1139453118127	-8.51282044839447	-14.2906006588743	-17.0440432985826	-17.58107132224	-18.346606068603	-16.0885897375358	-15.4461417421539	-13.4965401118788	-17.0735875741966	-18.8006376994977	-15.8022855523792	-14.6591720602867	-19.4206066500468	-12.9707615020794	-15.236688376525	-14.9611750314095	-9.93002244580396	-16.192800732524	-17.5669961370283	-16.4590807978614	-15.395515669084	-5.62188475061763	-19.346606068603	-14.2746718235115	-9.95392944802881	-15.8611792414328	-14.1963442764847	-18.5039623965423	-16.0885897375358	-14.4493656430282	-15.5392511465454	-17.92437306792	-16.5187870439857	-11.7152058642161	-9.48270374380765	-16.8526172279294	-16.7377968259275	-17.3880726858984	-16.5881607470264	-13.9979251198899	-17.4590807978614	-10.4968611207245	-14.4001871088079	-17.4333177017963	-7.78978551642536	-16.2534966642115	-15.798169443907	-13.9558352191804	-15.3051294326269	-15.6989078125339	-17.58107132224	-15.7496709262158	-13.9313995134045	-9.73418844557315	-17.6685341634904	-9.14287062534535	-10.0426990140475	-15.6241400441319	-14.9497159160344	-4.31365707414748	-12.7843229339852	-4.92987986839282	-14.5495930907669	-18.7552457966837	-12.3457309488026	-19.8006376994977	-15.9181063095176	-16.9406137089272	-15.4986091620481	-18.1242136472666	-2.37019451616722	-19.5641975036756	-11.0145247515011	-15.1847183862261	-10.7993336258446	-17.927966332644	-9.00584798802045	-15.2733570865724	-11.3456671196334	-14.4542150426896	-18.629980922721	-17.8941863473211	-6.7821516818991	-12.4359213694336	-17.8611792414328	-18.5782452781613	-18.0676301189002	-17.097666492655	-15.9773722589373	-8.49146714047541	-17.2534966642115	-15.2394761938966	-13.6667413017067	-12.2879396219142	-15.8398687351874	-16.9315685693242	-9.38450342633688	-13.4378171739635	-9.43666999456099	-12.2990495037648	-13.8167851220743	-8.02398309269683	-16.1820343016549	-14.428537923683	-18.6685341634904	-1.5489634968202	-14.1115555902226	-18.1596829908088	-19.8475043045357	-14.3080528278336	-14.0986785551594	-14.0174824723115	-17.9047685099805	-17.2762167407116	-15.5634986927921	-15.2705030895172	-19.7050600395155	-14.316858725209	-16.9961088215189	-14.6760678361758	-7.77578677084834	-12.6033604057825	-9.17007717339875	-9.00105001767995	-18.7299347081545	-17.9172132763471	-15.6498703192253	-13.1912346107439	-17.395515669084	-4.52969345557477	-16.1820343016549	-13.6387868200963	-16.0103226807386	-15.5120296778104	-7.71874635302088	-14.8022855523792	-13.300755417025	-11.7761987981816	-12.9953193270574	-17.5392511465454	-19.4669003023207	-17.9792350029545	-16.5053038146221	-14.6950759509429	-14.1972247491417	-16.4986091620481	-16.9047685099805	-17.6520972736797	-20.9446116067998	-17.097666492655	-15.2311288511831	-16.5881607470264	-16.4655941048201	-15.158099641419	-15.0986785551594	-10.6121132075769	-4.85246388470561	-17.4986091620481	-6.69191962419379	-15.8147048116333	-16.9225797860969	-14.9961088215189	-15.395515669084	-17.9315685693242	-17.8022855523792	-13.5748085049149	-13.4743600851651	-13.3391115320561	-17.9189998958211	-15.8568918830297	-13.1710215893268	-14.397071135586	-15.4655941048201	-15.9773722589373	-20.7552457966837	-16.2819531102608	-19.6685341634904	-10.0697155320035	-13.8293303753934	-17.0440432985826	-6.79621278681075	-10.8194627324991	-11.2177078216406	-15.7536507771283	-18.6685341634904	-12.7566528709068	-8.70854188804793	-16.2200736626741	-17.155464581251	-18.3757524142625	-5.12367746609284	-14.4493656430282	-14.1562282533387	-17.4333177017963	-17.3831319446281	-14.823044112546	-21.2409279907085	-13.5046916379063	-14.4803574574918	-16.58107132224
U12	-13.2878277997696	-8.55884822117535	-14.4704984552911	-8.10381780764086	-12.6927052978284	-17.395515669084	-13.1171975967042	-6.57437343394785	-13.6377750802028	-17.0246779737157	-18.9680944453493	-17.9961088215189	-10.1918689552303	-18.5147288274113	-12.8003495186562	-18.3757524142625	-12.628162239961	-12.2990385982298	-16.1660338229612	-14.8806316040989	-18.6775793030934	-14.1875689785069	-15.9003498387135	-17.2648119774394	-12.8939612183562	-13.853631312275	-9.99734990791259	-14.5238759206585	-17.1139453118127	-14.220376550296	-14.2906006588743	-17.0440432985826	-17.58107132224	-18.346606068603	-16.0885897375358	-9.57396598329716	-13.4965401118788	-17.0735875741966	-18.8006376994977	-15.8022855523792	-14.6591720602867	-19.4206066500468	-12.9707615020794	-18.5530569460704	-14.9611750314095	-18.2422694087883	-16.192800732524	-17.5669961370283	-16.4590807978614	-15.395515669084	-4.98453280345157	-15.6314448447552	-14.2746718235115	-19.736220971002	-14.5565291379772	-14.1963442764847	-18.5039623965423	-16.0885897375358	-14.4493656430282	-10.5707127083192	-17.92437306792	-16.5187870439857	-10.1902027099514	-9.48270374380765	-12.4988847030372	-16.7377968259275	-16.3708536148497	-16.5881607470264	-9.74185765185797	-9.07280736180989	-12.7909688302702	-14.4001871088079	-17.4333177017963	-5.83626814703416	-16.2534966642115	-9.82080862266842	-13.9558352191804	-15.3051294326269	-15.0936253274331	-14.8188684365748	-15.7496709262158	-13.9313995134045	-16.7457020240128	-17.6685341634904	-7.34553853120632	-10.0426990140475	-15.6241400441319	-14.9497159160344	-16.4919454317671	-12.7843229339852	-9.83782552739481	-14.5495930907669	-18.7552457966837	-12.3457309488026	-19.8006376994977	-15.9181063095176	-16.9406137089272	-10.7382033802718	-18.1242136472666	-12.1602738933109	-12.1621869075821	-15.6314448447552	-15.1847183862261	-15.5426902305122	-17.927966332644	-19.4616825930497	-15.2733570865724	-8.76956062539526	-14.4542150426896	-18.629980922721	-17.8941863473211	-7.2747962586085	-12.4359213694336	-17.8611792414328	-18.5782452781613	-18.0676301189002	-16.1449722074334	-13.5069823430731	-11.0252792219181	-17.2534966642115	-11.2776666046456	-13.6667413017067	-12.2879396219142	-10.9614080213111	-16.9315685693242	-17.6685341634904	-13.4378171739635	-16.6610396269435	-12.2990495037648	-8.2230222047534	-6.40018674326018	-16.1820343016549	-14.428537923683	-9.09522307599678	-0.675747627699983	-14.1115555902226	-18.1596829908088	-14.0911053354546	-14.3080528278336	-12.8520624519022	-13.2086244581071	-17.9047685099805	-17.2762167407116	-15.5634986927921	-13.3361245847347	-19.7050600395155	-8.30308292956627	-16.9961088215189	-13.5917185664395	-6.27600978409991	-9.03197373463781	-18.3418050823392	-10.0936663136699	-18.7299347081545	-17.9172132763471	-15.6498703192253	-11.7801663482232	-17.395515669084	-6.93345753102373	-6.83358519130668	-11.553486177011	-16.0103226807386	-12.8415620394204	-10.4906599616686	-14.8022855523792	-11.7652146466931	-17.4590807978614	-7.54761242112672	-17.5392511465454	-14.3346334269369	-17.9792350029545	-16.5053038146221	-7.56046034703848	-6.6041319910788	-16.4986091620481	-16.9047685099805	-12.5071503033784	-20.9446116067998	-19.4155534223205	-15.2311288511831	-16.5881607470264	-16.4655941048201	-15.158099641419	-18.1831073363201	-15.4919454317671	-3.12875363418253	-17.4986091620481	-9.22387382534322	-15.8147048116333	-16.9225797860969	-14.9961088215189	-10.0282500568818	-17.9315685693242	-17.8022855523792	-13.5748085049149	-12.4743600851651	-12.2918805702527	-7.87094018112037	-15.8568918830297	-13.1710215893268	-14.397071135586	-9.22302177368041	-15.9773722589373	-20.7552457966837	-16.2819531102608	-19.6685341634904	-10.4723336952435	-7.8992228288477	-17.0440432985826	-6.97531857172404	-14.3526298562308	-11.1524303483243	-16.7536507771283	-18.6685341634904	-12.2918805702527	-19.9979959310632	-16.2200736626741	-17.155464581251	-18.3757524142625	-8.1687318667812	-14.4493656430282	-14.1562282533387	-17.4333177017963	-17.3831319446281	-14.823044112546	-21.2409279907085	-13.5046916379063	-14.4803574574918	-16.58107132224
